Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,Aromatic Proportion,MolMR,logS
9-(2-hydroxy-3-nonyl)adenine,2.3007999999999997,277.37200000000007,7.0,6.0,2.0,0.45,79.21220000000005,-2.25
"myclozolin; 3-(3,5-dichlorophenyl)-5-methoxymethyl-5-methyl-oxazolidine-2,4-dione",2.8817000000000013,304.129,3.0,4.0,0.0,0.3157894736842105,70.71000000000002,-4.66
"rufinamide;  1-(2,6-difluorobenzyl)-1h-1,2,3-triazole-4-carboxamide",0.7035000000000001,238.197,3.0,4.0,1.0,0.6470588235294118,53.9999,-3.5
n-(3-hydroxyphenyl)anthranilic  acid;  3'-hydroxyfenamic acid,2.834000000000001,229.23499999999999,3.0,3.0,3.0,0.7058823529411765,64.79080000000002,-3.54
n-(2-benzoyloxyacetyl)proline methyl ester,1.0073999999999992,291.303,4.0,5.0,0.0,0.2857142857142857,73.47550000000005,-2.08
"quinclorac; 3,7-dichloro-8-carboxyquinoline; 3,7-dichloro-8-quinolinecarboxylic acid",3.2398000000000007,242.061,1.0,2.0,1.0,0.6666666666666666,58.72230000000001,-3.57
8-phenylpurine,2.0199,196.21300000000002,1.0,3.0,1.0,1.0,57.119700000000016,-3.06
n-isonicotinoyl-n'-benzoylhydrazine;  n-benzoyl-n'-isonicotinoylhydrazine,1.1563999999999999,241.25,2.0,3.0,2.0,0.6666666666666666,65.61140000000003,-2.54
"styphnic  acid; 1,3-dihydroxy-2,4,6-trinitrobenzene",0.8224000000000007,245.10299999999998,3.0,8.0,2.0,0.35294117647058826,49.7348,-3.51
1-bromo-2-naphthyl  isothiocyanate;  1-bromo-2-isothiocyanatonaphthalene,4.3366000000000025,264.147,1.0,2.0,0.0,0.7142857142857143,66.33400000000002,-4.32
"n1,n4-diacetylsulfanilamide;  n4-acetylsulfacetamide",0.46979999999999983,256.283,3.0,4.0,2.0,0.35294117647058826,61.74820000000002,-2.78
fluenetil,3.408800000000002,258.29200000000003,5.0,2.0,0.0,0.631578947368421,72.51600000000003,-5.01
isoxsuprine,2.871200000000001,301.386,7.0,4.0,3.0,0.5454545454545454,87.06330000000004,-1.53
"n,n-(dicyclohexyl)acetamido  benzoate;  analog 29",4.337400000000004,343.4670000000002,5.0,3.0,0.0,0.24,97.31650000000008,-5.06
7-acetyltheophylline,-0.9062000000000003,222.20399999999998,0.0,7.0,0.0,0.5625,56.51550000000002,-1.4
"1,5-diphenylthiocarbazone;  dithizone",3.6719000000000017,256.334,3.0,3.0,2.0,0.6666666666666666,76.75640000000003,-6.61
s-valeroyloxymethyl-6-mercaptopurine;  s-pentanoyloxymethyl-6-mercaptopurine,2.1359,266.32599999999996,6.0,6.0,1.0,0.5,68.02470000000002,-3.1
3-benzoylphenyl  isothiocyanate; 3-isothiocyanatobenzophenone,3.6519000000000013,239.299,3.0,3.0,0.0,0.7058823529411765,71.00250000000003,-5.4
n-(3-chlorophenyl)anthranilic  acid;  3'-chlorofenamic acid,3.7818000000000014,247.68099999999998,3.0,2.0,2.0,0.7058823529411765,68.13600000000002,-5.3
tianafac,3.4902200000000017,240.71099999999998,2.0,2.0,1.0,0.6,62.91180000000002,-3.84
n-isonicotinoyl-n'-(phenylacetyl)hydrazine,1.0853000000000002,255.277,3.0,3.0,2.0,0.631578947368421,69.99190000000003,-2.47
2-amino-7-naphthalenesulfonic  acid,1.6687,223.253,1.0,3.0,2.0,0.6666666666666666,58.17500000000002,-3.05
"2,4-dimethylthiazole-5-carboxanilide",3.012240000000001,232.30800000000002,2.0,3.0,1.0,0.6875,65.98320000000002,-1.73
"2,4',6-trichlorodiphenyl  ether",5.4391000000000025,273.546,2.0,1.0,0.0,0.75,67.98800000000003,-5.91
6-(hexanoyloxymethylthio)purine,2.5260000000000007,280.35299999999995,7.0,6.0,1.0,0.47368421052631576,72.64170000000003,-3.63
1-amino-6-naphthalenesulfonic  acid;  5-amino-2-naphthalenesulfonic acid,1.6687,223.253,1.0,3.0,2.0,0.6666666666666666,58.17500000000001,-2.24
n-(3-anisyl)anthranilic  acid;   2-(3-methoxyphenylamino)benzoic acid,3.1370000000000005,243.262,4.0,3.0,2.0,0.6666666666666666,69.67800000000003,-4.8
"2,4,6-trichlorodiphenyl  ether",5.4391000000000025,273.54600000000005,2.0,1.0,0.0,0.75,67.98800000000003,-6.11
thebaine,2.4245,311.3810000000001,2.0,4.0,0.0,0.2608695652173913,87.00200000000004,-2.66
1-amino-3-naphthalenesulfonic  acid,1.6687,223.253,1.0,3.0,2.0,0.6666666666666666,58.17500000000001,-2.34
"2,3,6-trichlorodiphenyl  ether",5.439100000000002,273.546,2.0,1.0,0.0,0.75,67.98800000000003,-5.95
thebainone,2.044,299.36999999999995,1.0,4.0,1.0,0.2727272727272727,83.32980000000003,-1.87
n-isonicotinoyl-n'-(2-methylbenzoyl)hydrazine,1.46482,255.27700000000002,2.0,3.0,2.0,0.631578947368421,70.34840000000003,-2.73
"2-ethyl-1-methyl-1,2,3,4-tetrahydro-2,4a,9-triazaanthracen-10-one; ethyl-methylpyridoquinazolone",1.793,243.31000000000003,1.0,4.0,0.0,0.5555555555555556,71.66500000000003,-2.5
dinoseb  acetate,2.9418000000000015,282.252,5.0,6.0,0.0,0.3,69.76580000000001,-2.25
7-propanoyltheophylline,-0.5161,236.23099999999997,1.0,7.0,0.0,0.5294117647058824,61.13250000000002,-1.1
antazoline,2.6949000000000005,265.36,5.0,3.0,1.0,0.6,84.23870000000005,-2.6
2-amino-5-naphthalenesulfonic  acid;  6-amino-1-naphthalenesulfonic acid,1.6687,223.253,1.0,3.0,2.0,0.6666666666666666,58.17500000000002,-2.75
dihydroequilenin,3.7362000000000033,268.356,0.0,2.0,2.0,0.5,80.02260000000005,-4.64
zileuton,2.7322000000000015,236.29600000000002,2.0,3.0,2.0,0.5625,63.448900000000016,-3.37
1-amino-5-naphthalenesulfonic  acid,1.6687,223.253,1.0,3.0,2.0,0.6666666666666666,58.17500000000001,-2.35
1-amino-4-naphthalenesulfonic  acid;  4-amino-1-naphthalenesulfonic acid,1.6687,223.25300000000001,1.0,3.0,2.0,0.6666666666666666,58.17500000000001,-2.91
"9-[2-(indol-3-yl)ethyl]-1-oxa-3-oxo-4,9-diazaspiro[5,5]undecane",1.6913999999999996,313.4010000000001,3.0,3.0,2.0,0.391304347826087,89.36940000000006,-2.99
"3-(1-aziridinyl)-4,6-dinitro-(n-ethyl)benzamide",1.0727,280.24000000000007,5.0,6.0,1.0,0.3,69.971,-3.13
timobesone  acetate,3.7947000000000033,450.5720000000002,2.0,6.0,1.0,0.0,115.92080000000004,-6.22
4-benzoylaminophenyl  acetate;  acetic acid 4-benzoylaminophenyl ester,2.864200000000001,255.27300000000002,3.0,3.0,1.0,0.631578947368421,72.14620000000005,-4.14
"1,2,4-trimethyl-1,2,3,4-tetrahydro-2,4a,9-triazaanthracen-10-one; trimethylpyridoquinazolone",1.9639,243.31,0.0,4.0,0.0,0.5555555555555556,71.75900000000003,-2.09
1-amino-8-naphthalenesulfonic  acid,1.6687,223.25300000000001,1.0,3.0,2.0,0.6666666666666666,58.17500000000001,-3.07
"proxicromil analog iii;  cyclohexano(6,7)chromone-2-carboxylic acid",2.37,244.24599999999992,1.0,3.0,1.0,0.5555555555555556,66.08530000000002,-1.05
3-benzoyloxyphenyl  isothiocyanate;  benzoic acid 3-isothiocyanatophenyl ester,3.640100000000002,255.29799999999997,3.0,4.0,0.0,0.6666666666666666,72.52850000000002,-4.85
7-methoxycarbonyltheophylline,-0.9518000000000006,238.20299999999997,0.0,8.0,0.0,0.5294117647058824,58.01800000000001,-1.24
ibuprofen ester iic; n-methyl-n-[2-(2'-(4''-isobutylphenyl)propanoyloxy)acetyl]glycineamide,1.4754999999999998,334.41600000000005,8.0,4.0,1.0,0.25,91.18940000000003,-3.41
7-theophyllinylmethyl  acetate;  7-(acetoxymethyl)theophylline,-1.0457,252.22999999999996,2.0,8.0,0.0,0.5,61.981000000000016,-1.83
tropicamide,2.2062,284.359,6.0,3.0,1.0,0.5714285714285714,81.59680000000004,-1.7
3-isothiocyanatophenyl  nicotinate,3.0351000000000017,256.28599999999994,3.0,5.0,0.0,0.6666666666666666,70.32350000000002,-4.3
6-(s-octanoyloxymethyl)mercaptopurine;  6-(octanoyloxymethylthio)purine,3.3062000000000014,308.407,9.0,6.0,1.0,0.42857142857142855,81.87570000000005,-4.62
"1-methyl-2-propyl-1,2,3,4-tetrahydro-2,4a,9-triazaanthracen-10-one",2.1831000000000005,257.337,2.0,4.0,0.0,0.5263157894736842,76.28200000000005,-2.31
"(-)-(r)-1,2-bis(2,6-dioxopiperazin-4-yl)propane;  nsc-129943;  icrf 159;  razoxane (+/-)",-2.708299999999996,268.27299999999997,3.0,6.0,2.0,0.0,63.77440000000002,-1.27
7-butyryltheophylline;  7-butanoyltheophylline,-0.1260000000000001,250.25799999999998,2.0,7.0,0.0,0.5,65.74950000000001,-1.53
prednisone-21-acetate,2.3366,400.4710000000002,3.0,6.0,1.0,0.0,103.59580000000004,-4.24
"3-(1-aziridinyl)-4,6-dinitro-(n-propyl)benzamide",1.4627999999999999,294.26700000000005,6.0,6.0,1.0,0.2857142857142857,74.58800000000002,-3.89
equilenin,3.9444000000000026,266.34,0.0,2.0,1.0,0.5,79.02280000000003,-4.96
cephradine,0.3486000000000002,349.41200000000015,4.0,5.0,3.0,0.0,89.79090000000004,-1.22
7-(ethoxycarboxymethyl)theophylline;  7-(ethoxycarbonyloxymethyl)theophylline,-0.4357,282.25600000000003,3.0,9.0,0.0,0.45,68.32200000000002,-1.86
"3-(1-aziridinyl)-4,6-dinitro-(n-isopropyl)benzamide",1.4611999999999996,294.26700000000005,5.0,6.0,1.0,0.2857142857142857,74.56600000000002,-3.5
"2,2',3,5-tetrachlorobiphenyl",5.967200000000002,291.9920000000001,1.0,0.0,0.0,0.75,71.91800000000002,-6.23
7-(ethoxycarbonyl)theophylline,-0.5617000000000001,252.23,1.0,8.0,0.0,0.5,62.63500000000001,-1.65
"2-ethyl-1,4-dimethyl-1,2,3,4-tetrahydro-2,4a,9-triazaanthracen-10-one",2.354,257.337,1.0,4.0,0.0,0.5263157894736842,76.37600000000003,-2.46
4-(3-phenylureido)phenyl  acetate;  acetic acid 4-(3-phenylureido)phenyl ester,3.2559000000000013,270.288,3.0,3.0,2.0,0.6,76.83440000000003,-4.44
7-(propionyloxymethyl)theophylline;  7-(propanoyloxymethyl)theophylline,-0.6555999999999995,266.257,3.0,8.0,0.0,0.47368421052631576,66.59800000000001,-2.3
nifurtoinol;  3-(hydroxymethyl)nitrofurantoin,-0.2643000000000002,268.185,4.0,7.0,1.0,0.2631578947368421,58.99020000000001,-2.91
2-(3-acetylphenylamino)benzoic acid,3.3310000000000004,255.27299999999997,4.0,3.0,2.0,0.631578947368421,73.13050000000003,-4.86
"2,2',3,6'-tetrachlorobiphenyl",5.967200000000002,291.99199999999996,1.0,0.0,0.0,0.75,71.91800000000002,-6.3
cgp 65015;  (+)-3-hydroxy-1-(2-hydroxyethyl)-2-(alpha-hydroxybenzyl)-1h-pyridin-4-one,0.6278999999999999,261.277,4.0,5.0,3.0,0.631578947368421,69.95640000000003,-2.82
"3,3',4,4'-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-6.98
etodolac,3.383000000000002,287.3589999999999,4.0,2.0,2.0,0.42857142857142855,81.55450000000005,-3.31
"2-aminosulfonyl-5-methylsulfonamido-1,3,4-thiadiazole",-1.4429999999999996,258.30600000000004,3.0,7.0,2.0,0.35714285714285715,49.74870000000001,-1.68
"sertraline;  (1s,4s)-4-(3,4-dichlorophenyl)-1,2,3,4-tetrahydro-n-methyl-1-naphthalenamine",5.179600000000004,306.236,2.0,1.0,1.0,0.6,85.78170000000003,-5.23
2-[(4-phenylazophenyl)hydrazono]malononitrile,3.917060000000002,274.28700000000003,4.0,6.0,1.0,0.5714285714285714,79.34370000000001,-4.92
"3,4,4',5-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-7.35
"3,3',4,5'-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-7.32
7-pentanoyltheophylline,0.2640999999999998,264.28499999999997,3.0,7.0,0.0,0.47368421052631576,70.36650000000002,-2.12
l-dopa benzyl ester,1.7109999999999999,287.31499999999994,5.0,5.0,3.0,0.5714285714285714,77.68900000000002,-1.81
"2,3',4,4'-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-7.0
"2,4,4',5-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-7.04
"1-chloro-2,4-dinitronaphthalene",3.3096000000000014,252.61300000000003,2.0,4.0,0.0,0.5882352941176471,62.26680000000001,-5.4
"3-(aziridin-1-yl)-4,6-dinitro-n-(isobutyl)benzamide",1.7087999999999999,308.29400000000004,6.0,6.0,1.0,0.2727272727272727,79.13500000000002,-3.85
"2,3',4,5'-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-7.14
"2,3',4',5-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-7.07
"2,3,4,4'-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-7.01
5'-propanoylidoxuridine; 5'-propanoyl-5-iodo-2'-deoxyuridine; 5'-propanoyl-idu,-0.2571999999999998,410.1640000000001,4.0,7.0,2.0,0.2857142857142857,79.82350000000002,-2.46
"2,3,4',5-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-7.14
"2,3,3',4'-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-6.9
7-(pivaloyloxymethyl)theophylline (viii),-0.01950000000000096,294.311,2.0,8.0,0.0,0.42857142857142855,75.76200000000003,-2.17
"2,3',4,5-tetrachlorodiphenyl  ether",6.092500000000001,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-7.27
"2,4,4',6-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-6.83
n-(3'-nitrophenyl)anthranilic  acid;  3'-nitrofenamic acid,3.036600000000001,258.233,4.0,4.0,2.0,0.631578947368421,69.78040000000001,-6.43
"2,3,3',4-tetrachlorodiphenyl  ether",6.092500000000001,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-7.09
"2,2',4,5'-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-6.77
7-(propoxycarbonyl)theophylline,-0.17159999999999997,266.25699999999995,2.0,8.0,0.0,0.47368421052631576,67.25200000000001,-1.45
"2,3',4',6-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-6.56
"2,2',3,4'-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-6.65
"1,4-dimethyl-2-propyl-1,2,3,4-tetrahydro-2,4a,9-triazaanthracen-10-one",2.7441000000000013,271.36400000000003,2.0,4.0,0.0,0.5,80.99300000000005,-2.24
"2,3,4',6-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-6.64
"3-(aziridin-1-yl)-4,6-dinitro-n-(tert-butyl)benzamide",1.8513,308.2940000000001,4.0,6.0,1.0,0.2727272727272727,79.18300000000002,-3.17
7-(butyryloxymethyl)theophylline;  7-(butanoyloxymethyl)theophylline,-0.26550000000000007,280.284,4.0,8.0,0.0,0.45,71.21500000000002,-1.86
"2,2',4,5-tetrachlorodiphenyl  ether",6.092500000000001,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-7.0
"3,5-diiodotyrosine",1.5558,432.98300000000006,3.0,3.0,3.0,0.4,72.85600000000002,-2.86
"2,2',3,4-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-6.74
1-(2-methylmorpholin-4-yl)sulfonyl-3-(6-bicyclo[2.2.1]-2-heptenylmethyl)urea,0.46330000000000093,329.4220000000001,4.0,4.0,2.0,0.0,81.28520000000005,-2.26
"2,3,4,5-tetrachlorodiphenyl  ether",6.092500000000001,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-7.52
"3-(aziridin-1-yl)-4,6-dinitro-n,n-(diethyl)benzamide",1.8049999999999997,308.2940000000001,6.0,6.0,0.0,0.2727272727272727,79.21530000000003,-2.59
(+)-pancratistatin,-2.2263000000000006,325.27299999999997,0.0,8.0,6.0,0.2608695652173913,72.25220000000003,-3.8
"2,3,4,6-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-7.06
flumequine,2.346,261.25199999999995,1.0,3.0,1.0,0.5263157894736842,68.15730000000002,-3.74
"2,3,5,6-tetrachlorodiphenyl  ether",6.092500000000002,307.991,2.0,1.0,0.0,0.7058823529411765,72.99800000000002,-7.02
7-(butoxycarbonyl)theophylline,0.21849999999999992,280.284,3.0,8.0,0.0,0.45,71.86900000000001,-1.93
7-(pentanoyloxymethyl)theophylline,0.12460000000000004,294.31100000000004,5.0,8.0,0.0,0.42857142857142855,75.83200000000002,-2.37
"5-creatinylamido-2-sulfamoyl-1,3,4-thiadiazole",-2.050729999999999,293.334,4.0,7.0,4.0,0.2777777777777778,64.456,-1.14
chlorzoxazone-n-methyl hemisuccinate,1.6134,299.666,5.0,6.0,1.0,0.45,68.4458,-3.41
cinchoninone,3.313900000000002,292.382,3.0,3.0,0.0,0.45454545454545453,87.84550000000006,-3.19
"1-[3-(aziridin-1-yl)-4,6-dinitrobenzoyl]piperidine",1.9490999999999998,320.30500000000006,4.0,6.0,0.0,0.2608695652173913,81.71830000000003,-3.17
"8,9,10,11-tetrahydro-7-methyl-1,2-benzanthracene; 8,9,10,11-tetrahydro-7-methyl-benz[a]anthracene",5.180220000000004,246.35299999999992,0.0,0.0,0.0,0.7368421052631579,82.83300000000004,-6.75
7-(hexanoyloxymethyl)theophylline,0.5146999999999997,308.338,6.0,8.0,0.0,0.4090909090909091,80.44900000000003,-2.64
6-acetyloxymethylthio-9-acetyloxymethylpurine,0.9596,296.30800000000005,5.0,9.0,0.0,0.45,69.57900000000002,-2.54
"n-[3-(aziridin-1-yl)-4,6-dinitrobenzoyl]morpholine",0.7953999999999999,322.27700000000004,4.0,7.0,0.0,0.2608695652173913,78.68630000000002,-2.89
"2-sulfamoyl-4-methyl-5-mesylimido-1,3,4-thiadiazoline;  nr.29",-2.010699999999998,272.333,2.0,7.0,1.0,0.3333333333333333,52.86500000000001,-2.05
"2,2',3,3',5-pentachlorobiphenyl",6.620600000000001,326.437,1.0,0.0,0.0,0.7058823529411765,76.928,-6.96
"1,3-dipropyl-8-cyclopentylxanthine",2.3639,304.3940000000001,5.0,5.0,1.0,0.4090909090909091,86.40470000000003,-4.96
"tolcapone;  3,4-dihydroxy-4'-methyl-5-nitrobenzophenone",2.5454200000000013,273.244,3.0,5.0,2.0,0.6,71.03750000000002,-4.17
"sulfatroxazole;  4,5-dimethyl-3-sulfaisoxazole",1.67444,267.31,3.0,5.0,2.0,0.6111111111111112,67.63990000000003,-2.19
proxicromil analog ii;  deshydroxyproxicromil,3.3225000000000016,286.327,3.0,3.0,1.0,0.47619047619047616,80.08030000000005,-1.9
3-(hydroxymethyl)phenytoin,1.4317999999999997,282.29900000000004,3.0,3.0,2.0,0.5714285714285714,76.12750000000005,-3.3
7-(hexyloxycarbonyl)theophylline,0.9986999999999997,308.3380000000001,5.0,8.0,0.0,0.4090909090909091,81.10300000000005,-3.0
"3,3',4,4',5-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-8.25
norethindrone benzoate,5.357200000000005,402.5340000000001,2.0,3.0,0.0,0.2,115.51450000000006,-7.75
"2,3',4,4',5-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.83
methylprednisolone-21-hemisuccinate,2.2192999999999996,474.5500000000002,6.0,7.0,3.0,0.0,120.33840000000008,-4.2
"2',3,4,4',5-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.89
1-benzoylallopurinol,0.8081000000000003,240.222,1.0,5.0,1.0,0.8333333333333334,64.31920000000001,-4.23
"2,4'-ddt",6.495500000000002,354.491,2.0,0.0,0.0,0.631578947368421,85.03700000000002,-7.13
"2,3',4,5,5'-pentachlorodiphenyl  ether",6.745900000000001,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-8.06
"2,3,3',4',5-pentachlorodiphenyl  ether",6.745900000000001,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.83
"2,2',4,4',5-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.61
"2,3,3',4,5'-pentachlorodiphenyl  ether",6.745900000000001,342.4359999999999,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.86
"2,3,4,4',5-pentachlorodiphenyl  ether",6.745900000000002,342.4359999999999,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-8.06
"2,3',4,4',6-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.62
4-sulfapyrimidin-2-one,0.1528999999999997,266.282,3.0,5.0,3.0,0.6666666666666666,66.5206,-3.55
"2,2',3,4,4'-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.44
"2,2',4,5,5'-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.56
"2,2',3,4',5-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.64
"2,3,3',4',6-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.35
"2,3,4,4',6-pentachlorodiphenyl  ether",6.745900000000002,342.4359999999999,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.77
theophyllin-7-ylmethyl octanoate;  7-(octanoyloxymethyl)theophylline,1.2949,336.39200000000005,8.0,8.0,0.0,0.375,89.68300000000004,-3.45
"2,2',4,4',6-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.33
"2,2',3',4,5-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.48
"2,2',3,4,5'-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.7
"amicarbalide;  n,n'-di(3-amidinophenyl)urea",1.89874,296.334,4.0,3.0,6.0,0.5454545454545454,87.55760000000002,-1.77
"2,2',3,3',4-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.38
"2,3,4',5,6-pentachlorodiphenyl  ether",6.745900000000002,342.4359999999999,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.76
tetcyclacis,3.1171000000000015,273.727,1.0,5.0,0.0,0.3157894736842105,70.39200000000002,-4.87
"2,2',3,4',6-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.24
"2,2',4,5,6'-pentachlorodiphenyl  ether",6.745900000000001,342.4359999999999,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.12
"2,2',3,4,6'-pentachlorodiphenyl  ether",6.745900000000002,342.43600000000004,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.23
naproxen 2-(2-aminoacetoxy)ethyl ester,1.9969999999999999,331.3680000000001,7.0,6.0,1.0,0.4166666666666667,89.88740000000004,-1.98
"2-sulfamoyl-5-(n,n-dimethylsulfamoylamido)-1,3,4-thiadiazole",-1.5961999999999987,287.34800000000007,4.0,7.0,2.0,0.3125,57.51170000000001,-2.68
"2,3,4,5,6-pentachlorodiphenyl  ether",6.745900000000001,342.4359999999999,2.0,1.0,0.0,0.6666666666666666,78.00800000000002,-7.94
"s6,9-bis(propanoyloxymethyl)-6-mercaptopurine",1.7397999999999998,324.36200000000014,7.0,9.0,0.0,0.4090909090909091,78.81300000000003,-2.78
"diclofop;  (rs)-2-[4-(2,4-dichlorophenoxy)phenoxy]propanoic acid",4.637600000000003,327.163,5.0,3.0,1.0,0.5714285714285714,80.70380000000004,-5.04
carprofen;  6-chloro-alpha-methyl-9h-carbazole-2-acetic acid,4.162600000000002,273.71900000000005,2.0,1.0,2.0,0.6842105263157895,76.86550000000003,-4.7
naproxen 1-(2-aminoacetoxy)ethyl ester,2.343,331.3680000000001,6.0,6.0,1.0,0.4166666666666667,89.61540000000004,-2.44
"danthron;  1,8-dihydroxyanthraquinone",1.8732000000000002,240.214,0.0,4.0,2.0,0.6666666666666666,63.078600000000016,-5.19
1-methyl-4-sulfapyrimidin-2-one,0.1632999999999999,280.30899999999997,3.0,6.0,2.0,0.631578947368421,71.14090000000002,-2.36
acetic acid 4-(4-acetylaminobenzoylamino)phenyl ester,2.8226000000000013,312.32500000000005,4.0,4.0,2.0,0.5217391304347826,86.44990000000004,-4.41
8-phenyltheophylline,0.6273,256.26500000000004,1.0,5.0,1.0,0.7894736842105263,72.01170000000002,-5.0
"1,3-dipropyl-8-dicyclopropylmethylxanthine",2.6099000000000006,330.4320000000002,7.0,5.0,1.0,0.375,93.38470000000004,-4.59
proxicromil,3.028100000000001,302.32599999999996,3.0,4.0,2.0,0.45454545454545453,81.74510000000002,-2.68
ampicillin,0.3181000000000002,349.4120000000001,4.0,5.0,3.0,0.25,89.02890000000004,-1.99
dexclamol,4.454700000000004,347.502,1.0,2.0,1.0,0.46153846153846156,105.47080000000004,-3.81
pimaricin;  natamycin,-1.9317999999999917,665.7330000000003,3.0,13.0,6.0,0.0,161.23109999999986,-2.21
norfloxacin,1.2683,319.33600000000007,3.0,5.0,2.0,0.43478260869565216,85.88200000000003,-2.76
"s6,9-bis(butanoyloxymethyl)-6-mercaptopurine; 9-(butanoyloxymethyl)-6-(butanoyloxymethylthio)purine",2.5200000000000005,352.4160000000002,9.0,9.0,0.0,0.375,88.04700000000004,-3.71
cephalexin,0.44489999999999896,347.39600000000013,4.0,5.0,3.0,0.25,88.72890000000004,-1.58
n4-acetylsulfadiazine,1.2357999999999998,292.32,4.0,5.0,2.0,0.6,73.58620000000002,-3.59
"1,3-dipropyl-8-(3-oxocyclopentyl)xanthine",1.5428999999999995,318.3770000000001,5.0,6.0,1.0,0.391304347826087,86.79470000000003,-3.16
"2,3,3',4,4',5'-hexachlorodiphenyl  ether",7.399300000000001,376.881,2.0,1.0,0.0,0.631578947368421,83.01799999999999,-8.49
imazaquine,2.2241,311.34100000000007,3.0,4.0,2.0,0.43478260869565216,86.62500000000006,-3.72
