Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS,Label,Difference
BBNQQADTFFCFGB-UHFFFAOYSA-N,-1.8583,323.294,0,2,2,44,0,-4.226296416,-1.62182858,2.604467836
DVRWEKGUWZINTQ-UHFFFAOYSA-N,-1.013,706.608,18,4,2,232,0.2857142857,-0.51331962,-3.122081418,2.608761798
MBZRJSQZCBXRGK-UHFFFAOYSA-N,1.0785,696.831,7,13,6,278,0,-1.94,-4.551662515,2.611662515
APJYDQYYACXCRM-UHFFFAOYSA-N,1.6691,160.22,2,1,2,62,0.75,-0.686071203,-3.299999952,2.613928749
ATIMVMORQPKRPC-UHFFFAOYSA-N,1.6691,160.22,2,1,2,62,0.75,-3.3,-0.6860712171,2.613928783
QPJRVPQZLARJGF-UHFFFAOYSA-N,-1.68076,582.336,7,2,0,174,0.7058823529,-6.939747521,-4.324264526,2.615482995
XNRNJIIJLOFJEK-UHFFFAOYSA-N,0.0568,296.414,11,6,4,106,0,-3.62,-1.004434452,2.615565548
GNXVOWXPZHCCTP-UHFFFAOYSA-N,9.0955,685.047,9,7,1,280,0.1224489796,-5.835720369,-8.451307834,2.615587465
SKHIBNDAFWIOPB-UHFFFAOYSA-N,5.34407,517.242,20,2,2,204,0.2777777778,-12.5769707,-9.959666248,2.617304452
UZJZIZFCQFZDHP-UHFFFAOYSA-N,0.44994,350.853,1,3,2,126,0.8,-0.8462,-3.463815347,2.617615347
SQMVHTYCDBPBJL-UHFFFAOYSA-N,-1.7874,499.601,6,10,5,200,0,0.301376692,-2.317533492,2.618910184
YRSXWPMXFWKKLH-UHFFFAOYSA-N,0.6684,570.498,15,0,0,182,0.375,-1.174190756,-3.793357588,2.619166832
HYTYHTSMCRDHIM-UHFFFAOYSA-M,3.81448,439.428,10,10,0,166,0.375,-7.300465045,-4.680312187,2.620152858
QMYCJCOPYOPWTI-UHFFFAOYSA-N,-4.1379,67.519,0,0,1,22,0,-1.796002246,0.8250825172,2.621084763
YCYZCHCSBKTMDT-UHFFFAOYSA-N,3.8531,499.04,3,8,1,178,0.6176470588,-2.660700157,-5.283523554,2.622823397
RWCCWEUUXYIKHB-UHFFFAOYSA-N,7.5304,396.615,4,2,2,160,0.4137931034,-9.868394839,-7.242184706,2.626210133
SCCDQYPEOIRVGX-UHFFFAOYSA-N,-3.2584,116.161,0,3,0,24,0,-2.650086994,-0.02345868122,2.626628313
FNUXIDAXTMVGMS-UHFFFAOYSA-N,1.8551,232.283,4,2,2,90,0.5294117647,-5.09,-2.46233058,2.62766942
DRLLEHPFGRESBT-UHFFFAOYSA-N,1.8551,232.283,4,2,2,90,0.5294117647,-2.462330695,-5.090000153,2.627669458
PMEBEBFMHFRYOR-UHFFFAOYSA-N,0.9977,325.792,4,5,2,120,0.2727272727,-0.508615043,-3.136552964,2.627937921
CVSVTCORWBXHQV-UHFFFAOYSA-N,10.0129,514.661,2,1,0,124,0.5217391304,-12.95,-10.32176591,2.628234088
PAYRUJLWNCNPSJ-UHFFFAOYSA-N,2.9778,516.657,12,8,8,200,0.3428571429,-0.605986481,-3.235627432,2.629640951
CYBHZZZXLCUSQA-UHFFFAOYSA-N,-1.9333,398.297,4,4,1,132,0.25,0.098328457,-2.534264486,2.632592943
MRBZZNMTRWISRD-UHFFFAOYSA-N,1.5392,754.893,6,8,5,292,0.2545454545,-2.6,-5.232677436,2.632677436
CNUNWZZSUJPAHX-UHFFFAOYSA-N,2.7425,356.466,6,5,0,140,0.3846153846,-1.49,-4.124079343,2.634079343
QDFKKJYEIFBEFC-UHFFFAOYSA-N,2.3485,396.372,7,0,0,130,0.72,-5.31254567,-2.677242388,2.635303282
WARIWGPBHKPYON-UHFFFAOYSA-N,0.1564,105.782,0,4,0,32,0,-2.869075736,-0.2337495583,2.635326178
BGEBZHIAGXMEMV-UHFFFAOYSA-N,-3.6479,663.43,11,18,7,240,0.3409090909,0.1782048938,-2.459174248,2.637379142
UELAIMNOXLAYRW-UHFFFAOYSA-M,3.9663,458.967,4,5,0,162,0.3870967742,-2.05,-4.687564898,2.637564898
QENJZWZWAWWESF-UHFFFAOYSA-N,2.7849,259.777,4,3,1,98,0.2941176471,-0.441467811,-3.080149684,2.638681873
JLYXXMFPNIAWKQ-UHFFFAOYSA-N,0.33116,669.519,9,9,4,226,0.4090909091,-1.017551933,-3.656453026,2.638901093
CSPISCDWKAVDAB-UHFFFAOYSA-N,1.8519,270.72,6,5,1,98,0.3333333333,0.4918,-2.15050499,2.64230499
CGWKQCYAMPDEGC-UHFFFAOYSA-N,-1.9863,194.191,1,3,1,60,0.5,0.019282573,-2.623661084,2.642943657
MQHYXXIJLKFQGY-UHFFFAOYSA-N,-3.728,524.269,6,1,0,128,0,-4.540578076,-1.896810789,2.643767287
GJYXGIIWJFZCLN-UHFFFAOYSA-N,1.12252,275.33,1,5,2,102,0.3333333333,0.560157507,-2.086537722,2.646695229
FDLFMPKQBNPIER-UHFFFAOYSA-N,3.40921,1355.388,26,20,9,508,0.09677419355,-2.035153591,-4.684963305,2.649809714
VFGRNTYELNYSKJ-UHFFFAOYSA-N,1.7251,445.429,8,1,1,138,0.25,-1.607385794,-4.258210337,2.650824543
GJDRKHHGPHLVNI-UHFFFAOYSA-N,9.3243,660.282,20,8,0,208,0,-2.958195047,-5.610311491,2.652116444
ZJNVFBLZPCRQOR-UHFFFAOYSA-N,4.1071,276.493,9,3,0,110,0,-6.441684141,-3.789104686,2.652579455
URNRFTXMBJMVAC-UHFFFAOYSA-N,1.5075,215.68,0,3,2,78,0.4285714286,0.146203109,-2.507140207,2.653343316
DCAYPVUWAIABOU-UHFFFAOYSA-N,-4.1015,554.295,8,2,0,140,0,-4.08382556,-1.429721178,2.654104382
FNDMLHFDPXQFNX-BTJKTKAUSA-N,4.3677,361.784,2,3,1,126,0.6923076923,-7.843278409,-5.188114102,2.655164307
ZDPACSAHMZADFZ-UHFFFAOYSA-N,8.201,487.644,14,2,2,188,0,-10.00056858,-7.344797277,2.655771303
SWKGFZTXWQMFLK-UHFFFAOYSA-N,-8.7062,485.368,9,11,4,166,0.4705882353,0.313928851,-2.342437938,2.656366789
WFZSQGXGYLPWPC-UHFFFAOYSA-N,2.2064,419.869,4,8,1,154,0.5172413793,-2.476982672,-5.135160169,2.658177497
CIPKTKYIACDNOR-UHFFFAOYSA-N,5.7225,552.49,7,6,0,194,0.3428571429,-7.487042507,-4.828789334,2.658253173
FBDVPECXXASKAO-UHFFFAOYSA-N,-4.1498,571.566,10,10,2,182,0.5,-4.566718716,-1.907249722,2.659468994
LOUPRKONTZGTKE-LFDRZELQSA-N,0.6398,351.031,6,4,0,100,0,-4.7672,-2.101756341,2.665443659
GURJIPMUZBHWOB-UHFFFAOYSA-L,4.2302,617.507,12,3,0,200,0.1714285714,-9.498385828,-6.832848182,2.665537646
HIYAVKIYRIFSCZ-CYEMHPAKSA-N,-1.0082,285.247,7,2,0,86,0,-4.149859043,-1.483314117,2.666544926
JXKUCNDDDQEMSS-UHFFFAOYSA-N,3.90504,264.284,3,4,0,98,0.6,-2.308127519,-4.976737291,2.668609772
KXJCBPYHSBXEBT-OCIYDRMTSA-N,0.3853,300.355,3,3,0,102,0.5,-0.758625092,-3.427389551,2.668764459
IBLKWZIFZMJLFL-UHFFFAOYSA-N,1.8732,240.214,0,4,2,88,0.6666666667,-6.253493517,-3.58283337,2.670660147
VFXXTYGQYWRHJP-TXEJJXNPSA-L,12.1704,570.896,30,6,0,238,0,-5.756557,-8.429640543,2.673083543
DFBKLUNHFCTMDC-CRWCAAKDSA-N,-2.4344,549.674,19,4,2,194,0.3529411765,-8.021587696,-5.348230707,2.673356989
DNRVZOZGQHHDAT-UHFFFAOYSA-N,3.8014,424.607,6,4,4,164,0.4137931034,-2.083911956,-4.758000191,2.674088235
JJWKNGOUNQRAIP-UHFFFAOYSA-N,3.3402,329.421,3,3,1,120,0.5217391304,-1.173349779,-3.847671142,2.674321363
JJCFRYNCJDLXIK-UHFFFAOYSA-N,0.8374,326.349,7,6,4,128,0.2608695652,0.486317714,-2.188445531,2.674763245
OZQDLJNDRVBCST-SHUUEZRQSA-N,-1.404,564.378,9,0,0,146,0,-6.486753046,-3.81094021,2.675812836
DHEHEJGXTUCSQF-UHFFFAOYSA-N,4.0125,289.806,3,2,1,106,0.5,-1.55,-4.23238061,2.68238061
WZRZTHMJPHPAMU-UHFFFAOYSA-L,3.9162,230.392,13,2,1,98,0,-1.459377408,-4.142662405,2.683284997
LGDFHDKSYGVKDC-UHFFFAOYSA-N,-2.151,624.43,13,2,0,170,0,-6.652469676,-3.966448411,2.686021265
OTNSJAUBOYWVEB-UHFFFAOYSA-N,2.5854,300.266,2,6,3,112,0.7272727273,-6.198752558,-3.509413965,2.689338593
CUDYYMUUJHLCGZ-UHFFFAOYSA-N,-1.1104,73.099,0,1,2,30,0,-1.6135,1.0772697,2.6907697
ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,1.5305,234.299,1,3,1,92,0.3529411765,-4.5900002,-1.894191561,2.695808639
KRABLEGNCHMGDR-UHFFFAOYSA-N,6.188,751.011,12,10,4,304,0,-10.00995023,-7.313621137,2.696329093
SXULDGPVPLBPKQ-UHFFFAOYSA-N,-0.892,514.39,11,0,0,158,0.4285714286,0.288707474,-2.408194186,2.69690166
IJLARBWXSSXHNL-UHFFFAOYSA-N,3.1652,240.35,5,2,0,94,0.6666666667,-1.028082953,-3.726614506,2.698531553
WIWNPEDDOAMGGM-UHFFFAOYSA-N,-3.5702,232.252,0,6,2,64,0,0.4388612162,-2.259926502,2.698787719
ONIVKFDMLVBDRK-UHFFFAOYSA-N,2.7114,302.089,3,2,0,104,0,-6.042384349,-3.342830386,2.699553963
YCDHOJVBJDPREI-UHFFFAOYSA-N,2.9955,271.788,5,3,0,102,0.3333333333,0.088218749,-2.614896569,2.703115318
WDJHALXBUFZDSR-UHFFFAOYSA-N,1.83282,211.265,2,4,0,84,0.3333333333,0.6752,-2.029753955,2.704953955
NGHOLYJTSCBCGC-VAWYXSNFSA-N,2.0865,208.238,1,2,1,72,0.7142857143,0.230443278,-2.474631726,2.705075004
ZKATWMILCYLAPD-UHFFFAOYSA-N,0.8484,191.206,4,3,0,74,0.4285714286,-3.3248,-0.6163457447,2.708454255
BVWRBIHNYFOGFB-UHFFFAOYSA-N,7.5806,863.109,10,6,4,336,0.3174603175,-8.774697648,-6.064718732,2.709978916
VIBYZASVNHEHTK-UHFFFAOYSA-N,5.5773,705.647,11,12,0,256,0.5714285714,-9.174733823,-6.459441987,2.715291836
FKGLMTGUMNVSTC-UHFFFAOYSA-N,0.6636,385.888,2,4,1,146,0.2307692308,-0.489547895,-3.209945352,2.720397457
ALLHKROWDHKMEZ-JVFQMWRPSA-N,3.8732,494.632,4,6,3,194,0.3333333333,-2.673092902,-5.393531488,2.720438586
XCPGHVQEEXUHNC-UHFFFAOYSA-N,1.5438,734.969,7,14,6,300,0,-6.10864527,-3.388097133,2.720548137
UCTWMZQNUQWSLP-VIFPVBQESA-N,0.3506,183.207,3,4,4,72,0.4615384615,0.737057937,-1.983849972,2.720907909
UCUOKZUJHTYPJT-UHFFFAOYSA-N,0.3506,183.207,3,4,4,72,0.4615384615,0.737057937,-1.983849972,2.720907909
ZKNSZZXBPSICFK-UHFFFAOYSA-N,3.1482,388.895,8,4,1,144,0.4444444444,-0.747407006,-3.471364332,2.723957326
HUNDISMVCBSIKO-UHFFFAOYSA-N,4.3141,347.19,5,3,0,134,0,-1.507143452,-4.231277653,2.724134201
GLKCOBIIZKYKFN-UHFFFAOYSA-N,11.1468,630.951,27,6,0,258,0.1333333333,-5.706573948,-8.433973355,2.727399407
DLRVVLDZNNYCBX-UHFFFAOYSA-N,0.0008,92.119,1,2,2,30,0,-1.964349215,0.7648008735,2.729150088
UJOBWOGCFQCDNV-UHFFFAOYSA-N,-1.1002,557.45,8,0,2,202,0.3333333333,-7.901725612,-5.165699575,2.736026037
WABPQHHGFIMREM-UHFFFAOYSA-N,2.3175,361.942,4,4,0,96,0,-5.533333117,-2.796563352,2.736769765
REKQLYUAUXYJSZ-UHFFFAOYSA-N,1.55116,591.621,6,8,3,208,0.5714285714,-1.439605121,-4.177496926,2.737891805
HCCFPODVEOBUMM-YOQTYQRRSA-N,2.1892,272.776,6,4,1,102,0.3333333333,0.537511224,-2.202552067,2.740063291
XAEQXKDZYYQGHE-UHFFFAOYSA-L,-0.4639,302.305,4,3,0,106,0.4545454545,-4.845968046,-2.104908393,2.741059653
RVWLHPJFOKUPNM-UHFFFAOYSA-N,-0.3785,436.546,13,9,5,178,0,0.359969997,-2.383306041,2.743276038
LFHISGNCFUNFFM-UHFFFAOYSA-N,-0.0959,522.595,9,10,7,206,0.2702702703,-3.705328001,-0.955152953,2.750175048
ZRSNZINYAWTAHE-UHFFFAOYSA-N,0.7949,212.249,3,3,2,84,0,-2.3900001,-5.142154217,2.752154117
NFDNQGGQNTZYFP-UHFFFAOYSA-N,2.6347,358.01,15,0,0,142,0.25,-5.72523161,-2.972217179,2.753014431
RSIWXFIBHXYNFM-NSHDSACASA-N,3.6226,243.822,3,1,1,94,0,-6.188410459,-3.43478748,2.753622979
HQEMUQNZGCZHHN-UHFFFAOYSA-N,2.4479,257.249,3,5,1,96,0.3157894737,-5.747595864,-2.9933163,2.754279564
ZSRVBNXAPSQDFY-UHFFFAOYSA-N,1.3959,237.192,5,5,0,88,0,0.6249,-2.129411283,2.754311283
OWCNPTHAWPMOJU-UHFFFAOYSA-N,-0.3891,383.232,8,4,0,100,0,0.416546156,-2.337855255,2.754401411
ZEOBTWIUYHOVNR-UHFFFAOYSA-N,1.7959,351.353,3,5,2,134,0.4,-1.110697261,-3.866813033,2.756115772
HYPKGPVDQYUOSV-UHFFFAOYSA-N,5.4442,501.653,13,8,2,190,0.3428571429,-8.797313427,-6.036610899,2.760702528
LIIALPBMIOVAHH-UHFFFAOYSA-N,1.5196,742.922,9,8,4,290,0.2222222222,-2.7,-5.461055152,2.761055152
GRJRKPMIRMSBNK-UHFFFAOYSA-N,1.9281,354.337,2,4,0,132,0.2307692308,-5.2966,-2.534680039,2.761919961
NEGMMKYAVYNLCG-UHFFFAOYSA-N,1.8364,366.414,4,6,1,144,0.2307692308,0.024411709,-2.739824501,2.76423621
KIKLDWULAZATJG-YZZSNFJZSA-M,3.4864,303.833,3,2,2,112,0.5714285714,-1.708113674,-4.472416256,2.764302582
GPNDARIEYHPYAY-UHFFFAOYSA-N,10.4533,685.088,16,8,3,286,0,-5.05759511,-7.822160342,2.764565232
XDWATWCCUTYUDE-UHFFFAOYSA-N,0.5884,342.806,5,1,0,118,0.7826086957,0.5063442706,-2.260457514,2.766801785
RZONVOYARNZXEO-UHFFFAOYSA-N,-1.274,263.272,0,4,0,36,0,0.1236633717,-2.64475862,2.768421992
QMFPHIRQLOWTFQ-UHFFFAOYSA-N,-5.802,498.256,2,4,2,150,0.2307692308,-4.934773982,-2.164919994,2.769853988
IRYJRGCIQBGHIV-UHFFFAOYSA-N,2.3912,343.379,3,6,2,132,0.52,-1.389645696,-4.160525783,2.770880087
MZUPWNMULGRONZ-UHFFFAOYSA-N,4.9706,639.416,14,13,1,220,0.2926829268,-8.8336,-6.06186411,2.77173589
VUGRNZHKYVHZSN-UHFFFAOYSA-N,-3.7384,418.428,6,8,1,138,0.1851851852,-3.423499209,-0.6517567986,2.77174241
QQIPHBFWQUGFGX-UHFFFAOYSA-M,3.0832,249.705,2,5,2,88,0.7058823529,-1.196024897,-3.969480535,2.773455638
YFDSDPIBEUFTMI-UHFFFAOYSA-N,2.4862,175.316,6,1,0,76,0,0.653805563,-2.120094768,2.773900331
KYKONKUSIIGFJP-QJRWVWFOSA-K,-0.9892,351.419,15,4,2,134,0,-3.60911048,-0.8348924987,2.774217981
QOPSSYZLVIENBR-UHFFFAOYSA-J,3.676,312.328,0,2,2,114,0.9166666667,-7.481773695,-4.697819531,2.783954164
ZKFDTMJWIJPGLE-PUBYZPQMSA-M,6.4548,416.135,6,3,0,130,0.68,-3.54,-6.326168299,2.786168299
OFPXSFXSNFPTHF-UHFFFAOYSA-N,6.5898,400.647,6,2,2,164,0,-10.32860405,-7.537197132,2.791406918
QORQZMBCPRBCAB-UHFFFAOYSA-M,3.293,265.784,4,2,2,98,0.5555555556,-0.685743389,-3.47855848,2.792815091
PSBKJPTZCVYXSD-UHFFFAOYSA-N,6.6168,442.6,8,4,2,176,0.375,-3.947,-6.73982199,2.79282199
OMFRMAHOUUJSGP-UNOMPAQXSA-N,-0.4996,25.011,0,1,0,8,0,-7.255116256,-4.461644902,2.793471354
AVZVLGDSSQKRGL-UHFFFAOYSA-N,5.23158,448.483,10,9,0,170,0.3636363636,-8.8809,-6.086653119,2.794246881
WVYWICLMDOOCFB-ZCFIWIBFSA-N,7.1624,622.762,4,8,0,240,0.5217391304,-9.864392559,-7.068037544,2.796355015
JWUJQDFVADABEY-UHFFFAOYSA-N,25.1171,1231.97,5,5,0,500,0,-5.449126022,-8.247522734,2.798396712
WWYNJERNGUHSAO-UHFFFAOYSA-N,3.5622,346.525,20,2,0,144,0,-6.876976741,-4.077707077,2.799269664
RNABGKOKSBUFHW-UHFFFAOYSA-N,-0.2256,462.513,7,10,3,162,0.3548387097,-0.14,-2.939836418,2.799836418
WBKWVLAHWVFXKM-UHFFFAOYSA-N,-0.859,331.208,0,6,0,50,0,0.1665354511,-2.635650967,2.802186418
OMFXVFTZEKFJBZ-HJTSIMOOSA-N,3.6224,513.029,8,6,4,160,0,-7.15503222,-4.352154675,2.802877545
JNWGUZKRVDKZBI-UHFFFAOYSA-N,-18.8346,367.862,4,10,0,80,0,-0.3954232123,-3.199581621,2.804158408
RTHCYVBBDHJXIQ-UHFFFAOYSA-N,2.20172,221.3,6,2,1,88,0.375,-5.481064037,-2.674220366,2.806843671
UAOMVDZJSHZZME-UHFFFAOYSA-N,3.0429,354.487,12,4,4,144,0,-2.33,-5.138823032,2.808823032
WLVCBAMXYMWGLJ-UHFFFAOYSA-N,3.4661,413.599,12,6,4,170,0.2068965517,-1.463069491,-4.272390774,2.809321283
VZHJIJZEOCBKRA-UHFFFAOYSA-N,3.2084,339.342,12,0,0,112,0,0.41483097,-2.395674733,2.810505703
IGPQBGUKWXQYCV-UHFFFAOYSA-N,8.4446,674.452,8,4,4,230,0.5454545455,-4.573670815,-7.384708025,2.81103721
CNYRGVIFIXLHHK-FJBFXRHMSA-N,0.1145,456.808,6,3,1,148,0.4444444444,-5.057670848,-2.241841797,2.815829051
KFNNIILCVOLYIR-UHFFFAOYSA-N,6.62924,598.7,8,6,6,230,0.4545454545,-8.082604066,-5.266317079,2.816286987
HZTMGWSBSDLALI-UHFFFAOYSA-N,2.8643,413.474,2,6,3,160,0.4,-1.476569119,-4.293111049,2.81654193
ZMRKFJJMIJVTLK-UHFFFAOYSA-L,1.1358,394.316,2,2,2,126,0.8,-1.294814415,-4.111657981,2.816843566
YBTSMQLFDICCCT-UHFFFAOYSA-N,0.3425,323.949,15,2,2,130,0,-1.080720355,-3.899673753,2.818953398
NJFDMENHTAYHMA-UHFFFAOYSA-N,6.0328,312.538,18,2,1,132,0,-2.494902829,-5.316121631,2.821218802
MZZBPDKVEFVLFF-UHFFFAOYSA-N,4.8419,363.954,8,3,0,130,0.5,-3.115430361,-5.936870046,2.821439685
QABLOFMHHSOFRJ-UHFFFAOYSA-N,0.417,197.242,4,5,3,78,0.4285714286,-4.5241,-1.699537013,2.824562987
USEVKDWMVPLICN-UHFFFAOYSA-N,-1.5144,784.717,3,5,0,154,0.5882352941,-4.593683066,-1.768732222,2.824950844
QELSIJXWEROXOE-IGUOPLJTSA-N,7.2646,647.637,25,8,2,244,0.1395348837,-11.31996592,-8.493789448,2.826176472
ZBBLRPRYYSJUCZ-YOTINIEPSA-L,2.6728,162.381,2,1,0,56,0,-4.909505216,-2.082755146,2.82675007
FEGVSPGUHMGGBO-SREVYHEPSA-N,1.7664,199.257,4,3,1,76,0.8,0.700586413,-2.126242411,2.826828824
FOEMIZSFFWGXHX-UHFFFAOYSA-N,9.0112,640.943,28,8,0,264,0,-9.204759418,-6.374883678,2.82987574
HXVNBWAKAOHACI-UHFFFAOYSA-N,-2.2701,262.285,6,3,1,96,0,-0.051417533,-2.881462379,2.830044846
BJPJNTKRKALCPP-UHFFFAOYSA-N,2.53,236.746,1,2,1,86,0.375,0.263212583,-2.568305882,2.831518465
INYDMNPNDHRJQJ-UHFFFAOYSA-N,3.8087,380.913,1,1,0,104,0,-7.2006,-4.368982487,2.831617513
IAXXETNIOYFMLW-UHFFFAOYSA-N,8.7935,434.642,21,4,0,176,0,-8.85998044,-6.020824528,2.839155912
RTZZCYNQPHTPPL-UHFFFAOYSA-N,3.4355,446.569,3,5,3,168,0.3870967742,-2.429773686,-5.269187593,2.839413907
HSMVPDGQOIQYSR-UHFFFAOYSA-N,3.5227,384.52,8,5,0,152,0.3571428571,-1.29,-4.132899326,2.842899326
PIXFHVWJOVNKQK-HJJNUGAVSA-N,4.0106,411.365,4,4,4,145,0.6666666667,-0.9807588825,-3.828781853,2.84802297
JXHJNEJVUNHLKO-UHFFFAOYSA-N,2.50232,560.592,7,8,5,204,0.525,-8.217167979,-5.368509051,2.848658928
ARRCKRNGGJHASO-UHFFFAOYSA-N,-5.6334,398.079,5,7,1,76,0,-4.55976264,-1.708880991,2.850881649
OSWPMRLSEDHDFF-UHFFFAOYSA-N,0.7949,212.249,3,3,2,84,0,-5.142154201,-2.291174889,2.850979312
FFGHLLOLFQHABK-UHFFFAOYSA-L,3.0978,416.781,6,7,3,148,0.5172413793,-7.473779877,-4.620535098,2.853244779
YATIGPZCMOYEGE-UHFFFAOYSA-N,3.30442,282.299,2,5,1,106,0.5238095238,-2.72,-5.573609105,2.853609105
FQIUCPGDKPXSLL-UHFFFAOYSA-N,-2.1114,496.532,6,8,2,186,0,-4.251902456,-1.398288042,2.853614414
RMEDXOLNCUSCGS-UHFFFAOYSA-N,0.6074,446.385,5,3,1,150,0.4285714286,-1.152779954,-4.007491755,2.854711801
MWLSOWXNZPKENC-UHFFFAOYSA-N,-9.3688,83.976,0,0,0,24,0,-4.199879315,-1.341449445,2.85842987
ADGGJQPKBDIZMT-IAXIIBAVSA-K,-4.4181,695.596,7,13,2,216,0.5777777778,-4.254744592,-1.39620702,2.858537572
KVHHQGIIZCJATJ-UHFFFAOYSA-N,-1.7139,153.101,0,4,3,56,0.8181818182,-0.589481806,-3.452666315,2.863184509
RNFMKVCEDRZYHI-UHFFFAOYSA-N,1.5836,244.722,3,4,0,90,0.3125,0.611332328,-2.252539697,2.863872025
TUAPYWSFEYRCLS-UHFFFAOYSA-M,3.21582,468.044,5,6,1,162,0.5,-6.8743909,-4.009907855,2.864483045
BCXKOIICQXXQJZ-UHFFFAOYSA-N,-6.3728,189.617,0,0,0,18,0,-0.0274572689,-2.892845363,2.865388094
HMCCXLBXIJMERM-UHFFFAOYSA-N,-2.081,466.261,4,0,0,134,0.56,-1.83040986,-4.695963383,2.865553523
ZVNYYNAAEVZNDW-UHFFFAOYSA-N,-2.081,466.261,4,0,0,134,0.56,-4.695963489,-1.830409884,2.865553605
NFTNTGFZYSCPSK-UHFFFAOYSA-N,2.9679,469.973,6,7,1,174,0.6363636364,-2.194948881,-5.061568345,2.866619464
UDVZOMAEGATTSE-UHFFFAOYSA-N,2.15134,296.332,0,6,0,94,0.7,-6.33,-3.462699308,2.867300692
ZNBNBTIDJSKEAM-NISBWGIBSA-N,3.1986,499.811,1,1,1,64,0.5,-7.141299486,-4.271229513,2.870069973
NJGCRMAPOWGWMW-UHFFFAOYSA-N,3.8066,266.127,2,2,1,86,0.7058823529,-7.425088938,-4.553656687,2.871432251
RSDMFNVRFBIYRK-UHFFFAOYSA-N,2.09112,263.168,2,3,0,90,0.375,0.57976692,-2.302051166,2.881818086
RBFOFWDEFDASDA-UHFFFAOYSA-N,3.2222,575.793,6,8,0,180,0.5,-2.316221585,-5.200104951,2.883883366
XMWCXZJXESXBBY-UHFFFAOYSA-L,4.7088,286.412,12,4,0,118,0,-7.61189317,-4.7262111,2.88568207
USAAVKOPISTKKF-UHFFFAOYSA-N,1.6162,305.978,15,0,1,124,0,-6.537272992,-3.650708395,2.886564597
UBGGREWUFINDKK-UHFFFAOYSA-N,6.8152,468.726,17,4,0,190,0.3529411765,-10.25096331,-7.357111915,2.893851395
IIDFEIDMIKSJSV-UHFFFAOYSA-N,1.5133,673.684,10,11,0,224,0.6086956522,0.171543767,-2.722610894,2.894154661
JOATXPAWOHTVSZ-UHFFFAOYSA-N,0.7863,660.991,6,3,1,120,0.2608695652,-5.523092553,-2.605257246,2.917835307
OMPLHFKUSGGZFF-UHFFFAOYSA-N,3.10282,397.855,5,7,3,148,0.4814814815,-2.864122635,-5.783747477,2.919624842
GLOOIONSKMZYQZ-UHFFFAOYSA-N,5.4264,241.463,14,1,1,104,0,-3.583510043,-6.50410681,2.920596767
OKVJCVWFVRATSG-UHFFFAOYSA-N,-2.9985,190.45,0,0,0,18,0,-5.978750981,-3.057305497,2.921445484
IBZATQUGDOLKJX-GPRJLHHYSA-N,-2.5034,190.164,3,4,4,58,0,-2.602434694,0.3192159529,2.921650647
NBLIVIWUPTWDMD-UHFFFAOYSA-N,0.399,494.707,6,6,6,196,0,0.305658081,-2.617357084,2.923015165
XYLMUPLGERFSHI-UHFFFAOYSA-N,1.635,268.272,1,5,2,100,0.6,-5.746,-2.822134971,2.923865029
HHEXVLXMZIVFSS-UHFFFAOYSA-N,5.8186,350.543,2,3,0,144,0,-3.021359064,-5.947182524,2.92582346
BTGRAWJCKBQKAO-UHFFFAOYSA-N,-0.179,214.221,3,4,2,84,0,-3.93,-0.9938088585,2.936191142
XCDXSSFOJZZGQC-UHFFFAOYSA-N,4.049,307.224,1,2,0,104,0.6,-1.387076098,-4.32383633,2.936760232
AYRRNFHDJUXLEQ-UHFFFAOYSA-N,6.1152,344.502,11,2,0,134,0.4615384615,-3.893739071,-6.832968011,2.93922894
AVVJXRYTKMKDQS-UHFFFAOYSA-N,3.7264,354.494,2,3,0,140,0.2307692308,-1.3269,-4.271894728,2.944994728
HRQGCQVOJVTVLU-UHFFFAOYSA-N,5.0266,254.414,12,2,0,106,0,-8.405541006,-5.459791293,2.945749713
AGUIVNYEYSCPNI-UHFFFAOYSA-N,-1.665,618.982,26,6,2,224,0,-0.3429717,-3.289198215,2.946226515
XWPWZOJBTOJEGW-UHFFFAOYSA-L,1.4656,286.253,6,3,0,104,0,0.5433,-2.403375875,2.946675875
IYHOIXNPULYXFO-UHFFFAOYSA-N,1.914,348.484,11,3,0,126,0.2608695652,-0.0969056512,-3.044130265,2.947224614
MKHNHUAKANLVLX-UHFFFAOYSA-N,-4.5082,496.215,6,1,0,116,0,-3.519579505,-0.5707961494,2.948783356
DJIIKEYPSTUVKV-UHFFFAOYSA-N,-2.57268,333.345,4,7,0,114,0.5,0.477115162,-2.472450323,2.949565485
ZRKWMRDKSOPRRS-UHFFFAOYSA-N,0.7949,212.249,3,3,2,84,0,-2.192349776,-5.142154217,2.949804441
TZMUWWOOCIMOBN-UHFFFAOYSA-N,4.80664,366.288,7,3,0,128,0.5,-6.829816302,-3.874504725,2.955311577
LHXDLQBQYFFVNW-UHFFFAOYSA-N,2.9917,192.302,0,1,0,78,0,-5.94156112,-2.985755516,2.955805604
QFOHBWFCKVYLES-UHFFFAOYSA-N,3.808,718.662,13,0,0,234,0.5454545455,-8.165443184,-5.209188166,2.956255018
YWRPCJIZYVCDOG-UHFFFAOYSA-N,-3.2361,126.941,0,0,0,21,0,-5.103601915,-2.14610498,2.957496935
