Compound ID,InChIKey,SMILES
A-1399,RLOOWKRHNNTPQK-UHFFFAOYSA-N,CCC(COC(=O)C(C)=C)(COC(=O)C(C)=C)COC(=O)C(C)=C
C-2067,RMBAVIFYHOYIFM-UHFFFAOYSA-M,O=C(C1=CC=CC=C1)C2=CC=CC(=C2)N=C=S
A-2493,RMBPSDLEKNOOSI-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(O)CO
A-2773,RMBXZSQVALTSOC-UHFFFAOYSA-N,CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C
A-50,RMCYKIOWPVOBJX-IKQSSVLVSA-N,C[N+](C)(CCCN[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O
B-3288,RMFNNCGOSPBBAD-UHFFFAOYSA-N,Nc1ncc2ncn(COCCO)c2n1
H-514,RMGVATURDVPNOZ-UHFFFAOYSA-M,CCCSC(=O)N(CCC)CCC
B-1365,RMIODHQZRUFFFF-UHFFFAOYSA-N,OCc1cccc(O)c1
C-1362,RMISVOPUIFJTEO-QWWZWVQMSA-N,FC1=CNC(=O)N(C(=O)OC2=CC=CC=C2)C1=O
D-1775,RMISVOPUIFJTEO-UHFFFAOYSA-N,CC(C)(C)C(C)(C)O
B-1145,RMLFHPWPTXWZNJ-UHFFFAOYSA-N,CC(C)CCOC(N)=O
B-3407,RMOGWMIKYWRTKW-UHFFFAOYSA-N,CCCNC(=O)COC(=O)c1ccccc1
A-4894,RMPWIIKNWPVWNG-UHFFFAOYSA-N,Cc1ccc(C(N)=O)c(O)c1
A-2736,RMSOEUVAYBPZEG-GPFIVKHLSA-N,CC(C)(c1ccccc1)c2cc(n3nc4ccccc4n3)c(O)c(c2)C(C)(C)c5ccccc5
A-841,RMSRBUAAZSNQJZ-UHFFFAOYSA-N,O[Si](O)(c1ccccc1)c2ccccc2
A-2916,RMXVHZFHSKRNJN-UHFFFAOYSA-N,[Na+].[Na+].[O-][S](=O)(=O)c1cccc2c(cccc12)N=Nc3ccc(N=Nc4ccc(Nc5ccccc5)c6c4cccc6[S]([O-])(=O)=O)c7ccccc37
D-1575,RNABGKOKSBUFHW-UHFFFAOYSA-N,OCC(CO)(CO)[N+]([O-])=O
B-2500,RNGWSERDYBOYRH-UHFFFAOYSA-N,Cc1cnnc2c(O)cccc12
C-2547,RNJVAUBBYGWVBF-UHFFFAOYSA-N,C[N]1N=NN=C1SCC2=C(N3C(SC2)C(NC(=O)C(O)C4=CC=CC=C4)C3=O)C(O)=O
F-443,RNJWMMREPOUHCP-UHFFFAOYSA-N,CCCCCCCCCCC(C)(C)C(=O)NO
G-284,RNLHVODSMDJCBR-VURMDHGXSA-N,O=C1N(COC(=O)CCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3
F-652,RNMSZIWXOVWGMI-UHFFFAOYSA-N,COC1=CC=CC(OCC(O)CO)=C1OC
C-1340,RNNBHZYEKNHLKT-UHFFFAOYSA-N,CCCCCCC(C)OC(=O)COC1=NC(=C(Cl)C(=C1Cl)N)F
A-5293,RNTXMYSPASRLFT-UHFFFAOYSA-L,[Ca++].[O-][PH]([O-])=O
B-2468,RNVVYVPDHMKDTL-UHFFFAOYSA-N,OC(=O)CSSSSCC(O)=O
F-322,RNWGZXAHUPFXLL-UHFFFAOYSA-N,NC1=CC=C(S(=O)(=O)N=C2CC=CN2)C=C1
B-3275,RNYZJZKPGHQTJR-UHFFFAOYSA-N,Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3
B-4566,RNZCSKGULNFAMC-UHFFFAOYSA-L,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO
C-486,RNZKLCFIOUEXOM-SJIPCVTESA-N,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C1CCC2C(=O)CO
A-4513,ROGSRAKQDLOYRS-UHFFFAOYSA-N,OCCOC(=O)C=C
B-1978,ROHFNLRQFUQHCH-UHFFFAOYSA-N,CC(C)COC(=O)C(C)(C)O
C-1529,ROKSAUSPJGWCSM-UWVGGRQHSA-N,CC(C)(C)C(C)(C)C
A-1418,RONFGUROBZGJKP-UHFFFAOYSA-N,[O-][N+](=O)c1ccccc1c2ccc(Cl)cc2
B-4440,ROORDVPLFPIABK-UHFFFAOYSA-N,O=C(OOC(=O)c1ccccc1)c2ccccc2
C-1871,ROOXNKNUYICQNP-UHFFFAOYSA-N,CCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
A-3847,ROPPTGKKZZDFJN-UHFFFAOYSA-N,CC(=O)C1CCOC1=O
B-1974,ROPXFXOUUANXRR-BUHFOSPRSA-N,COc1ccc(cc1)C(=O)CCC(O)=O
B-1084,ROPYWXVRNREIQD-UHFFFAOYSA-N,OC(=O)c1ccc(c(c1)[N+]([O-])=O)[N+]([O-])=O
A-1749,RORYLAUXKSWMQL-CBZIJGRNSA-N,CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C
A-5063,ROSDSFDQCJNGOL-UHFFFAOYSA-N,CCC1(C/C=C2/CCCc3cc(OC)ccc23)C(=O)CCC1=O
A-2297,ROSHGJWNZDDJFF-UHFFFAOYSA-L,CCC1(C\C=C2/CCCc3cc(OC)ccc23)C(=O)CCC1=O
A-3135,ROSXARVHJNYYDO-UHFFFAOYSA-N,[Na+].[Cl-].[O-]C(=O)c1ccc[n+](Cc2ccccc2)c1
A-5111,ROTONRWJLXYJBD-UHFFFAOYSA-N,[Zn++].[O-][N+]([O-])=O.[O-][N+]([O-])=O
A-2971,ROVGZAWFACYCSP-VUMXUWRFSA-N,OC(=O)C1CCCN1
B-2556,ROWKJAVDOGWPAT-UHFFFAOYSA-N,COc1cc(C=O)cc(Cl)c1O
A-5344,ROZUQUDEWZIBHV-UHFFFAOYSA-N,OCCN(CCO)CCO.OCCN(CCO)CCO.OC(=O)CCCCCCCCCCC(O)=O
B-1642,RPAJSBKBKSSMLJ-UHFFFAOYSA-N,CC1COCc2cc3c(cc12)C(C)(C)C(C)C3(C)C
B-595,RPCKKUFLSMORHB-UHFFFAOYSA-N,CCOC(=O)CCCCCCCCC(=O)OCC
B-4119,RPLDGRKYEITQNQ-UHFFFAOYSA-N,Clc1cccc(c1)c2cc(Cl)ccc2Cl
A-4525,RPNFNBGRHCUORR-UHFFFAOYSA-N,CC(NC=O)C#N
B-1002,RPNFRXWGMTYOPA-UHFFFAOYSA-N,OC(=O)C(=C)c1ccccc1
A-2288,RPNUMPOLZDHAAY-UHFFFAOYSA-N,O=C(OCCCc1ccccc1)c2ccccc2
B-2816,RPOQNHMXOPWCEK-UHFFFAOYSA-N,CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2
C-1201,RPPBZEBXAAZZJH-UHFFFAOYSA-N,COC(=O)C1=CC=CC=C1OC(C)=O
G-117,RPTHWMGVZGXIPQ-UHFFFAOYSA-N,Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl
C-1339,RPVVBRXMFQZDHZ-UHFFFAOYSA-N,NC1=C(C=CC2=C1C=CC=C2)[S](O)(=O)=O
A-3523,RPYSFYBAYJBKCR-UHFFFAOYSA-L,[Na+].CCOc1cccc2C(=O)c3c(Nc4ccccc4[S]([O-])(=O)=O)ccc(NC5CCCCC5)c3C(=O)c12
B-1368,RQDJADAKIFFEKQ-UHFFFAOYSA-N,CCCCCN(CCCCC)CCCCC
B-2623,RQEUFEKYXDPUSK-UHFFFAOYSA-N,CC(C)Nc1nc(Cl)nc(NC2CC2)n1
C-1786,RQEUFEKYXDPUSK-ZETCQYMHSA-N,O=C1NC2=C(C=NC=N2)N=C1
C-2279,RQFUZUMFPRMVDX-UHFFFAOYSA-N,CC(OC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1)C(O)=O
A-2520,RQHYVHQLEWVZJX-UHFFFAOYSA-N,C1Cc2ccc(CCc3ccc1cc3)cc2
F-1189,RQIJPDNDFZUCEI-UHFFFAOYSA-N,COC1=CC(OC)=C(Cl)C2=C1C(=O)C1(O2)C(C)CC(O)CC1O
C-2522,RQKFYFNZSHWXAW-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(Br)C=C2)[S](N)(=O)=O
C-1862,RQKRHXNIJJNDGM-UHFFFAOYSA-N,CC(C)(C)C(=O)OC1=C(C=CC=C1)C(O)=O
B-1448,RQNAOIQEGPVYTC-UHFFFAOYSA-N,CCSCCS[P](=S)(OC)OC
B-3502,RQSRPDGSUDRYLH-UHFFFAOYSA-N,CCOC(=O)C1=NN(c2ccc(Cl)cc2Cl)C(C)(C1)C(=O)OCC
B-310,RQVGAIADHNPSME-UHFFFAOYSA-N,COc1cc(C=O)cc(OC)c1OC
C-2426,RQXTZKGDMNIWJF-UHFFFAOYSA-N,CCCCCC1=C2C=CC3=C(C=CC=C3)C2=CC4=C1C=CC=C4
B-263,RQZAXGRLVPAYTJ-GQFGMJRRSA-N,CC(C)c1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1
C-2317,RQZAXGRLVPAYTJ-UHFFFAOYSA-N,CCOC(=O)C1=CN=C(N[S](=O)(=O)C2=CC=CC=C2)C=C1
B-2487,RRBMVWQICIXSEO-UHFFFAOYSA-N,NNC(=O)c1sccn1
A-3006,RRIGVQQUVAETIG-UHFFFAOYSA-N,CNCCO
C-818,RRIIHXZPZQGCGU-UHFFFAOYSA-N,ClC1=CC(=C(Cl)C=C1)C2=C(Cl)C(=C(Cl)C=C2)Cl
A-4930,RRIRSNXZGJWTQM-UHFFFAOYSA-N,Cc1cc(C)c(O)c(c1)C(C)(C)C
C-1102,RRKTZKIUPZVBMF-PLNGPGDESA-N,CCC(Br)(CC)C(=O)NC(N)=O
A-416,RRKTZKIUPZVBMF-UHFFFAOYSA-N,Cc1ccccc1NC(N)=Nc2ccccc2C
F-439,RRMZTAWQQFJQHL-UHFFFAOYSA-N,CCCCC(CC)CC(CC)(CC)C(=O)NO
A-3227,RROQIUMZODEXOR-UHFFFAOYSA-N,[Cu++].CC([O-])=O.CC([O-])=O
B-3752,RRQYJINTUHWNHW-UHFFFAOYSA-N,OC(=O)COc1ccccc1Cl
A-4627,RRVIAQKBTUQODI-UHFFFAOYSA-N,CC(C)(C)OOC(=O)C(C)(C)C
B-148,RRWVWLGUQPLOMY-UHFFFAOYSA-N,NC1=CC=NC(=O)N1
D-1666,RSBRXBZGVHQUJK-UHFFFAOYSA-N,O[S](=O)(=O)C[S](O)(=O)=O
B-1360,RSBUDFTVQYJNHK-UHFFFAOYSA-N,Cc1ccc(cc1C)C([O-])=O
C-1657,RSDMFNVRFBIYRK-UHFFFAOYSA-N,CC1=C(C)C=C(C=C1)C(O)=O
C-945,RSHHCURRBLAGFA-UHFFFAOYSA-M,COC(=O)NC1=NC2=CC(=CC=C2[NH]1)C(=O)C3=CC=CC=C3
A-5327,RSHKEEMIDCYLTC-UHFFFAOYSA-N,Cl.CC1=C(CCCl)C(=O)N2CCCCC2=N1
A-6044,RSIACKNMAYEADD-UHFFFAOYSA-N,CC(=C)C(=O)OCCCOc1ccc(cc1)C(C)(C)c2ccc(OCCCOC(=O)C(C)=C)cc2
C-1257,RSIHSRDYCUFFLA-DYKIIFRCSA-N,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12
A-1836,RSIPQRDGPVEGLE-UHFFFAOYSA-L,[Sn++].[O-]C(=O)C([O-])=O
B-1130,RSKGMYDENCAJEN-UHFFFAOYSA-N,CC(N)CC(O)=O
A-5205,RSLYDUZZJLDOKH-UHFFFAOYSA-N,[Na+].[Na+].[O-][Si](=O)O[Si]([O-])=O
C-2017,RSMUVYRMZCOLBH-UHFFFAOYSA-N,CCC1=C(NC(=O)N1)C(=O)C2=CC=NC=C2
B-2899,RSPZSDWVQWRAEF-UHFFFAOYSA-N,CCOc1cc(Oc2ccc(cc2Cl)C(F)(F)F)ccc1[N+]([O-])=O
F-585,RSSILZKLNLKCFH-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)C1CC/C(=N/O)/C(=N\O)/C1
B-1283,RSUANXGCNJOXOI-UHFFFAOYSA-N,CC(Cl)(Cl)[N+]([O-])=O
A-5433,RSVPPPHXAASNOL-UHFFFAOYSA-N,CC1=C(C(N)=O)C(=O)N(CCC(O)=O)C(=C1)O
F-660,RSWGJHLUYNHPMX-ONCXSQPRSA-N,O=S(=O)(C1=CC(O)=CC=C1)C1=CC(O)=CC=C1
C-1292,RSWGJHLUYNHPMX-UHFFFAOYSA-N,FC(F)(F)C1=CC=CC(=C1)N2CC(CCl)C(Cl)C2=O
B-3412,RTBHKOWSOJOEPS-UHFFFAOYSA-N,CCCCN(CCCC)C(=O)COC(=O)c1ccccc1
A-2722,RTBLVNSNIFUUFC-UHFFFAOYSA-L,CCCCCCCCCCCCCCCCCCCCCC(N)=O
B-1280,RTCOGUMHFFWOJV-UHFFFAOYSA-N,NC(=O)C(Br)(Br)Br
F-1100,RTDCJKARQCRONF-UHFFFAOYSA-N,BrC1=CC=CC(NC2=NC=NC3=CC4=C(C=NN4)C=C32)=C1
A-2681,RTLULCVBFCRQKI-UHFFFAOYSA-N,CC(=O)Nc1cc(ccc1N=Nc2ccc(cc2Cl)[N+]([O-])=O)N(CCOC(C)=O)CCOC(C)=O
D-1778,RTMXPNYHPHIDHX-UHFFFAOYSA-N,CC(C)(C(O)=O)C(O)=O
B-785,RTNLUFLDZOAXIC-UHFFFAOYSA-N,Nc1ccc(cc1)c2ccc(Cl)cc2
B-1216,RTQOANCZEAIDEZ-UHFFFAOYSA-N,COc1ccc2COC(=O)c2c1OC
A-3712,RTQZQBKEGAUQLR-UHFFFAOYSA-N,CC(C)C1=NN(C(=O)NC(C)(C)C)C(=O)N1N
F-1089,RTWCZQFXFMXXKP-UHFFFAOYSA-N,CC1C(N)CN1C1=C(F)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1
B-1573,RTXVDAJGIYOHFY-UHFFFAOYSA-N,CCOC(=O)CNC(=O)OCC
B-1008,RUDATBOHQWOJDD-BSWAIDMHSA-N,O=Nc1ccc(NNC(=O)c2ccccc2)cc1
A-1687,RUDATBOHQWOJDD-UHFFFAOYSA-N,COc1cc(c(OC)cc1Cl)[N+]([O-])=O
B-2749,RUDATBOHQWOJDD-UZVSRGJWSA-N,CC(C)(O)CCCC1=CCC(CC1)C=O
D-1603,RUDFQVOCFDJEEF-UHFFFAOYSA-N,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
E-1005,RUEIBQJFGMERJD-UHFFFAOYSA-N,C1C(O)CC2=CCC3C4CCC(C(=O)C)C4(C)CCC3C2(C)C1
B-211,RUGISKODRCWQNE-UHFFFAOYSA-N,COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C
E-601,RUGZMHYBSQOFLR-UHFFFAOYSA-N,COc1ccc2CC5C3C=CC(O)C4Oc1c2C34CCN5C
F-320,RUHGOZFOVBMWOO-UHFFFAOYSA-N,CCC1(CCO)C(=O)NC(=S)NC1=O
A-504,RUJQWWFINDNZLG-UHFFFAOYSA-N,OC\C=C/CO
F-1092,RUMPVAYNMPZNCZ-UHFFFAOYSA-N,OCC1OC(N2C(C3=CC=CO3)=NC3=C2C=CC=C3)C(O)C(O)C1O
B-3938,RUOJZAUFBMNUDX-UHFFFAOYSA-N,CC(C)(O)C(Cl)(Cl)Cl
F-563,RUOTUMSRCIMLJK-UHFFFAOYSA-N,NS(=O)(=O)C1=C(C2=NC3=C(C=CC=C3)C(=O)N2)C=CC=C1
A-220,RUPBZQFQVRMKDG-UHFFFAOYSA-M,CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(cc3)C(=O)NC(C)(C)C)nc(Nc4ccc(cc4)C(=O)OCC(CC)CCCC)n2)cc1
C-1129,RUTXIHLAWFEWGM-UHFFFAOYSA-H,CC1=C(Cl)C(=CC(=C1)O)C
B-512,RUUHGTZPDZPPOC-UHFFFAOYSA-N,ClCC=C
A-4149,RUVINXPYWBROJD-UHFFFAOYSA-N,[Ca++].[O-][S]([O-])(=O)=O
B-1770,RUXPNBWPIRDVTH-UHFFFAOYSA-N,OCCNC(=O)CCCCC(=O)NCCO
A-1826,RVAQSYWDOSHWGP-UHFFFAOYSA-N,CC\C=C/CCOC(=O)C(C)C
B-552,RVCKCEDKBVEEHL-UHFFFAOYSA-N,Cc1cccc(Cl)c1
B-1723,RVCTZJVBWNFYRU-UHFFFAOYSA-N,CCCCO[P+](=O)OCCCC
D-1930,RVERFAMJEQKFQK-HHUIZHIGSA-L,CCCCCCCC#C
B-3377,RVIBUAHWQKVQEF-UHFFFAOYSA-N,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1
C-1507,RVIXKDRPFPUUOO-UHFFFAOYSA-N,CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(C=C(Cl)C=C3)N=C2)C=C1
B-4550,RVNAQNUKCZKJCP-UHFFFAOYSA-N,COC(=O)c1ccccc1O
C-2197,RVRONQZKSCNZRS-UHFFFAOYSA-M,CCN(CC)C(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2
A-1466,RVSNUNNCRYLEEM-UHFFFAOYSA-M,CCCCC(C#N)c1ccccc1
A-5051,RVUMZJPBSNPRBS-UHFFFAOYSA-N,[Na+].[Na+].[Na+].[Cr+3].Cc1nn(c([O-])c1N=Nc2c([O-])cc(c3ccccc23)[S]([O-])(=O)=O)c4ccccc4.Cc5nn(c([O-])c5N=Nc6c([O-])cc(c7ccccc67)[S]([O-])(=O)=O)c8ccccc8
A-2046,RVYGVBZGSFLJKH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)NCCO
F-882,RWAXQWRDVUOOGG-UHFFFAOYSA-N,CC1=CC=CC(N(O)C(=O)C2=C(Cl)C=C(Cl)C=C2)=C1
C-1379,RWIUBJDOESNTFZ-UHFFFAOYSA-N,CO[P](=S)(OC)OC1=C(Cl)C=C(C=C1)[N+]([O-])=O
A-4478,RWLALWYNXFYRGW-UHFFFAOYSA-N,OCC1CCC2C3CC(CC3CO)C12
E-1171,RWMPWXCERLGUAF-UHFFFAOYSA-N,O=C(O)c(ccc(N(=O)=O)c1)c1
A-516,RWMYPXKVMUFMKS-UHFFFAOYSA-N,CC
B-2595,RWNUSVWFHDHRCJ-UHFFFAOYSA-N,S=C1NSC(=S)N1
B-3367,RWOBYZRHHZGFHD-UHFFFAOYSA-N,CCC1OC(=O)c2cc(ccc12)[N+]([O-])=O
A-2887,RWOLDZZTBNYTMS-SSDOTTSWSA-N,[Na+].[Na+].[O-][S](=O)(=O)c1ccc(cc1)N=Nc2ccc(N\N=C\3C(=O)c4ccc(NC(=O)c5ccccc5)cc4C=C3[S]([O-])(=O)=O)cc2
B-4426,RWPDHVHKJSTTLQ-UHFFFAOYSA-N,Clc1cc(Cl)c2Oc3cc(Cl)cc(Cl)c3Oc2c1
B-2776,RWPICVVBGZBXNA-UHFFFAOYSA-N,NN[P](=O)(Oc1ccccc1)Oc2ccccc2
B-2669,RWRBSYOTDDOXKC-UHFFFAOYSA-N,[NH4+].CCO[P]([O-])(=O)C(N)=O
B-2968,RWRIWBAIICGTTQ-UHFFFAOYSA-N,Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1
B-1274,RWSOTUBLDIXVET-UHFFFAOYSA-N,CCCC\C=C\C
E-17,RWTDELNZTAXKEW-UHFFFAOYSA-N,CCCCC=CC
C-748,RWXKUYSKUSXRGL-UHFFFAOYSA-N,C[S](=O)(=O)C1=CC=C(C=C1)C(O)C(CO)NC(=O)C(Cl)Cl
F-37,RXBBPIPXHBOXOU-UHFFFAOYSA-N,O=S(=O)(C1=CC=CC=C1)N(Br)Br
A-3911,RXCPQSJAVKGONC-UHFFFAOYSA-N,NN=C(N)N.OC(O)=O
A-1792,RXFPBLZANMSMKQ-UHFFFAOYSA-N,CC(C)(C)c1ccc(C=O)cc1
F-203,RXGUIWHIADMCFC-UHFFFAOYSA-N,OC(=S)CCCCCCCCC(O)=S
C-2119,RXJIGRPQCMIWMF-UHFFFAOYSA-N,O=C(OC1=CC=CC(=C1)N=C=S)C2=CC=CN=C2
B-4217,RXNXODTWPQTIHO-UHFFFAOYSA-N,CO[P](=S)(OC)SCSc1ccc(Cl)cc1
A-4032,RXPKHKBYUIHIGL-UHFFFAOYSA-L,Nc1ccccc1.C=O
B-1625,RXPQRKFMDQNODS-UHFFFAOYSA-N,Cc1ccc(cc1)[S](=O)(=O)NC(=O)NN2CCCCCC2
A-5698,RXPQVFMDOJTCKE-UHFFFAOYSA-N,COC(=O)c1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccccc4OC)C(=O)Nc5cc(Cl)ccc5Cl
B-1290,RXQCEGOUSFBKPI-UHFFFAOYSA-N,CC(=O)OCC(COC(C)=O)(COC(C)=O)COC(C)=O
A-1800,RXRLRYZUMSYVLS-UHFFFAOYSA-N,Cc1cc(c(O)c(C)c1CC#N)C(C)(C)C
A-2355,RXSHXLOMRZJCLB-UHFFFAOYSA-L,CCCCCC/C=C/CCCCCCCc1cccc(OCC2CO2)c1.CCC/C=C/C/C=C/CCCCCCCc3cccc(OCC4CO4)c3.C=CC/C=C/C/C=C/CCCCCCCc5cccc(OCC6CO6)c5
B-4238,RXTSUBROMXGEJZ-ZAWKPCBGSA-L,CO[P]1(=S)OCc2ccccc2O1
A-2283,RXXVHWHDEKSPRL-UHFFFAOYSA-N,O=C1N(C[C@@H]2CO2)C(=O)N(C[C@@H]3CO3)C(=O)N1C[C@@H]4CO4
A-5195,RXXXPZYBZLDQKP-UHFFFAOYSA-N,O=C1N(CC2CO2)C(=O)N(CC3CO3)C(=O)N1CC4CO4
B-1513,RYAUSSKQMZRMAI-ALOPSCKCSA-N,CCOC(=O)CCCC(=O)OCC
B-1175,RYAUSSKQMZRMAI-UHFFFAOYSA-N,N[C@H](Cc1ccc(O)cc1)C(O)=O
B-1176,RYBWXHDKJVRTES-UHFFFAOYSA-N,NC(Cc1ccc(O)cc1)C(O)=O
A-5932,RYGMFSIKBFXOCR-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCC)CCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C
C-820,RYGRTXQPJZRDAK-UHFFFAOYSA-N,CCOC1=CC2=C(C=C1)N=C(S2)[S](N)(=O)=O
B-407,RYHBNJHYFVUHQT-UHFFFAOYSA-N,CCCC(C)C(O)=O
C-2553,RYJPNIRLUSZYIB-UHFFFAOYSA-N,NC1=NC(=O)C2=C(N1)N=CC(=N2)CNC3=CC=C(C=C3)C(=O)NC(CCC(O)=O)C(O)=O
I-10,RYLHNOVXKPXDIP-UHFFFAOYSA-N,c1(c(CN(CC)CC)cc(cc1)Nc1ccnc2c1ccc(c2)Cl)O
C-1735,RYMZZMVNJRMUDD-UHFFFAOYSA-N,CC(=O)N1C=C(F)C(=O)NC1=O
A-599,RYNQKSJRFHJZTK-UHFFFAOYSA-N,ClCCCCCCCl
F-1201,RYOLKKOXNWDTKY-KCQDMBLDSA-J,CC(C)C1OC(O)C(CC2=CC=CC=C2)NC1=O
C-2069,RYPKRALMXUUNKS-HWKANZROSA-N,OC(=O)C1=CC=CC=C1NC2=CC(=CC=C2)Cl
B-1745,RYSXGWPNVZQNNB-UHFFFAOYSA-N,Cc1oc(cc1)C(O)=O
A-5354,RYUJRXVZSJCHDZ-UHFFFAOYSA-N,CC(=O)OCCOCCOCCOC(C)=O
B-2229,RYWZPRVUQHMJFF-UHFFFAOYSA-N,CC(C)CC(C)CO
A-3073,RYYGJLVSNHAPGS-KHGNKIMXSA-N,CCCCCCCCCCCCCCC/C=C/CC(CC(O)=O)C(O)=O
A-4620,RYZCLUQMCYZBJQ-UHFFFAOYSA-H,NCC(F)F
B-2138,RZBBHEJLECUBJT-UHFFFAOYSA-N,CCCCCCCCCCOC(=O)c1cccnc1
B-4184,RZCJYMOBWVJQGV-UHFFFAOYSA-N,OC(=O)COc1ccc(Cl)cc1Cl
B-3393,RZEKVGVHFLEQIL-UHFFFAOYSA-N,COc1cc(Br)c2COC(=O)c2c1OC
B-1386,RZFBEFUNINJXRQ-UHFFFAOYSA-M,CCC(C)(C)NC(N)=O
C-1706,RZFZBHKDGHISSH-UHFFFAOYSA-N,COC1=CC=CC(=C1)C(=O)NCO
B-4604,RZJQGNCSTQAWON-UHFFFAOYSA-N,Oc1ccc2ncccc2c1
F-1177,RZJRJXONCZWCBN-UHFFFAOYSA-N,C1=CC=C(C(=C1)NN=C2C=CC(=O)C(=C2)C(=O)O)[N+](=O)[O-]
A-4530,RZJSCADWIWNGKI-UHFFFAOYSA-N,C[C@@H](O)[C@H](C)O
B-1967,RZKKOBGFCAHLCZ-UHFFFAOYSA-N,CC(C)(C)CCCO
B-4384,RZKSECIXORKHQS-UHFFFAOYSA-N,OC(=S)c1cccnc1
B-3036,RZMMKKHHNDGXPD-UHFFFAOYSA-N,Cc1cccc(C)c1N(C2CCOC2=O)C(=O)CCl
B-2656,RZONVOYARNZXEO-UHFFFAOYSA-N,OC(=O)COc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
A-581,RZOXALOSBVDYRY-UHFFFAOYSA-N,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2ccnc2
A-962,RZRPTBIGEANTGU-UHFFFAOYSA-N,[Ba++].[O-]P=O.[O-]P=O
A-2498,RZTDESRVPFKCBH-UHFFFAOYSA-N,CCCCCCCCC(O)=O.CCCCCCC(O)=O.CCCCC(O)=O.OCC(CO)(CO)CO
A-1498,RZVINYQDSSQUKO-UHFFFAOYSA-N,CC(CN\C=C/1C=CC=CC1=O)N\C=C/2C=CC=CC2=O
A-2395,RZXZIZDRFQFCTA-UHFFFAOYSA-N,CC(=O)CC(=O)Nc1ccc(NC(=O)CC(C)=O)cc1
A-865,SABZADASYUNNOZ-UHFFFAOYSA-N,CCCCC(CC)COC(=O)CS
A-2036,SACBQFMSEKIABM-UHFFFAOYSA-N,O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3cccc(O[P](=O)(Oc4ccccc4)Oc5ccccc5)c3
B-2106,SAFRSRKBLQVPQW-UHFFFAOYSA-N,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1
C-2582,SAIKULLUBZKPDA-UHFFFAOYSA-N,OC(CC(C1=CC=CC=C1)C2=C(O)C3=C(OC2=O)C=CC=C3)C4=CC=C(C=C4)C5=CC=C(Br)C=C5
C-2330,SAMJGBVVQUEMGC-UHFFFAOYSA-N,CN(CC1=CC=C(OCCN2CCOCC2)C=C1)C(=O)C3=CC=C(O3)[N+]([O-])=O
A-1679,SAOKZLXYCUGLFA-UHFFFAOYSA-N,NC(Nc1ccccc1)=Nc2ccccc2
A-1432,SAPGBCWOQLHKKZ-UHFFFAOYSA-N,CC(C)CCCC(C)CCCC(C)(O)C#C
A-3102,SAPGTCDSBGMXCD-UHFFFAOYSA-N,[Zn++].[O-]C(=O)C1CCC(=O)N1.[O-]C(=O)C2CCC(=O)N2
B-374,SAPMLSXAXRULJB-UHFFFAOYSA-N,CCOc1ccc(cc1)C(=O)OCCN(CC)CC
