Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS
YPKXIQOEOPDWBK-UHFFFAOYSA-N,-1.0720999999999965,333.4100000000001,6.0,5.0,4.0,126.0,0.2727272727272727,-1.819678151
UFBJCMHMOXMLKC-UHFFFAOYSA-N,1.2086,184.10699999999997,2.0,5.0,1.0,68.0,0.46153846153846156,-1.8194660740000002
LBRMMZKQEMFFPV-UHFFFAOYSA-N,0.9550999999999998,226.27199999999993,7.0,4.0,2.0,90.0,0.375,-1.8180723730000001
NTOIBZJBOAYNRO-UHFFFAOYSA-N,0.9550999999999998,226.27199999999993,7.0,4.0,2.0,90.0,0.375,-1.8180723730000001
RJSHVMXWGMYEBO-UHFFFAOYSA-N,2.4725,269.43199999999996,11.0,4.0,2.0,98.0,0.0,-1.815529392
UEDJPYLQEIVDLD-UHFFFAOYSA-N,1.072,202.637,4.0,3.0,2.0,72.0,0.46153846153846156,-1.814790605
QCOXCILKVHKOGO-UHFFFAOYSA-N,-1.4509999999999994,150.09400000000002,5.0,4.0,2.0,58.0,0.0,-1.8146354669999998
BKUXFGWLJDZSMK-UHFFFAOYSA-N,2.1746,153.26899999999995,2.0,1.0,1.0,64.0,0.0,-1.8143864619999999
BFQDICGJHAONBN-OOFWROCWSA-M,-0.13919999999999622,454.5390000000003,6.0,6.0,0.0,172.0,0.0,-1.814151487
NYFHVSARWRNBEM-UHFFFAOYSA-N,1.8887,221.32500000000002,2.0,2.0,0.0,80.0,0.4,-1.8135378
KKEGNVXSQNSYDV-UHFFFAOYSA-L,-1.8632999999999906,647.8170000000003,6.0,2.0,0.0,252.0,0.0,-1.81318896
HLNXBLMILSOABY-CMDGGOBGSA-N,1.5869,219.284,4.0,2.0,2.0,86.0,0.375,-1.812090244
JSSSGAGHEPXNMV-UHFFFAOYSA-N,2.3379000000000008,249.70100000000002,2.0,3.0,2.0,88.0,0.7058823529411765,-1.8119543340000002
XQPCYRPIZBEDDJ-UHFFFAOYSA-N,2.03988,115.15100000000001,4.0,1.0,0.0,46.0,0.0,-1.810847712
AEKVBBNGWBBYLL-UHFFFAOYSA-N,1.6973799999999999,121.11399999999998,0.0,1.0,0.0,44.0,0.6666666666666666,-1.810193076
BBMCTIGTTCKYKF-UHFFFAOYSA-N,1.9491,116.204,5.0,1.0,1.0,50.0,0.0,-1.8099999
ACVARMNPHWNVNQ-UHFFFAOYSA-N,-2.9069999999999965,272.77599999999995,7.0,2.0,2.0,102.0,0.3333333333333333,-1.8094610290000002
SXNFFTJCEYBMAS-ZROIWOOFSA-N,-0.7521999999999986,325.3250000000001,7.0,8.0,2.0,126.0,0.21739130434782608,-1.808166935
UFKRTEWFEYWIHD-UHFFFAOYSA-N,1.5166799999999996,160.17599999999996,1.0,2.0,1.0,60.0,0.5,-1.805096756
RXPBEGLIXKJVHJ-UHFFFAOYSA-N,1.5961999999999998,183.21099999999998,4.0,3.0,2.0,72.0,0.38461538461538464,-1.8050696480000001
KXLNFFBTSVJQCR-UHFFFAOYSA-N,2.7881000000000014,267.67799999999994,1.0,2.0,1.0,96.0,0.35294117647058826,-1.8045669830000002
PXBFMLJZNCDSMP-UHFFFAOYSA-N,0.3677,136.15399999999994,1.0,2.0,2.0,52.0,0.6,-1.8040227359999998
PPLORUTUJXLHEI-UHFFFAOYSA-N,0.9735,221.25599999999997,6.0,3.0,2.0,86.0,0.375,-1.8033158130000002
ACIVXVCFXWJISJ-UHFFFAOYSA-N,0.9789000000000003,192.64599999999996,3.0,2.0,2.0,70.0,0.0,-1.802022555
BIZSJKULZKHUPS-UHFFFAOYSA-N,2.5631000000000004,155.285,0.0,1.0,1.0,66.0,0.0,-1.8019634219999998
FRZDLTCXOSFHJC-UHFFFAOYSA-N,3.1622900000000014,162.213,0.0,2.0,0.0,54.0,0.9090909090909091,-1.8018269230000001
CMCCHHWTTBEZNM-UHFFFAOYSA-N,0.6008000000000001,223.06999999999996,2.0,2.0,2.0,64.0,0.0,-1.801528544
FIVHOHCAXWQPGC-UHFFFAOYSA-N,2.2454000000000005,294.17799999999994,6.0,4.0,0.0,102.0,0.3333333333333333,-1.800215416
PYLWMHQQBFSUBP-UHFFFAOYSA-N,1.8256999999999999,96.10399999999998,0.0,0.0,0.0,36.0,0.8571428571428571,-1.8
LQNUZADURLCDLV-UHFFFAOYSA-N,1.5948,123.11099999999996,1.0,2.0,0.0,46.0,0.6666666666666666,-1.8
VOEYXMAFNDNNED-UHFFFAOYSA-N,1.71322,165.19199999999998,1.0,2.0,1.0,64.0,0.5,-1.8
RFHAOTPXVQNOHP-UHFFFAOYSA-N,0.7357999999999993,306.276,5.0,7.0,1.0,114.0,0.7272727272727273,-1.8
SCWKRWCUMCMVPW-UHFFFAOYSA-N,1.4048,151.165,1.0,2.0,1.0,58.0,0.5454545454545454,-1.8
XUFXDODGXLVPNJ-UHFFFAOYSA-N,1.828,164.208,2.0,1.0,2.0,64.0,0.5,-1.7999201169999999
IABJZMVJXLVXPQ-UHFFFAOYSA-N,2.737500000000001,259.8209999999999,3.0,2.0,2.0,100.0,0.0,-1.7997720030000002
YEOYYWCXWUDVCX-UHFFFAOYSA-N,1.3901000000000001,247.03499999999997,1.0,1.0,1.0,52.0,0.6,-1.7966014080000001
MATCZHXABVLZIE-UHFFFAOYSA-N,1.7744999999999997,169.56699999999998,0.0,2.0,1.0,56.0,0.8181818181818182,-1.7963643619999998
LMQXNURVVYWBSR-UHFFFAOYSA-N,-0.08720000000000017,222.248,2.0,5.0,1.0,86.0,0.5625,-1.794169645
JTBZLAOQMGNIPU-UHFFFAOYSA-N,2.950600000000002,224.18599999999998,1.0,1.0,0.0,70.0,0.0,-1.793101286
QJTGUFMGQKRIQQ-UHFFFAOYSA-N,2.425900000000001,267.75999999999993,5.0,4.0,2.0,98.0,0.5555555555555556,-1.79225707
HFXKQSZZZPGLKQ-UHFFFAOYSA-N,2.1746,141.258,3.0,1.0,1.0,60.0,0.0,-1.7913169530000002
HOLHYSJJBXSLMV-UHFFFAOYSA-N,2.6990000000000003,163.003,0.0,1.0,1.0,48.0,0.6666666666666666,-1.79
MROJXXOCABQVEF-UHFFFAOYSA-N,1.2721,193.202,3.0,2.0,2.0,74.0,0.42857142857142855,-1.788943681
KGLPWQKSKUVKMJ-UHFFFAOYSA-N,0.2163999999999996,162.148,0.0,2.0,2.0,60.0,0.8333333333333334,-1.7883076430000002
PWDDDZZOGAIYGD-UHFFFAOYSA-N,1.3103999999999998,230.73899999999995,3.0,2.0,0.0,86.0,0.0,-1.787927496
AFWKBSMFXWNGRE-ONEGZZNKSA-N,2.0029999999999997,192.214,3.0,3.0,1.0,74.0,0.42857142857142855,-1.784097934
QNMANLUEFQNQCX-UHFFFAOYSA-N,0.5757999999999999,182.17499999999998,3.0,4.0,2.0,70.0,0.46153846153846156,-1.7833675230000001
XVJMMRCIYPAAMO-UHFFFAOYSA-N,0.18969999999999987,180.20699999999997,4.0,3.0,3.0,70.0,0.46153846153846156,-1.783161459
OONWCXLYKDWKOU-SOFGYWHQSA-N,2.1754,221.30600000000004,1.0,3.0,1.0,70.0,0.42857142857142855,-1.782672869
XEDCWWFPZMHXCM-UHFFFAOYSA-M,0.09860000000000074,434.374,5.0,3.0,1.0,146.0,0.4444444444444444,-1.782344656
MNWSGMTUGXNYHJ-UHFFFAOYSA-N,0.7941,151.16499999999996,2.0,2.0,1.0,58.0,0.5454545454545454,-1.781511211
RETIMRUQNCDCQB-UHFFFAOYSA-N,3.148040000000002,282.815,2.0,2.0,1.0,106.0,0.3157894736842105,-1.781251995
BLTOCKUZVXQTPH-UHFFFAOYSA-N,1.6960999999999997,179.21899999999997,4.0,3.0,1.0,70.0,0.46153846153846156,-1.7812128790000001
JHEFOJNPLXSWNZ-UHFFFAOYSA-N,1.7840999999999998,153.15599999999998,1.0,1.0,1.0,58.0,0.5454545454545454,-1.78
ZTHYODDOHIVTJV-UHFFFAOYSA-N,1.3701999999999999,212.201,3.0,5.0,3.0,82.0,0.4,-1.78
LXCFILQKKLGQFO-UHFFFAOYSA-N,1.1788,152.149,1.0,3.0,1.0,58.0,0.5454545454545454,-1.78
FTBWWORDOHNJDB-UHFFFAOYSA-N,2.2689000000000004,308.18600000000004,1.0,3.0,0.0,98.0,0.3333333333333333,-1.778677221
HODHTVIKKXGOCP-FNORWQNLSA-N,1.9463,141.19499999999996,1.0,3.0,1.0,48.0,0.5555555555555556,-1.7768857830000002
YSZGCNKBKQQPAH-UHFFFAOYSA-N,1.8476,177.20299999999995,2.0,2.0,1.0,68.0,0.46153846153846156,-1.7749841
DURULFYMVIFBIR-UHFFFAOYSA-N,1.3826999999999996,266.341,7.0,4.0,3.0,106.0,0.3157894736842105,-1.7749362309999999
FSEUPUDHEBLWJY-HWKANZROSA-N,0.42549999999999993,101.10499999999999,1.0,3.0,1.0,40.0,0.0,-1.774834948
VIGQYLPJWCMABB-UHFFFAOYSA-N,1.0894999999999995,180.25099999999998,4.0,3.0,2.0,72.0,0.46153846153846156,-1.7744350780000002
IRSCQMHQWWYFCW-UHFFFAOYSA-N,-1.9708999999999994,255.234,5.0,8.0,4.0,98.0,0.5,-1.7734700540000001
OSBQUSPVORCDCU-UHFFFAOYSA-N,1.58408,193.20199999999997,3.0,4.0,0.0,74.0,0.42857142857142855,-1.7727940180000001
LJXTYJXBORAIHX-UHFFFAOYSA-N,1.6539,253.29799999999994,4.0,5.0,1.0,100.0,0.0,-1.7721879919999999
JSSDFKSULXLETE-UHFFFAOYSA-N,0.9257000000000002,240.35,6.0,4.0,2.0,84.0,0.0,-1.77122442
GIGGCFWOBHJNIP-UHFFFAOYSA-M,0.3462000000000014,436.39000000000016,9.0,3.0,1.0,148.0,0.4444444444444444,-1.770056592
WSWCOQWTEOXDQX-MQQKCMAXSA-N,1.2033,112.12799999999999,2.0,1.0,1.0,44.0,0.0,-1.77
KIWUVOGUEXMXSV-UHFFFAOYSA-N,0.13430000000000003,133.197,0.0,3.0,1.0,38.0,0.0,-1.77
FULZLIGZKMKICU-UHFFFAOYSA-N,1.3421,152.22199999999998,1.0,1.0,2.0,52.0,0.6,-1.77
DXESFJJJWBHLJX-UHFFFAOYSA-N,2.2039999999999997,217.31199999999998,0.0,2.0,2.0,86.0,0.375,-1.768881985
INYYVPJSBIVGPH-QHRIQVFBSA-N,2.0181,329.396,2.0,5.0,1.0,128.0,0.25,-1.76836856
XIYOPDCBBDCGOE-IWVLMIASSA-N,-0.5944999999999991,442.4240000000002,2.0,9.0,6.0,168.0,0.1875,-1.7680067959999999
ULBKMFLWMIGVOJ-CFXUUZMDSA-M,-2.854999999999996,416.5400000000001,6.0,6.0,1.0,140.0,0.2222222222222222,-1.76716941
AJQMCEMSWCGRRN-YFKPBYRVSA-N,0.2361999999999997,281.652,8.0,5.0,3.0,102.0,0.0,-1.7668414030000001
CGRCGRBHNKRILW-JQIJEIRASA-N,2.8428000000000004,306.273,1.0,5.0,1.0,112.0,0.5217391304347826,-1.7659494230000001
NFUCNAREVSTFNC-UHFFFAOYSA-N,0.7509999999999999,250.27900000000002,3.0,3.0,2.0,88.0,0.35294117647058826,-1.763934994
IMMGGYQQWAHCLJ-UHFFFAOYSA-N,0.7464999999999999,205.21299999999997,4.0,3.0,2.0,78.0,0.4,-1.761976516
NNJVILVZKWQKPM-UHFFFAOYSA-N,2.5837400000000006,234.343,5.0,2.0,1.0,94.0,0.35294117647058826,-1.76
SKZKKFZAGNVIMN-UHFFFAOYSA-N,0.49110000000000004,137.13799999999998,1.0,2.0,2.0,52.0,0.6,-1.76
LNTLWEUAGAFRJR-UHFFFAOYSA-N,1.1416999999999997,178.22,1.0,5.0,0.0,60.0,0.8333333333333334,-1.76
HRXZRAXKKNUKRF-UHFFFAOYSA-N,1.8311999999999997,121.18299999999998,1.0,1.0,1.0,48.0,0.6666666666666666,-1.759983333
YLHGOLRGUDDMDW-UHFFFAOYSA-N,1.63068,162.19199999999995,3.0,3.0,1.0,62.0,0.5,-1.7599343530000002
APALRPYIDIBHQN-UHFFFAOYSA-N,1.7105,148.20499999999998,2.0,1.0,1.0,58.0,0.5454545454545454,-1.75924315
WKAVKKUXZAWHDM-JEDNCBNOSA-N,-1.0191999999999988,278.305,7.0,5.0,4.0,112.0,0.0,-1.758779255
QLNJAKWTFVFGEM-UHFFFAOYSA-N,1.3813000000000002,220.31599999999997,5.0,2.0,1.0,88.0,0.375,-1.758714794
NOXMCEHYBLYCTK-UHFFFAOYSA-N,1.4517,169.184,2.0,4.0,0.0,66.0,0.4166666666666667,-1.756481115
VCYCFRKSFAXXOL-UHFFFAOYSA-N,1.7658999999999998,288.33200000000005,3.0,5.0,1.0,102.0,0.75,-1.7556459780000002
GFIODZPHJMSAJD-UHFFFAOYSA-N,2.254600000000001,261.19599999999997,0.0,2.0,1.0,90.0,0.375,-1.75514386
NVZBUOLUIIYTHZ-UHFFFAOYSA-N,1.319,243.17199999999994,0.0,2.0,1.0,86.0,0.0,-1.754460886
ZCKAMNXUHHNZLN-UHFFFAOYSA-N,2.6198000000000006,183.68199999999996,2.0,1.0,1.0,66.0,0.5,-1.753648558
FGTLRXFTKHKPRQ-UHFFFAOYSA-N,2.4709000000000003,269.43199999999996,10.0,4.0,2.0,98.0,0.0,-1.752819655
XEMDFXJDJFUOFL-UHFFFAOYSA-N,2.4709000000000003,269.432,10.0,4.0,2.0,98.0,0.0,-1.752819655
WDAFRGGNLPDBNO-UHFFFAOYSA-N,2.3284000000000002,269.432,10.0,4.0,2.0,98.0,0.0,-1.752819655
GELSHDSHYUNPQC-UHFFFAOYSA-N,2.4709000000000003,269.432,10.0,4.0,2.0,98.0,0.0,-1.752819655
FNJOIKRNARYXHW-UHFFFAOYSA-N,2.0305,153.26899999999998,1.0,1.0,1.0,64.0,0.0,-1.7524850330000001
CQCDYXIFOXRWDK-UHFFFAOYSA-N,2.0305,153.26899999999998,1.0,1.0,1.0,64.0,0.0,-1.7524850330000001
URNRFTXMBJMVAC-UHFFFAOYSA-N,2.173,153.26899999999998,0.0,1.0,1.0,64.0,0.0,-1.7524850330000001
LPMXVESGRSUGHW-HBYQJFLCSA-N,-1.5149999999999963,584.6590000000006,4.0,12.0,8.0,232.0,0.0,-1.752382101
GNBXJURZZRJOAT-UHFFFAOYSA-N,1.8393000000000002,278.849,2.0,2.0,2.0,100.0,0.0,-1.7507483019999999
ICMAFTSLXCXHRK-UHFFFAOYSA-N,1.7397,130.18699999999998,4.0,2.0,0.0,54.0,0.0,-1.75
BZHJMEDXRYGGRV-UHFFFAOYSA-N,1.3687,62.499,0.0,0.0,0.0,18.0,0.0,-1.75
CHBKPOAEXQUKHL-UHFFFAOYSA-N,-1.576299999999998,354.2320000000002,11.0,10.0,0.0,136.0,0.0,-1.7478840690000002
XGUUCCVRACSUAD-UHFFFAOYSA-M,-1.7208999999999979,230.19899999999998,4.0,3.0,1.0,80.0,0.0,-1.74510311
GEKNCWBANDDJJL-UHFFFAOYSA-N,1.9517000000000007,331.84,9.0,5.0,2.0,126.0,0.2727272727272727,-1.74495049
ILEDWLMCKZNDJK-UHFFFAOYSA-N,1.2041999999999997,178.143,0.0,4.0,2.0,66.0,0.7692307692307693,-1.744940752
ZVYXEXAXXWINEH-UHFFFAOYSA-N,1.8741999999999999,193.24599999999995,3.0,2.0,1.0,76.0,0.42857142857142855,-1.744531269
JUBAFYPBMDLOSF-UHFFFAOYSA-N,1.2724,236.52599999999998,6.0,2.0,1.0,74.0,0.0,-1.7434344869999998
GBYNWLIJDNPFRH-UHFFFAOYSA-N,1.9161,213.24,2.0,3.0,2.0,80.0,0.75,-1.743407965
XZTYGFHCIAKPGJ-UHFFFAOYSA-N,1.8235999999999999,257.717,6.0,4.0,0.0,94.0,0.35294117647058826,-1.742752078
NKEGDQGNYVIXQQ-UHFFFAOYSA-N,2.425800000000001,269.772,4.0,3.0,0.0,100.0,0.3333333333333333,-1.742394283
LBAPNIABYOOWDN-UHFFFAOYSA-N,2.1349,289.42199999999997,9.0,4.0,2.0,102.0,0.3333333333333333,-1.74217923
WFWLQNSHRPWKFK-UHFFFAOYSA-N,-0.015300000000000091,200.16899999999995,1.0,4.0,1.0,76.0,0.42857142857142855,-1.74065354
QCIARNIKNKKHFH-UHFFFAOYSA-N,-0.3275000000000001,242.66599999999997,2.0,6.0,0.0,86.0,0.5625,-1.740564955
QPFMBZIOSGYJDE-UHFFFAOYSA-N,2.5938000000000008,167.85000000000002,1.0,0.0,0.0,38.0,0.0,-1.74
IQUPABOKLQSFBK-UHFFFAOYSA-N,1.3003999999999998,139.10999999999999,1.0,3.0,1.0,52.0,0.6,-1.74
LMYRWZFENFIFIT-UHFFFAOYSA-N,0.6424200000000001,171.22099999999998,1.0,2.0,1.0,60.0,0.5454545454545454,-1.74
LAOZSCRCYVBSJA-UHFFFAOYSA-N,-0.6214000000000004,156.141,0.0,3.0,2.0,60.0,0.0,-1.74
TYBARJRCFHUHSN-DMJRSANLSA-N,-8.112599999999984,728.7790000000005,4.0,12.0,8.0,296.0,0.0,-1.7387442030000002
SYZIUAAQNFJPJY-UHFFFAOYSA-N,1.7487,149.149,0.0,2.0,1.0,56.0,0.5454545454545454,-1.7374576990000001
HFPMXDMZJUJZBX-AWEZNQCLSA-N,2.6942000000000004,357.4060000000001,4.0,6.0,1.0,138.0,0.5,-1.73731856
NSHIECYVKDXKIR-UHFFFAOYSA-M,0.41491999999999996,350.25600000000003,3.0,2.0,0.0,112.0,0.5714285714285714,-1.7361746230000001
VSJRBQDMBFFHMC-UHFFFAOYSA-N,-0.005499999999999949,142.158,1.0,2.0,2.0,56.0,0.0,-1.736130797
FEMYUNCOXYVXAB-UHFFFAOYSA-N,1.2705,189.25499999999997,6.0,3.0,2.0,78.0,0.0,-1.7354681180000002
WQGVORVGSUDFLT-UHFFFAOYSA-N,1.2705,189.25499999999997,6.0,3.0,2.0,78.0,0.0,-1.7354681180000002
OCHUSCDFUYOEMO-UHFFFAOYSA-N,1.1518999999999995,262.3529999999999,5.0,3.0,1.0,104.0,0.3157894736842105,-1.734938904
CVWHRDJDXCEZGH-UHFFFAOYSA-N,0.715,210.233,2.0,3.0,2.0,82.0,0.0,-1.7336453569999999
BCLVKHGKEGFPJV-UHFFFAOYSA-N,1.6034,166.176,3.0,3.0,1.0,64.0,0.5,-1.733429899
KRAQAOBRFYZSEU-UHFFFAOYSA-N,2.4703000000000004,433.37700000000024,5.0,9.0,1.0,164.0,0.3870967741935484,-1.7332333530000001
WBCWFMFZMRFRLT-UHFFFAOYSA-N,4.362200000000005,323.90799999999996,5.0,2.0,1.0,124.0,0.2727272727272727,-1.7322664019999998
NKNVOKGUNUZJFC-UHFFFAOYSA-N,0.08369999999999966,222.248,1.0,5.0,1.0,86.0,0.5625,-1.731940645
MCDJZKPTBCWNSJ-UHFFFAOYSA-N,2.0471,162.29799999999997,4.0,1.0,0.0,62.0,0.0,-1.731727941
GIIBAUDXEXFBHL-UHFFFAOYSA-N,0.72702,182.219,4.0,3.0,2.0,72.0,0.46153846153846156,-1.731676935
HEILYJUNOUXHJQ-UHFFFAOYSA-N,0.72702,182.219,4.0,3.0,2.0,72.0,0.46153846153846156,-1.731676935
SEHFUALWMUWDKS-UHFFFAOYSA-N,-1.0995000000000004,174.087,1.0,3.0,3.0,64.0,0.5,-1.730757853
RQROCSGRAXVVFN-UHFFFAOYSA-N,1.75622,166.21999999999997,4.0,2.0,1.0,66.0,0.5,-1.730724799
CYNYIHKIEHGYOZ-UHFFFAOYSA-N,1.7913000000000001,122.993,1.0,0.0,0.0,26.0,0.0,-1.73
KKIYXTAGNVTYLV-UHFFFAOYSA-N,0.9804999999999997,218.208,1.0,4.0,3.0,82.0,0.375,-1.73
BQDLTSGIXOYYHY-QPJJXVBHSA-N,1.2137999999999998,193.20199999999997,3.0,3.0,2.0,74.0,0.42857142857142855,-1.7297091169999999
YOSDTJYMDAEEAZ-UHFFFAOYSA-N,2.2591200000000002,140.207,1.0,2.0,0.0,48.0,0.5555555555555556,-1.729608604
DLGOEMSEDOSKAD-UHFFFAOYSA-N,1.157,214.05199999999996,5.0,3.0,1.0,70.0,0.0,-1.728447145
RXDALBZNGVATNY-CWLIKTDRSA-N,-2.155999999999999,403.4570000000002,4.0,5.0,3.0,152.0,0.2222222222222222,-1.7273828430000002
GWNIMRXOQQOZJL-UHFFFAOYSA-N,1.3076,274.114,4.0,3.0,2.0,82.0,0.4,-1.7269681140000002
OBGBGHKYJAOXRR-UHFFFAOYSA-N,1.5958999999999999,188.18200000000002,1.0,3.0,0.0,70.0,0.42857142857142855,-1.726926445
ZXQLCTFFNCGCAD-UHFFFAOYSA-N,-0.747399999999997,426.47700000000026,5.0,9.0,1.0,164.0,0.4838709677419355,-1.725721236
FSFWMJBQLWFXSM-UHFFFAOYSA-N,1.33852,189.602,3.0,4.0,0.0,66.0,0.4166666666666667,-1.7251678259999998
CHXQMYIAXRURDN-UHFFFAOYSA-N,1.1066999999999998,240.30299999999997,6.0,5.0,2.0,96.0,0.35294117647058826,-1.7246609730000002
HJYXCTLKGAOVHQ-UHFFFAOYSA-N,0.32680000000000003,213.189,5.0,5.0,2.0,82.0,0.4,-1.724538739
WBLXZPHICYCDGN-UHFFFAOYSA-N,2.2430000000000008,224.3,8.0,3.0,1.0,90.0,0.375,-1.723873322
BOGMJPXXRPGSRP-MHDYBILJSA-N,-0.7388999999999986,511.35800000000006,8.0,9.0,5.0,172.0,0.2,-1.7237309509999998
AEOCXXJPGCBFJA-UHFFFAOYSA-N,1.2782,166.24899999999997,2.0,2.0,1.0,58.0,0.5454545454545454,-1.7236728190000001
VSGYTOKLSWSEPK-UHFFFAOYSA-M,0.3462000000000014,391.9390000000001,9.0,3.0,1.0,148.0,0.4444444444444444,-1.7233969480000002
FPWIQSIIEYYWPP-UHFFFAOYSA-N,2.1148,277.36400000000003,6.0,4.0,1.0,110.0,0.3,-1.7228908040000002
MGHPNCMVUAKAIE-UHFFFAOYSA-N,2.734700000000001,183.254,2.0,1.0,1.0,70.0,0.8571428571428571,-1.722723988
DZCPIPIKEVVNLF-UHFFFAOYSA-N,1.4959999999999996,266.341,3.0,4.0,0.0,106.0,0.0,-1.7212875090000002
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,1.3101,180.15899999999996,2.0,3.0,1.0,68.0,0.46153846153846156,-1.72
ACBMYYVZWKYLIP-UHFFFAOYSA-N,2.3376,130.23099999999997,4.0,1.0,1.0,56.0,0.0,-1.72
SZERMVMTUUAYML-JGVFFNPUSA-N,2.1935000000000002,130.23099999999997,4.0,1.0,1.0,56.0,0.0,-1.72
SSLKKMZJCJBOML-UHFFFAOYSA-N,2.0905,259.762,5.0,4.0,0.0,88.0,0.375,-1.72
OQIFRQVYHYGHRI-MWLCHTKSSA-N,0.4186000000000004,380.18399999999997,8.0,7.0,3.0,132.0,0.25,-1.7196489869999998
MHXIMOKQHGGJKQ-UHFFFAOYSA-M,0.9158200000000001,460.4120000000001,5.0,3.0,1.0,156.0,0.41379310344827586,-1.71915775
ZSJLQEPLLKMAKR-GKHCUFPYSA-N,-2.8908999999999985,265.22200000000004,3.0,8.0,5.0,104.0,0.0,-1.7189443269999998
KLFOHIJBCWYYDM-UHFFFAOYSA-N,1.0113,224.25599999999997,6.0,4.0,2.0,88.0,0.375,-1.717275616
ALFSJNBVYSQVGG-UHFFFAOYSA-N,1.0112999999999999,224.25599999999997,6.0,4.0,2.0,88.0,0.375,-1.717275616
SHHKQEUPHAENFK-UHFFFAOYSA-N,-0.5921999999999983,321.3330000000001,6.0,7.0,1.0,124.0,0.0,-1.7172336480000001
YHMYGUUIMTVXNW-UHFFFAOYSA-N,2.2254899999999997,150.206,0.0,1.0,2.0,50.0,0.9,-1.715018502
WRQDGPXEQMJEKS-UHFFFAOYSA-N,1.6776,252.072,3.0,2.0,2.0,82.0,0.4,-1.714877983
ZLYHSYOPYSDSHB-UHFFFAOYSA-N,1.1796200000000001,232.23899999999998,2.0,5.0,0.0,88.0,0.5882352941176471,-1.714560209
AXBXRPOZGNYKMV-UHFFFAOYSA-N,2.483200000000001,153.269,0.0,1.0,1.0,64.0,0.0,-1.714162613
CRUJHLHRJSNZIU-UHFFFAOYSA-N,1.71016,144.13299999999998,1.0,3.0,0.0,52.0,0.45454545454545453,-1.7139382269999999
CRIZPXKICGBNKG-UHFFFAOYSA-N,-0.35380000000000006,136.114,0.0,3.0,2.0,50.0,0.9,-1.7136169119999998
JRRNZNSGDSFFIR-UHFFFAOYSA-M,-0.29149999999999876,420.34700000000015,4.0,3.0,1.0,140.0,0.46153846153846156,-1.713036883
JBSDYSSKUBAYBU-UHFFFAOYSA-N,1.3293999999999997,272.304,2.0,3.0,0.0,104.0,0.3,-1.712420082
FNIPRNMPSXNBDI-UHFFFAOYSA-N,1.3734999999999995,181.23499999999996,0.0,2.0,1.0,72.0,0.0,-1.711699409
XSSPZLNOIOIIGS-UHFFFAOYSA-M,-0.647199999999996,364.31499999999994,3.0,1.0,0.0,106.0,0.0,-1.710830818
INPYZYGYRQOSMA-UHFFFAOYSA-N,1.2575999999999996,208.30499999999995,3.0,2.0,0.0,84.0,0.0,-1.71017364
BCQZXOMGPXTTIC-SFOWXEAESA-N,2.5084999999999997,197.38100000000003,0.0,0.0,0.0,44.0,0.0,-1.71
UORJNBVJVRLXMQ-UHFFFAOYSA-N,0.5709000000000001,210.23299999999998,3.0,3.0,2.0,82.0,0.0,-1.71
LTHNHFOGQMKPOV-QMMMGPOBSA-N,2.1615,129.24699999999999,5.0,1.0,1.0,56.0,0.0,-1.71
YGBYMILEURDRKI-UHFFFAOYSA-N,1.9503999999999992,322.4490000000001,12.0,5.0,2.0,130.0,0.2608695652173913,-1.708431689
NJHVMXFNIZTTBV-UHFFFAOYSA-N,1.1356,298.75600000000003,0.0,2.0,2.0,44.0,0.0,-1.7082350290000001
KIFIYUHFHGSNHL-UHFFFAOYSA-N,3.486400000000002,303.8329999999999,3.0,2.0,2.0,112.0,0.5714285714285714,-1.708113674
DNXJJIZZMJTTAV-UHFFFAOYSA-N,1.0730999999999997,335.11,6.0,6.0,2.0,104.0,0.3157894736842105,-1.706961481
REQFWARMBJWJAQ-UHFFFAOYSA-N,0.6077,262.71799999999996,3.0,3.0,2.0,88.0,0.375,-1.706823613
XZTJQQLJJCXOLP-UHFFFAOYSA-M,-0.3920999999999988,260.33099999999996,10.0,4.0,0.0,92.0,0.0,-1.70539686
IPWKIXLWTCNBKN-UHFFFAOYSA-N,0.6994199999999999,219.62800000000001,4.0,5.0,1.0,78.0,0.35714285714285715,-1.705294189
YBADLXQNJCMBKR-UHFFFAOYSA-N,1.2219,181.147,3.0,3.0,1.0,68.0,0.46153846153846156,-1.704876598
QRRDRWCBNYCPJW-UHFFFAOYSA-N,-0.52308,127.103,1.0,4.0,1.0,48.0,0.5555555555555556,-1.7041361659999998
XBJBPGROQZJDOJ-UHFFFAOYSA-N,1.6991999999999998,369.34300000000013,4.0,5.0,1.0,140.0,0.38461538461538464,-1.7028013119999998
CWDMDQXDGXFQFX-UHFFFAOYSA-N,1.0994,167.20799999999997,4.0,3.0,2.0,66.0,0.5,-1.702249774
IPIMRNFGYPQKAM-UHFFFAOYSA-N,2.3237200000000002,245.74999999999997,4.0,3.0,1.0,92.0,0.375,-1.702068385
ZXKHOVDDJMJXQP-UHFFFAOYSA-N,1.8676,126.19900000000001,1.0,1.0,1.0,52.0,0.0,-1.7013821919999998
IWEDIXLBFLAXBO-UHFFFAOYSA-N,2.7002000000000006,221.039,2.0,2.0,1.0,70.0,0.46153846153846156,-1.7
