Compound ID,InChIKey,SMILES
G-1038,KWXLCDNSEHTOCB-UHFFFAOYSA-J,CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(cc3)C(=O)OCC(CC)CCCC)nc(Nc4ccc(cc4)C(=O)OCC(CC)CCCC)n2)cc1
B-1125,KWZYIAJRFJVQDO-UHFFFAOYSA-N,CC(=N\O)\C(C)=N\O
A-5303,KXAHUXSHRWNTOD-UHFFFAOYSA-K,CCCCCCCC\C=C/CCCCCCCCO.O[P](O)(O)=O
A-3232,KXGVEGMKQFWNSR-LLQZFEROSA-N,ClC1=C(Cl)C(=C(OC2=C(Cl)C=CC=C2Cl)C=C1)Cl
B-4090,KXGVEGMKQFWNSR-UHFFFAOYSA-N,[Na+].COCCOCCOc1cc(Nc2c(C)cc(C)c(c2C)[S]([O-])(=O)=O)c3C(=O)c4ccccc4C(=O)c3c1N
F-22,KXGYBSNVFXBPNO-UHFFFAOYSA-N,ClC1=CC(Cl)=C(Cl)C=C1Cl
B-3000,KXIPYLZZJZMMPD-UHFFFAOYSA-N,CC[N+](CC)(CC)CC.[O-][S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
F-847,KXJAQUIZSZBSID-UHFFFAOYSA-N,O=C(O)C1=C(O)C=CC(N=NC2=CC=CC=C2)=C1
B-1580,KXMZHKOZDQLZMO-UHFFFAOYSA-N,O=C(Nc(ccc(c1)F)c1)C
A-673,KXNXWINFSDKMHD-UHFFFAOYSA-N,[Na+].[Br-]
A-3708,KXOJXWNARBQHNX-UHFFFAOYSA-N,CO[P](=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl
A-5888,KXQWQYBKUMVBIB-UHFFFAOYSA-N,C=CCOC(=O)OCCOCCOC(=O)OCC=C
B-1915,KXRPCFINVWWFHQ-UHFFFAOYSA-N,ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O
A-1769,KXUYVAICGNQKKK-UHFFFAOYSA-N,NC(=O)c1c(Cl)cccc1Cl
A-1643,KXXXUIKPSVVSAW-UHFFFAOYSA-K,O=C1CCCCCCCCCCCN1
B-1775,KXYFWLVSYHRZJL-UHFFFAOYSA-N,[Br-].CC[P+](c1ccccc1)(c2ccccc2)c3ccccc3
A-1134,KXZDXBWYWMOFCR-YHPRVSEPSA-L,[Cl-].[Cl-].[Zn++]
B-2148,KYARBIJYVGJZLB-UHFFFAOYSA-N,OC(=O)Cc1sc(nc1c2ccc(Cl)cc2)c3ccccc3
A-2768,KYEZYLFPHRVFBF-UHFFFAOYSA-N,O=C(OCC)C=C
A-2927,KYJPMPXTXCFCRM-UHFFFAOYSA-N,COc1ccc(cc1C(O)=O)C(O)=O
B-206,KYKNRZGSIGMXFH-ZVGUSBNCSA-M,CCCCCCOC1=CC(O)=C(C(C)=NO)C=C1
B-806,KYKONKUSIIGFJP-QJRWVWFOSA-K,CN(C=O)c1ccccc1
C-431,KYLDDUZJZSKJER-NTISSMGPSA-M,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I
A-300,KYQODXQIAJFKPH-UHFFFAOYSA-N,CCCCCCCCCCCCC(O)CCC
A-3100,KYTDPGSAMIDEED-UHFFFAOYSA-N,NC(=S)NC(N)=S
A-1350,KYVBNYUBXIEUFW-UHFFFAOYSA-N,ClC1=NC2=C(C=N1)N=CC=N2
A-3754,KYWIYKKSMDLRDC-UHFFFAOYSA-N,CCOC(=O)C1=C(C)OC(=C(C(=O)OCC)C1=O)C
G-289,KYWJZCSJMOILIZ-UHFFFAOYSA-N,[Na+].C[As](O)([O-])=O
F-836,KYWXRBNOYGGPIZ-UHFFFAOYSA-N,Cc1ccc(O)c(I)c1
B-2819,KYWZILPIDASSGE-UHFFFAOYSA-N,Cc1ccnc2c1ccc3c(C)ccnc23
C-1052,KYYRTDXOHQYZPO-UHFFFAOYSA-N,N[S](=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23
A-4479,KYYSIVCCYWZZLR-UHFFFAOYSA-N,O=C1CCCCCCCCCC\C=C/CC1
A-4356,KZAUOCCYDRDERY-UHFFFAOYSA-N,CN1CCC(=C2C3=C(C=CC=C3)C=CC3=C2C=CC=C3)CC1
B-2505,KZBUYRJDOAKODT-UHFFFAOYSA-N,Cc1cccc(CO)c1
B-2586,KZDDDHJBINUIKQ-UHFFFAOYSA-N,CC1(C)CC(=O)CC(C)(C1)C#N
B-1503,KZJRKRQSDZGHEC-UHFFFAOYSA-N,CCO[P](C)(=O)SCCN(C(C)C)C(C)C
B-1578,KZLMCDNAVVJKPX-UHFFFAOYSA-N,CCCC[Sn++]CCCC.CC([O-])=O.CC([O-])=O
A-3165,KZNDFYDURHAESM-UHFFFAOYSA-N,NC(=O)CC1=CC=C(C2=CC=CC=C2)C=C1
A-4114,KZNJSFHJUQDYHE-UHFFFAOYSA-N,NCCCCC(O)=O
C-2054,KZOFCELNVLSKGC-UHFFFAOYSA-N,CC(C)(CO)C=O
B-3117,KZQJKVJONMBQQU-UHFFFAOYSA-N,CCC(C)(C)OOC(C)(C)CC
B-2032,KZSNJWFQEVHDMF-UHFFFAOYSA-N,CC1OC(=O)C(C)OC1=O
A-143,KZTWOUOZKZQDMN-UHFFFAOYSA-N,CCc1cccc(C)c1N
B-3722,KZTYYGOKRVBIMI-UHFFFAOYSA-N,CC(C)N
E-333,KZUBZCHAWPDYQX-UHFFFAOYSA-N,CC(C)c1ccccc1O[P](=O)(Oc2ccccc2)Oc3ccccc3
B-3690,KZVBBTZJMSWGTK-UHFFFAOYSA-N,Cc1cccc(N)c1
C-787,KZYCDFBBCIFABO-UHFFFAOYSA-N,ON=C(C1=CC=CC=C1)C(=NO)C1=CC=CC=C1
C-692,LADXKQRVAFSPTR-UHFFFAOYSA-M,CC(C)(C)c1ccc(OP(Oc2ccc(cc2C(C)(C)C)C(C)(C)C)Oc3ccc(cc3C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C
B-3530,LAIGWNLGTIDKPL-UHFFFAOYSA-N,[O-][N+](=O)C1=C(C=C(C(=O)NC2CC2)C(=C1)[N+]([O-])=O)N3CC3
F-238,LAIJAUHBAWLPCO-UHFFFAOYSA-N,NC(N)=NCC[S](O)(=O)=O
C-2310,LAIUFBWHERIJIH-UHFFFAOYSA-N,CN(C)CCOC(=O)C(C)=C
D-1964,LAJZODKXOMJMPK-UHFFFAOYSA-N,O=[Mo](=O)=O
B-2573,LAMUXTNQCICZQX-UHFFFAOYSA-N,OCc1ccc(cc1)[N+]([O-])=O
C-2427,LAUBAKJLUNBTEP-UHFFFAOYSA-N,Cc1ccc(C=C)cc1
A-2544,LAVCAJLTFZEZAW-UHFFFAOYSA-N,CC(C)(C)NC(N)=O
A-2632,LAVMWOGIDKQCDK-UHFFFAOYSA-N,NS(=O)(=O)C1=CC=C(NO)C=C1
A-2685,LAWHHRXCBUNWFI-UHFFFAOYSA-N,COCCOCCOCCO
B-3454,LAXBVILKGSPZJK-UHFFFAOYSA-N,OC1=C(C(O)=C(C([C@@](C(C(C(N)=O)=C(O)[C@H]2N(C)C)=O)(O)[C@@]2([H])[C@H]3O)=O)[C@@]3([H])[C@@]4(O)C)C4=CC=C1
F-197,LAYLZIREKXYMDV-ZROIWOOFSA-N,Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1
C-1973,LBFLLEWQPRGUHX-UHFFFAOYSA-N,CN(C)C(=O)Nc1cc(on1)C(C)(C)C
B-780,LBGDJUYHCRTMQV-UHFFFAOYSA-N,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12
A-6035,LBICMZLDYMBIGA-UHFFFAOYSA-N,CCCCNC(=O)N[S](=O)(=O)C1=CC=C(C)C=C1
B-2370,LBNXAWYDQUGHGX-UHFFFAOYSA-N,CN(C)c1ccccc1
E-356,LCDGAYYHFKVEAR-UHFFFAOYSA-N,CCCCc1[nH]c(Cl)c(C=O)n1
C-941,LCFKXCNZLIBDOX-UHFFFAOYSA-L,[Mg++]
B-3575,LCFVJGUPQDGYKZ-UHFFFAOYSA-N,COCC(C)N(C(=O)CCl)c1c(C)scc1C
B-2854,LCGLNKUTAGEVQW-UHFFFAOYSA-N,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
E-182,LCPYQJIKPJDLLB-UHFFFAOYSA-N,OC(=O)C1CCN1C(=O)COC(=O)C2=CC=CC=C2
B-2714,LCTONWCANYUPML-UHFFFAOYSA-N,CCC1(CCC(=O)NC1=O)c2ccccc2
C-2549,LCVHZNSIAYNAGX-UHFFFAOYSA-N,Clc1ccc2Nc3cc4C(=O)c5ccccc5Nc4cc3C(=O)c2c1Cl
F-736,LCVNGSHJQQOSDB-UHFFFAOYSA-M,Clc1cccc(I)c1
B-3444,LCXJKYZWJXSRIT-UHFFFAOYSA-N,CC(C)OC(C)=O
A-3497,LCXXNKZQVOXMEH-UHFFFAOYSA-N,NC(=O)OC(CCl)CCl
C-2181,LCYXQUJDODZYIJ-UHFFFAOYSA-N,CCCC(O)C(C)CC
B-1834,LDBWPTYGGBUCTJ-UHFFFAOYSA-N,C1CCC(NCCNC2CCCCC2)CC1
A-690,LDCFNNYCIXKMNJ-UHFFFAOYSA-N,[K+].OC(=O)C([O-])=O
F-319,LDCKXVAPQFUIOI-ZFLDVXHKSA-H,CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C
B-1816,LDCRTTXIJACKKU-ARJAWSKDSA-N,c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23
B-4030,LDCYZAJDBXYCGN-UHFFFAOYSA-N,[Al+3].[Al+3].[O-]C(=O)c1ccccc1C2=C3C=C(Br)C(=O)C(=C3Oc4c(Br)c([O-])c(Br)cc24)Br.[O-]C(=O)c5ccccc5C6=C7C=C(Br)C(=O)C(=C7Oc8c(Br)c([O-])c(Br)cc68)Br.[O-]C(=O)c9ccccc9C%10=C%11C=C(Br)C(=O)C(=C%11Oc%12c(Br)c([O-])c(Br)cc%10%12)Br
B-3688,LDGUZTFKHIQDJC-UHFFFAOYSA-N,[O--].[O--].[O--].[Al+3].[Y+3]
B-3649,LDHQCZJRKDOVOX-IHWYPQMZSA-N,ClC(Cl)(Cl)CC(=C)c1ccccc1
C-2185,LDHQCZJRKDOVOX-NSCUHMNNSA-N,[Ba++].Cc1cc(N\N=C\2C(=O)C=Cc3ccccc23)c(cc1Cl)[S]([O-])(=O)=O.Cc4cc(N\N=C\5C(=O)C=Cc6ccccc56)c(cc4Cl)[S]([O-])(=O)=O
B-4400,LDJVNWFKNMYYNT-FYWRMAATSA-N,Nc1ccc(cc1)[S](=O)(=O)Nc2sccn2
B-3059,LDLCZOVUSADOIV-UHFFFAOYSA-N,CC(C)(O)CCl
A-3055,LDPJEMNNPDFBCQ-UHFFFAOYSA-N,OC(=O)C1=CCCc2ccccc12
B-1784,LDTLADDKFLAYJA-UHFFFAOYSA-L,CCCCCCCCNC(=O)N1C=C(F)C(=O)NC1=O
B-2955,LDTLDBDUBGAEDT-UHFFFAOYSA-N,CC1=C(N=C2C=C(O)C(=O)C3=C2C=CC=C3)C(=NO1)C
A-5546,LDUYZTOYURUHIX-UHFFFAOYSA-N,CCCO[N+]([O-])=O
A-5958,LDVVMCZRFWMZSG-UHFFFAOYSA-N,[H+].[Cl-].NNC(=O)C(N)CO
A-4278,LEACJMVNYZDSKR-UHFFFAOYSA-N,CCN(CC)C(=O)NC1=CC(=C(OCC(O)CNC(C)(C)C)C=C1)C(C)=O
B-1752,LEBVLXFERQHONN-UHFFFAOYSA-N,SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS
A-2033,LECKQPWCSYMCDR-UHFFFAOYSA-N,CC1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O
B-4372,LECMFIIQEQTPNP-UHFFFAOYSA-N,CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C4=C(C=CC(=C4)Cl)[N]12
F-419,LECYCYNAEJDSIL-UHFFFAOYSA-N,CCN1C=C(C(O)=O)C(=O)c2cnc(nc12)N3CCNCC3
A-5648,LEDIWWJKWAMGLD-UHFFFAOYSA-N,CCC(CC)C(=O)OC1=C(C=CC=C1)C(O)=O
C-1254,LEFFMFUNHSGTAE-UHFFFAOYSA-N,CCOC(=O)c1cn2nc(O[P](=S)(OCC)OCC)cc2nc1C
E-292,LEGWLJGBFZBZSC-UHFFFAOYSA-N,CN(C)C(=O)C1=CC(=C(C=C1[N+]([O-])=O)[N+]([O-])=O)N2CC2
B-2822,LEHFSLREWWMLPU-UHFFFAOYSA-B,CC(C)(C)c1cc(ccc1O)C(C)(CC(=O)OCCOC(=O)CC(C)(c2ccc(O)c(c2)C(C)(C)C)c3ccc(O)c(c3)C(C)(C)C)c4ccc(O)c(c4)C(C)(C)C
A-793,LEKRPRXZDBMCCI-UHFFFAOYSA-N,Cc1ccc(cc1)[S](O)(=O)=O
A-3606,LELOWRISYMNNSU-UHFFFAOYSA-N,[Na+].CN(Cc1ccc(Nc2cc(c(N)c3C(=O)c4ccccc4C(=O)c23)[S]([O-])(=O)=O)cc1)[S](=O)(=O)c5ccc(C)cc5
B-4083,LEOCKULGXOQRTQ-UHFFFAOYSA-N,CCOC(N)=O
A-2029,LEONUFNNVUYDNQ-UHFFFAOYSA-N,CC(CCOC(C)=O)CCC=C(C)C
B-3402,LEQAOMBKQFMDFZ-UHFFFAOYSA-N,COC(=O)C1(CC1)[S](=O)(=O)c2ccc(cc2)[N+]([O-])=O
C-1456,LESVOLZBIFDZGS-UHFFFAOYSA-N,NC(=NO)N1CC2=CC=CC3=C2C(CCC3)C1
B-4003,LETLQGKRPMMKKC-UHFFFAOYSA-N,FC(F)OC(F)(F)C(F)Cl
B-1000,LEVFXWNQQSSNAC-UHFFFAOYSA-N,CCCCO[P](=O)(CCCC)OCCCC
B-351,LEVWYRKDKASIDU-UHFFFAOYSA-N,O=[Se]=O
E-1008,LFAGQMCIGQNPJG-UHFFFAOYSA-N,CN(C(N)=O)c1ccc(C)cc1
A-3169,LFEGBBYAYJXRBY-UHFFFAOYSA-N,COC1=NC=C(NC(=O)C2CC2)C=C1
B-2290,LFFIEVAMVPCZNA-UHFFFAOYSA-N,CCCCCCCCN1SC=CC1=O
C-976,LFHHOHMIVKIHMG-UHFFFAOYSA-N,ClC1=C(Cl)C(=C(Cl)C(=C1)Cl)C2=C(Cl)C(=CC(=C2Cl)Cl)Cl
B-1889,LFMWZTSOMGDDJU-UHFFFAOYSA-N,CCCCCCCC(=O)SCCC[Si](OCC)(OCC)OCC
A-1844,LFOUYKNCQNVIGI-UHFFFAOYSA-N,OC(=O)COC1CCCC1
A-4900,LFSAPCRASZRSKS-UHFFFAOYSA-N,Cc1cc2cccc3ccc4c5ccccc5cc1c4c23
A-3601,LFSXCDWNBUNEEM-UHFFFAOYSA-N,CCCCCCCOC(=O)C1=C(C(=O)OCCCCCCC)C=CC=C1
F-812,LFTLOKWAGJYHHR-UHFFFAOYSA-N,CC1=NC2=C(N=CNC2=O)N=C1
B-391,LFYJSSARVMHQJB-QIXNEVBVSA-N,Clc1ccc(NC(=O)CBr)c(c1)C(=O)c2ccccc2Cl
B-3979,LGARIVPRHUAOKP-MIXQCLKLSA-N,[O--].[Pd++]
F-598,LGDSHSYDSCRFAB-UHFFFAOYSA-N,N=C(N)C1=CC=C(CCC2=CC=C(C(=N)N)O2)O1
C-1261,LGEPPIZTYFKCQZ-UHFFFAOYSA-N,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)C3=CC=C(C=C3)[N+]([O-])=O
E-1268,LGGDXXJAGWBUSL-UHFFFAOYSA-N,CN(C(C)=O)C(=O)COC(=O)c1ccccc1
B-2142,LGQAEHYXRMFPHS-UHFFFAOYSA-N,Oc1ccc(Cl)c(O)c1
B-2087,LGURYBCSJPXHTF-UHFFFAOYSA-N,CCO[P](=O)(OC)OC
B-4528,LGYNIFWIKSEESD-UHFFFAOYSA-N,OC(=O)CCC(N(CCC#N)CCC#N)C(O)=O
A-3858,LHHGDZSESBACKH-UHFFFAOYSA-N,COc1cc(ccc1N)c2ccc(N)c(OC)c2
A-5246,LHIJANUOQQMGNT-UHFFFAOYSA-N,Clc1cccc(Br)c1
F-1096,LHJUVPXOXCFLCH-UHFFFAOYSA-N,CC(C)=CC1CC(=C)CCO1
F-401,LHLCXSQOCYXPTJ-UHFFFAOYSA-N,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2=O
F-868,LHMQDVIHBXWNII-UHFFFAOYSA-N,CC(=O)C(\C)=C/C1C(=CCCC1(C)C)C
B-4530,LHQIJBMDNUYRAM-UHFFFAOYSA-N,Clc1c(Cl)c(Br)c2C3=NC(=Nc4n5[Cu]N6C(=N3)c7c(Cl)c(Br)c(Cl)c(Br)c7C6=NC8=NC(=Nc5c9c(Br)c(Cl)c(Br)c(Cl)c49)c%10c(Cl)c(Cl)c(Br)c(Cl)c8%10)c2c1Cl
A-1401,LHSGPCFBGJHPCY-UHFFFAOYSA-N,CCc1ccc(C)cc1
B-925,LHXDLQBQYFFVNW-UHFFFAOYSA-N,CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(I)C=C2)[S](N)(=O)=O
F-1133,LHZDPJRHQVYKPA-UHFFFAOYSA-N,CCNc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
A-2179,LICUDMOFXVHDPB-UHFFFAOYSA-N,[Br-].CCCC[N+](CCCC)(CCCC)CCCC
E-773,LIFOOMNHGFBULI-UHFFFAOYSA-N,Oc1cc2ccccc2cc1O
A-5137,LIIALPBMIOVAHH-UHFFFAOYSA-N,ClN1C(=O)CCC1=O
B-2325,LIINGNMKNRSOGW-UHFFFAOYSA-N,CCN(CC)C(=O)\C(=C/C1=CC(=C(O)C(=C1)[N+]([O-])=O)O)C#N
C-2599,LIKBJVNGSGBSGK-UHFFFAOYSA-N,CCCC1=C(N=C2C=C(O)C(=O)C3=C2C=CC=C3)C(=NO1)C
C-2114,LIKZXCROQGHXTI-UHFFFAOYSA-M,O=C1NC(=O)C(C(=O)N1)=C2NC(c3ccccc23)=C4C(=O)NC(=O)NC4=O
B-1725,LINPVWIEWJTEEJ-UHFFFAOYSA-N,Nc1ccc(c2cc(ccc12)[S](O)(=O)=O)[S](O)(=O)=O
A-3482,LITFOGPYONJRNO-UHFFFAOYSA-L,CCCCN1C(=O)C=C(C)C(=C1O)C#N
A-1619,LJAIDEYQVIJERM-UHFFFAOYSA-N,NC1=NC2=C(N=C[N]2COCCOC(=O)C3=CC=C(CN4CCOCC4)C=C3)C(=O)N1
A-3905,LJCFRMUKLSCNKV-UHFFFAOYSA-N,CC(C)CCCCCCc1ccc(O)cc1
B-2982,LJCNRYVRMXRIQR-OLXYHTOASA-L,Nc1ccc(N)c2C(=O)c3c(N)ccc(N)c3C(=O)c12
F-159,LJCVIUWHTJVXLG-UHFFFAOYSA-N,CCCCCCCCNC(=O)c1cccnc1
C-2276,LJCWONGJFPCTTL-UHFFFAOYSA-N,COc1c2C=CC(=O)Oc2cc3OC(C)(C)C=Cc13
B-3276,LJDSTRZHPWMDPG-UHFFFAOYSA-N,NC(=O)NCCC(O)=O
B-3213,LJFWQNJLLOFIJK-UHFFFAOYSA-N,CCOC(=O)COc1ccc(Cl)cc1Cl
B-2925,LJGHYPLBDBRCRZ-UHFFFAOYSA-N,CC(C)=CCC\C(C)=C\CCC(=C)C=C
A-602,LJIKWZXCXJFCCB-UHFFFAOYSA-N,Brc1cccc(Br)c1
B-2075,LJONQULKOKMKBR-UHFFFAOYSA-N,COc1cc(N=Nc2c(Br)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O
A-5980,LJOODBDWMQKMFB-UHFFFAOYSA-N,Oc1ccc(cc1)N=O
B-2041,LJOQGZACKSYWCH-UHFFFAOYSA-N,OC(=O)c1cc(Br)cc(C(O)=O)c1C(O)=O
C-872,LJPCNSSTRWGCMZ-UHFFFAOYSA-N,OC(=O)c1ccc(c(c1)C(O)=O)[S](O)(=O)=O
C-2439,LJQOBQLZTUSEJA-UHFFFAOYSA-N,CCCN(=O)=O
B-382,LJRGBERXYNQPJI-UHFFFAOYSA-M,CNC(=O)C1=CC=CC(NCC(=O)NCCC2=CC(OC)=C(OC)C=C2)=C1
A-5406,LJROKJGQSPMTKB-UHFFFAOYSA-N,OC(=O)CCCc1c[nH]c2ccccc12
B-3217,LJUBBLNHYXJKSN-UHFFFAOYSA-N,ClC1=CC(=C(Cl)C(=C1)OC2=C(Cl)C(=C(Cl)C=C2)Cl)Cl
A-1050,LJWIIRATRWPHBA-UHFFFAOYSA-N,Cc1c2ccccc2c(C)c3ccccc13
C-45,LJWZOKOFCBPNAG-SMRSBHFRSA-N,CCCCCCCC[Sn](CCCCCCCC)(CCCCCCCC)CCCCCCCC
B-3940,LJXBRPHBDWIHPR-UHFFFAOYSA-N,O=C(C=C)CCC
F-1090,LJXOMNKURQBXLP-UHFFFAOYSA-N,CCCCCCC1CCCC1=O
C-1021,LKACJLUUJRMGFK-UHFFFAOYSA-N,O=C(O)CN1C(=O)NC(=O)C1CC1=CC=CC=C1
B-404,LKCSXVAACHUTGC-UHFFFAOYSA-N,Clc1cccc2ccccc12
C-1155,LKCWBDHBTVXHDL-RMDFUYIESA-N,O=C1C=CC(C=C1)=NNc2ccccc2
A-5333,LKCWBDHBTVXHDL-UHFFFAOYSA-N,Clc1cc(Cl)c(cc1Cl)c2cccc(Cl)c2Cl
A-1734,LKDRXBCSQODPBY-UHFFFAOYSA-N,CN1C=C(C(=O)NC1=O)[N+]([O-])=O
E-918,LKJMQGLNYBMDEF-UHFFFAOYSA-N,CC(=O)OCCOC(C)=O
C-1558,LKKOGZVQGQUVHF-UHFFFAOYSA-N,OC(=O)CCCCCc1ccccc1
B-2646,LKKSDAFFSSAZMV-UHFFFAOYSA-N,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1c2ccccc2
A-4754,LKUDPHPHKOZXCD-UHFFFAOYSA-N,CCCCCC(=O)NCCNC(=O)CCCCC
B-2275,LKVFCSWBKOVHAH-UHFFFAOYSA-N,C(CNCc1ccccc1)NCc2ccccc2
D-954,LKVOXDJKFRBRQV-UHFFFAOYSA-N,ClC1=CC(=CC(=C1Cl)Cl)OC2=C(Cl)C(=C(Cl)C(=C2)Cl)Cl
A-3294,LKZMBDSASOBTPN-UHFFFAOYSA-N,CCCCC(CC)C(=O)OOC(C)(C)CCC(C)(C)OOC(=O)C(CC)CCCC
A-890,LLBKEUTWJFQRJU-UHFFFAOYSA-N,NC(=O)CBr
B-110,LLCSWKVOHICRDD-UHFFFAOYSA-N,c1ccccn1
A-3284,LLGSMJDXJRKMFD-UHFFFAOYSA-N,[Ca++].[Ca++].[O-][P]([O-])(=O)O[P]([O-])([O-])=O
B-1215,LLHKCFNBLRBOGN-UHFFFAOYSA-N,[Zn++].CC(C)(C)CC(C)(C)CC([O-])=O.CC(C)(C)CC(C)(C)CC([O-])=O
F-642,LLHSEQCZSNZLRI-UHFFFAOYSA-M,COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(C)=C
G-824,LLIQJKREYJVRFV-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C3C(CO2)OC4=C(C=CC5=C4CC(O5)C(C)=C)C3=O
B-1884,LLKGTXLYJMUQJX-UHFFFAOYSA-M,[Y+3].CC([O-])=O.CC([O-])=O.CC([O-])=O
C-2480,LLLFASISUZUJEQ-UHFFFAOYSA-N,CC(=O)OC1C(C)(C)C2CCC1(C)C2
B-2168,LLPMAOBOEQFPRE-UHFFFAOYSA-N,CC(=O)N1C(=O)NC=C(F)C1=O
F-815,LLQPHQFNMLZJMP-UHFFFAOYSA-N,CCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
A-3335,LLWADFLAOKUBDR-UHFFFAOYSA-N,CCOC1CC(C)CC(C)(C)C1
A-2301,LLYXJBROWQDVMI-UHFFFAOYSA-N,[Na+].[Na+].[O-][S](=O)[S]([O-])=O
C-1564,LMMVXCXLEUVMEE-UHFFFAOYSA-N,ClC1=C(Cl)C=C(OC2=CC=CC(=C2Cl)Cl)C=C1
A-2240,LMODBLQHQHXPEI-UHFFFAOYSA-N,COC1[C@H](O)C(CO[C@@H]2C(O)C[C@@H](O)OC2C)O[C@@H](O[C@H]3CC[C@]4(C)C5CC[C@]6(C)[C@H](CC[C@]6(O)C5CC[C@]4(O)C3)C7=CC(=O)OC7)C1O
C-2273,LMONVTDNVNEAQG-UHFFFAOYSA-N,O=P(Oc1ccc(O)cc1C)(Oc2cc(O)ccc2C)Oc3c(O)cccc3C
A-5372,LMQJBFRGXHMNOX-UHFFFAOYSA-N,CC(CCC(O)=O)C1CCC2C3C(O)CC4CCCCC4(C)C3CCC12C
H-433,LMTGLSPLZHJYNH-UHFFFAOYSA-N,CC1=CC=C(C2=NC3=C(C=CC=C3)S2)C=C1
A-3477,LMUMOFOWZKACOU-UHFFFAOYSA-N,[Zn++].CCCC(C)C(CCC)C(C)Cc1ccc(O[P]([S-])(=S)Oc2ccc(CC(C)C(CCC)C(C)CCC)cc2)cc1.CCCC(C)C(CCC)C(C)Cc3ccc(O[P]([S-])(=S)Oc4ccc(CC(C)C(CCC)C(C)CCC)cc4)cc3
F-1197,LMVFSACRPDMFSQ-UHFFFAOYSA-N,CC(O)C(O)=O
E-675,LMVXPRMBXRSEED-UHFFFAOYSA-N,COc1ccc(C=O)cc1O
A-3151,LMWNGLDCJDIIBR-CMDGGOBGSA-N,[Na+].[Na+].CC1=NN(C(=O)C1N=Nc2cc(NC(=O)C(Br)=C)ccc2[S]([O-])(=O)=O)c3cc(Cl)c(cc3Cl)[S]([O-])(=O)=O
A-3097,LMXZVISHHDYBFW-UHFFFAOYSA-N,CCC(CO)(CO)C(O)=O
B-4200,LMYUVIRTIDGPBO-UHFFFAOYSA-N,Cc1cc(N[S](=O)(=O)c2ccc(N)cc2)sn1
A-4175,LNBRYDZEIVHGHO-UHFFFAOYSA-N,CC(=O)OCC(S)CS
B-1872,LNCPIMCVTKXXOY-UHFFFAOYSA-N,OC(=O)\C=C/C(=O)OCCOCCOCCOC(=O)\C=C/C(O)=O
B-4149,LNCZLEZOTUBASE-UHFFFAOYSA-N,Oc1ccc2ccccc2c1
A-1143,LNETULKMXZVUST-UHFFFAOYSA-N,ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl
A-797,LNGAGQAGYITKCW-UHFFFAOYSA-N,CC(C)OC(=O)c1ccc(N)cc1
A-3641,LNIMMWYNSBZESE-UHFFFAOYSA-N,CO[Si](OC)(C1CCCC1)C2CCCC2
B-1405,LNIRSJVVXSYEBA-UHFFFAOYSA-N,Cc1ccccc1OCC(O)CO
B-2521,LNJNFVJKDJYTEU-UHFFFAOYSA-N,CCCCCCCCOC(=O)COc1ccc(Cl)cc1Cl
E-368,LNNHYUOWYOSHPH-UHFFFAOYSA-N,CC(C)CCCCCCCCOCCCNCCC#N
B-1817,LNNRQIKKDKDFRV-UHFFFAOYSA-N,CCC1=CC=C(N[S](=O)(=O)C2=CC=C(N)C=C2)C=C1
F-861,LNNXFUZKZLXPOF-UHFFFAOYSA-N,OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F
A-784,LNODIGSABOGNBQ-UHFFFAOYSA-N,CC1CCCO1
