Compound ID,InChIKey,SMILES
C3796,ADGGJQPKBDIZMT-IAXIIBAVSA-K,Oc1cc(cc2c1c(/N=N/c1ccc(c3c1cccc3S(=O)(=O)[O-])Nc1ccccc1)cc(c2)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+]
B-693,UIJGCCLNZYPVFJ-UHFFFAOYSA-N,Oc1cc(cc2ccc(Nc3ccccc3)cc12)[S](O)(=O)=O
B-4525,ZIJKGAXBCRWEOL-SAXBRCJISA-N,Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O
B-2523,JSAKUYFJPZQXBF-UHFFFAOYSA-N,Oc1cc(ccc1[N+]([O-])=O)c2ccccc2
G-150,WLVCBAMXYMWGLJ-UHFFFAOYSA-N,Oc1cc(Cl)c(Cl)c(Cl)c1Cl
B-3699,NVNWZZLOQBHTCW-UHFFFAOYSA-N,Oc1cc(Cl)c(Cl)cc1Cl
C1289,VPSBSHPMUADTAT-UHFFFAOYSA-L,Oc1cc(Cl)cc(c1)Cl
A-4829,PSQWZQGQIUGIRU-UHFFFAOYSA-N,Oc1cc(Cl)ccc1[N+]([O-])=O
A-1387,VLUMOWNVWOXZAU-CLFYSBASSA-N,Oc1cc(Cl)ccc1Cl
A-1707,CJDNEKOMKXLSBN-UHFFFAOYSA-N,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2
B-4526,UYWQUFXKFGHYNT-UHFFFAOYSA-N,Oc1cc(F)ccc1[N+]([O-])=O
D-1387,ABOOPXYCKNFDNJ-UHFFFAOYSA-N,OC1CC(O)(CC(O)C1O)C(O)=O
C8421,IBLIMURONGSVLV-UHFFFAOYSA-N,Oc1cc(O)c(c(c1)O)C(=O)O
B-2005,DDNCQMVWWZOMLN-UHFFFAOYSA-N,Oc1cc(O)c(c(O)c1)C(=O)c2ccccc2
B-1349,OTTCXKPQKOLSJN-UHFFFAOYSA-N,Oc1cc(O)c(cc1[N+]([O-])=O)[N+]([O-])=O
C-1539,KJSVAEGLTPBKAA-UHFFFAOYSA-N,OC1CC(O)C(O)C(O)C1O
B-4502,WVDGHGISNBRCAO-UHFFFAOYSA-N,Oc1cc(O)c2C(=O)C[C@H](Oc2c1)c3ccc(O)c(O)c3
B-274,BHQCQFFYRZLCQQ-OELDTZBJSA-N,Oc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1O
C3587,FFRDTEGDTSKBIT-UHFFFAOYSA-N,Oc1cc(O)c2c(c1)[o+]c(c(c2)O)c1cc(O)c(c(c1)O)O.[Cl-]
C4153,COCNDHOPIHDTHK-UHFFFAOYSA-N,Oc1cc(O)c2c(c1)[o+]c(c(c2)O)c1ccc(c(c1)O)O.[Cl-]
C3380,YWQGBCXVCXMSLJ-UHFFFAOYSA-N,Oc1cc(O)c2c(c1)OC(c1c2cccc1)(C)C
C6464,WVMBPWMAQDVZCM-UHFFFAOYSA-N,Oc1cc(O)cc(c1)C(CNCCCn1cnc2c1c(=O)n(C)c(=O)n2C)O
C8322,QCFURRURLJLBAD-UHFFFAOYSA-L,Oc1cc(O)cc(c1)O
C9252,MQHNKCZKNAJROC-UHFFFAOYSA-N,Oc1cc(O)cc(c1)O.O.O
C9800,RRTKVYSLIGQWCO-UHFFFAOYSA-N,OC1CC2CCC(C1)N2.Cl
C9595,CYJIYXOBSGOMLD-UHFFFAOYSA-N,OC1CC2CCC(C1)N2C
A-6001,PUKTVFNQVGOXPI-UHFFFAOYSA-N,Oc1cc2ccccc2cc1C(=O)N=NNc3cc(Cl)c(cc3Cl)c4ccc(cc4)c5cc(Cl)c(NN=NC(=O)c6cc7ccccc7cc6O)cc5Cl
A-2047,RHLVCLIPMVJYKS-UHFFFAOYSA-N,Oc1cc2ccccc2cc1C(=O)Nc3ccc(Cl)cc3
B-2475,GOLIFAGXKWMYJQ-UHFFFAOYSA-N,Oc1cc2ccccc2cc1C3=NCCN3
B-357,LVYBAQIVPKCOEE-UHFFFAOYSA-N,Oc1cc2ccccc2cc1O
C545,SBNFWQZLDJGRLK-LEWJYISDSA-N,Oc1cc2O[C@@H](CC(=O)c2c(c1)O)c1ccc(c(c1)O)O
C8238,CXTOKLCLMGHMRU-UHFFFAOYSA-N,Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@H](C(=O)c2c(c1)O)O
B-3702,IIVWHGMLFGNMOW-UHFFFAOYSA-N,Oc1ccc(Br)cc1
B-3718,FZIBCCGGICGWBP-UHFFFAOYSA-N,Oc1ccc(Br)cc1Br
C9630,YTBDPHYVGACIPC-UHFFFAOYSA-N,Oc1ccc(c(c1)[N+](C)(C)C)O.[Br-]
C7579,FRYICJTUIXEEGK-NNWVIVGYSA-N,Oc1ccc(c(c1)C(=O)N)O
C1267,YCSBALJAGZKWFF-UHFFFAOYSA-N,Oc1ccc(c(c1)C)C
C1211,CFLMLQJYYALAPD-UHFFFAOYSA-N,Oc1ccc(c(c1)C)Cl
C98,JVLDSHNWDWFUOP-DLGLCQKISA-N,Oc1ccc(c(c1)C)O[P@@](=O)(Oc1c(C)cccc1O)Oc1cc(O)ccc1C
C1316,WDRFFJWBUDTUCA-UHFFFAOYSA-N,Oc1ccc(c(c1)Cl)Cl
C700,YXUJYFMPMLQKNJ-UHFFFAOYSA-N,Oc1ccc(c(c1)O)c1oc2cc(O)cc(c2c(=O)c1O)O
C9122,HBOMLICNUCNMMY-XLPZGREQSA-N,Oc1ccc(c(c1)S(=O)(=O)O)O.CCNCC
C825,HSRJKNPTNIJEKV-UHFFFAOYSA-N,Oc1ccc(c(c1Cl)Cl)Cl
B-2702,VLJCQQPKCXJKKM-UHFFFAOYSA-N,Oc1ccc(c(c2ccccc2)c1[N+]([O-])=O)[N+]([O-])=O
A-178,JJLKXBIUMBGNNY-UHFFFAOYSA-N,Oc1ccc(c(O)c1O)C(=O)c2ccccc2
A-570,IIZIPXWXNPFUOU-UHFFFAOYSA-N,Oc1ccc(C=C)cc1C=C
B-4524,VTNQPKFIQCLBDU-UHFFFAOYSA-N,Oc1ccc(C=O)cc1
B-1947,YZTOJSCFQRPGLD-UHFFFAOYSA-N,Oc1ccc(C=O)cc1Br
B-799,JVTZFYYHCGSXJV-UHFFFAOYSA-N,Oc1ccc(C=O)cc1O
C5597,ATAJVFBUUIBIEO-UHFFFAOYSA-N,Oc1ccc(c2c1CCC2)Cl
C8915,LGEYZYKILBJRED-UHFFFAOYSA-N,Oc1ccc(c2c1nccc2)S(=O)(=O)O
B-1804,OKJIRPAQVSHGFK-UHFFFAOYSA-N,Oc1ccc(C2CCCCC2)c(O)c1
B-1619,GJDRKHHGPHLVNI-UHFFFAOYSA-N,Oc1ccc(CC=C)cc1O
C1437,BTLNKJBBYZNKSH-UHFFFAOYSA-M,Oc1ccc(cc1)[N+](=O)[O-]
C9676,BLTOCKUZVXQTPH-UHFFFAOYSA-N,Oc1ccc(cc1)[N+](C)(C)C.[Br-]
A-4522,GFJIQNADMLPFOW-VNHYZAJKSA-N,Oc1ccc(cc1)[S](O)(=O)=O
C5489,DXESFJJJWBHLJX-UHFFFAOYSA-N,Oc1ccc(cc1)/C=C/C(=O)c1ccc(cc1O)O
C5062,FGRDQLLXKJFDOQ-UHFFFAOYSA-N,Oc1ccc(cc1)/C=C/C(=O)c1ccccc1O
C1356,GZIZRUUMRJJNQT-UHFFFAOYSA-N,Oc1ccc(cc1)Br
C5765,SSBJNXYJAHFKJQ-UHFFFAOYSA-N,Oc1ccc(cc1)C(=O)c1cc(oc1C)C
B-1889,LFMWZTSOMGDDJU-UHFFFAOYSA-N,Oc1ccc(cc1)C(=O)Cc2ccccc2
C4623,YCYHVZWPNDQZAM-UHFFFAOYSA-N,Oc1ccc(cc1)C(=O)N/N=C/c1ccc(o1)[N+](=O)[O-]
C1268,FJLBFSROUSIWMA-UHFFFAOYSA-N,Oc1ccc(cc1)C(=O)O
A-1857,PHUSOTFVZQDLMC-VAWYXSNFSA-N,Oc1ccc(cc1)C(=O)OCc2ccccc2
C5533,ASQZBIDTYBYRLK-UHFFFAOYSA-N,Oc1ccc(cc1)C(=O)OCCCN1CCCCC1C
C5417,UYODDCKMZFCTPB-UHFFFAOYSA-N,Oc1ccc(cc1)C(C(N1CCC(CC1)Cc1ccccc1)C)O
B-1313,HCTFEPDEGBYVHP-UHFFFAOYSA-N,Oc1ccc(cc1)C(c2ccc(O)cc2)=C3C=CC(=O)C=C3
B-277,GGWHBJGBERXSLL-NBVRZTHBSA-N,Oc1ccc(cc1)C(c2ccc(O)cc2)c3ccccc3C(O)=O
A-2322,NYTOUQBROMCLBJ-UHFFFAOYSA-N,Oc1ccc(cc1)C(c2ccc(O)cc2)c3ccccn3
C4371,SJFPWBFXBOZGTB-ONEGZZNKSA-N,Oc1ccc(cc1)C1(c2ccc(cc2)O)C(=O)Nc2c1cccc2
C748,KJONHKAYOJNZEC-UHFFFAOYSA-N,Oc1ccc(cc1)C1(OC(=O)c2c1cccc2)c1ccc(cc1)O
C4204,BPLBGHOLXOTWMN-MBNYWOFBSA-N,Oc1ccc(cc1)C1(Oc2ccccc2NC1=O)c1ccc(cc1)O
C6118,LCCVYZLUEHOBDC-UHFFFAOYSA-N,Oc1ccc(cc1)c1cc(=O)c2c(o1)cc(cc2)O
C579,YXYJKSUNCFFNLM-UHFFFAOYSA-N,Oc1ccc(cc1)c1ccccc1
C3567,TZFNLOMSOLWIDK-JTQLQIEISA-N,Oc1ccc(cc1)c1coc2c(c1=O)c(O)cc(c2)O
C3714,ZQUPQXINXTWCQR-UHFFFAOYSA-N,Oc1ccc(cc1)c1coc2c(c1=O)ccc(c2)O
B-216,MTCFGRXMJLQNBG-UHFFFAOYSA-N,Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4
A-998,ZQEIXNIJLIKNTD-UHFFFAOYSA-N,Oc1ccc(cc1)c2ccc(O)cc2
B-1621,QZMZMHINROTYPK-UHFFFAOYSA-N,Oc1ccc(cc1)C2CCCCC2
A-4654,YWWNNLPSZSEZNZ-UHFFFAOYSA-N,Oc1ccc(cc1)C2NC(=O)NC2=O
C8808,NHTMVDHEPJAVLT-UHFFFAOYSA-N,Oc1ccc(cc1)CC(C(=O)O)(N)C
C4972,HJUGFYREWKUQJT-UHFFFAOYSA-N,Oc1ccc(cc1)Cc1ccccc1
C7887,IDPUKCWIGUEADI-UHFFFAOYSA-N,Oc1ccc(cc1)CCN[C@H]([C@@H](c1ccc(cc1)O)O)C.Cl
C3540,NILOGSUCKNGCDM-UHFFFAOYSA-N,Oc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl
C1453,WXSCUAIQCDLFSI-UHFFFAOYSA-N,Oc1ccc(cc1)Cl
B-1441,LXOFYPKXCSULTL-UHFFFAOYSA-N,Oc1ccc(cc1)N=O
C5802,LGEXGKUJMFHVSY-UHFFFAOYSA-N,Oc1ccc(cc1)NC(=O)c1ccccc1O
C7046,YRZQHIVOIFJEEE-UHFFFAOYSA-N,Oc1ccc(cc1)Nc1ccc(cc1)O
C4675,JBDZQSSWXOTFDA-UHFFFAOYSA-N,OC1CCC(CC1)NCc1cc(Br)cc(c1N)Br
C1540,QIHLUZAFSSMXHQ-UHFFFAOYSA-N,Oc1ccc(cc1)O
C4047,FWTLMXBRDIEOJQ-UHFFFAOYSA-N,Oc1ccc(cc1)S(=O)(=O)N1C(=O)NC(=O)C1(c1ccccc1)c1ccccc1
B-4520,YLAYOOJLJKJGCF-UHFFFAOYSA-N,Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
B-4530,LHQIJBMDNUYRAM-UHFFFAOYSA-N,Oc1ccc(cc1[N+]([O-])=O)c2ccccc2
B-1081,PEZADNLTLSQNPI-UHFFFAOYSA-N,Oc1ccc(cc1C(=O)C(=O)c2cc(ccc2O)[N+]([O-])=O)[N+]([O-])=O
B-2246,CQQUWTMMFMJEFE-UHFFFAOYSA-N,Oc1ccc(cc1C(=O)Nc2ccc(Cl)cc2)[N+]([O-])=O
C5247,SNMVRZFUUCLYTO-UHFFFAOYSA-N,Oc1ccc(cc1C)C(C)(C)C
C462,MDQMPQGZNSBLCI-UHFFFAOYSA-N,Oc1ccc(cc1Cc1cc(Cl)ccc1O)Cl
C4354,VLFMJVSCBCADEJ-UHFFFAOYSA-N,Oc1ccc(cc1N)/[As]=[As]/c1ccc(c(c1)N)O.Cl.Cl
C3862,BPRYUXCVCCNUFE-UHFFFAOYSA-N,Oc1ccc(cc1NCS(=O)(=O)[O-])/[As]=[As]/c1ccc(c(c1)NCS(=O)(=O)[O-])O.[Na+].[Na+]
A-1239,AWUCVROLDVIAJX-UHFFFAOYSA-N,Oc1ccc(cc1O)C(=O)c2ccccc2
A-4436,QTXHFDHVLBDJIO-UHFFFAOYSA-N,Oc1ccc(cc1O)C#N
B-354,UIEBGVDTKLYGTN-UHFFFAOYSA-J,Oc1ccc(cc1O)c2ccccc2
C6326,MMNICIJVQJJHHF-UHFFFAOYSA-N,Oc1ccc(cc1O)CCNCC1CCc2c(N1)cccc2.Br.Br
B-451,IWOUKMZUPDVPGQ-UHFFFAOYSA-N,Oc1ccc(Cc2ccccc2)cc1
G-154,JHWNWJKBPDFINM-UHFFFAOYSA-N,Oc1ccc(Cl)c(Cl)c1Cl
A-1779,LUYJWKADMMYBRD-UHFFFAOYSA-N,Oc1ccc(Cl)c(O)c1
B-771,DIOZMSACJPTBST-UHFFFAOYSA-N,Oc1ccc(Cl)c2cccnc12
B-336,QVIFIIFBFORLSL-UHFFFAOYSA-N,Oc1ccc(Cl)cc1[N+]([O-])=O
B-14,VYPDUQYOLCLEGS-UHFFFAOYSA-M,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)[N+]([O-])=O
B-4289,OVBPIULPVIDEAO-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O
B-705,PXBRQCKWGAHEHS-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Cc2ccccc2
A-3725,IRUJZVNXZWPBMU-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Cl
B-692,BIWCEXHDIQZFHI-UHFFFAOYSA-N,Oc1ccc(Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)cc1
A-6085,FVCOIAYSJZGECG-UHFFFAOYSA-N,Oc1ccc(Nc2ccccc2)c3C(=O)c4c(c(O)ccc4[N+]([O-])=O)C(=O)c13
B-1633,CZAUMIGWDFREBR-UHFFFAOYSA-N,Oc1ccc(O)c(C=O)c1
A-2206,IBPFDTBQAMYTIU-BUHFOSPRSA-N,Oc1ccc(O)c2C(=O)c3ccccc3C(=O)c12
A-3270,UPFSMSDGKQSRLD-UHFFFAOYSA-N,Oc1ccc(O)cc1
B-498,BKHCAESJENSNLE-UHFFFAOYSA-N,Oc1ccc(O)cc1.O=C2C=CC(=O)C=C2
B-294,ATIMVMORQPKRPC-UHFFFAOYSA-N,Oc1ccc2C(=O)c3cc(O)ccc3C(=O)c2c1
B-1315,HHSXYDOROIURIP-UHFFFAOYSA-N,Oc1ccc2C(=O)c3ccccc3C(=O)c2c1
B-154,VTHJTEIRLNZDEV-UHFFFAOYSA-L,Oc1ccc2C(=O)c3ccccc3C(=O)c2c1O
C6152,STDBAQMTJLUMFW-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@]3([C@@H](C2)N(CC1)CC1CC1)O
C4370,IFLREYGFSNHWGE-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@]3([C@@H](C2)N(CC1)CC1CCC1)O
C6015,PYTCKRXHAISOQN-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)[NH+](CC1)[O-]
C6908,JARYYMUOCXVXNK-CSLFJTBJSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C
C6721,WVIDHXRYTCCXBY-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C.Br
C5042,GYMFBYTZOGMSQJ-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C(=O)C
C2803,JWQWFYMPBWLERY-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C/C=C/c1ccccc1.Br
C2770,HOGNMZSUBOLTHT-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC(=O)c1ccccc1.Cl
C4725,GKEGFOKQMZHVOW-UHFFFAOYSA-M,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC(c1ccccc1)O.Cl
C3241,VYAGDYWTCWDKIS-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC#Cc1ccccc1
C3595,NLHHRLWOUZZQLW-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC1CC1
C3526,ANGGSFDEEKAZDP-TYMHPWAKSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)Cc1ccccc1.Br
C2131,TXXWBTOATXBWDR-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCC1=CCCCC1.Cl
C2805,BMTAFVWTTFSTOG-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccc(cc1)[N+](=O)[O-].Cl
C2089,VRAXKPZRHYDZFB-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccc(cc1)c1ccccc1.Cl
C2913,YAJCYOUHZABXFT-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccc(cc1)N(C)C
C3998,WYUYEJNGHIOFOC-NWBUNABESA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1cccc(c1)N.Cl
C2528,CFBYEGUGFPZCNF-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1
C3231,VKEBWCZVWZDPKV-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1.Br
C3261,BRUQQQPBMZOVGD-XFKAJCMBSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1.Cl
C3677,LHRIUKSRPHFASO-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccco1.Cl
C3207,WZRLTEAJABPZBF-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1cccs1.Cl
C2670,QEVHRUUCFGRFIF-MDEJGZGSSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCc1ccccc1.Br
C3216,QPFYXYFORQJZEC-FOCLMDBBSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCCC(=O)c1ccccc1
C3334,QARVLSVVCXYDNA-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCOc1ccccc1.Cl
C6761,LJDVATIOWGCFIY-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)NCC1.Br
C6909,JARKCYVAAOWBJS-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(CC1)C
C3232,VKCYHJWLYTUGCC-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(CC1)CCc1ccccc1.Br
C3678,LHRCREOYAASXPZ-UHFFFAOYSA-N,Oc1ccc2c(c1)[C@@]13CCCC[C@@H]3[C@H](C2)N(CC1)CCc1ccco1.Cl
C4472,GWQUZVAKPOUIRG-UHFFFAOYSA-N,Oc1ccc2c(c1)[nH]c1c2cccc1
C9525,IEZTZCXBBTUQMD-UHFFFAOYSA-N,Oc1ccc2c(c1)c(cc(c2)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+]
C5709,IASAIPNBZZZTDZ-WXIWBVQFSA-N,Oc1ccc2c(c1)c(N)c1c(n2)cccc1
C3720,YREQHYQNNWYQCJ-UHFFFAOYSA-N,Oc1ccc2c(c1)C1(C)CCN(C(C2)C1C)CC1CC1
C3130,ZQMBKJWVFPOZHQ-UHFFFAOYSA-N,Oc1ccc2c(c1)C1(C)CCN(C(C2)C1C)CCc1ccccc1
C3537,MNULEGDCPYONBU-ZZTRBZRQSA-N,Oc1ccc2c(c1)C1(C)CCN(C(C2)C1C)CCc1ccccc1.Br
C7457,DXGIRFAFSFKYCF-UHFFFAOYSA-N,Oc1ccc2c(c1)C1(C)CCNC(C2)C1C
C6795,DFSBPMGFJCFTFQ-UHFFFAOYSA-L,Oc1ccc2c(c1)cc(cc2)O
C244,PRSGGQYVNLJACX-CHHCPSLASA-N,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1C[C@H]([C@@H]2O)O)C
C264,VOZRXNHHFUQHIL-UHFFFAOYSA-N,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C
C461,DNXJJIZZMJTTAV-UHFFFAOYSA-N,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C
C8782,LMJSLTNSBFUCMU-UHFFFAOYSA-N,Oc1ccc2c(c1)cc[nH]2
C199,WKSAUQYGYAYLPV-UHFFFAOYSA-N,Oc1ccc2c(c1)CC=C1[C@@H]2CC[C@]2([C@H]1CCC2=O)C
C1673,WKURVXXDGMYSDP-UHFFFAOYSA-N,Oc1ccc2c(c1)CC=C1[C@@H]2CC[C@]2([C@H]1CCC2=O)C	
C4740,VUZKURMHQUAVFR-UHFFFAOYSA-N,Oc1ccc2c(c1)cc1c(n2)cccc1
C5114,YLHGOLRGUDDMDW-UHFFFAOYSA-N,Oc1ccc2c(c1)ccc(c2)Br
C208,PEDCQBHIVMGVHV-UHFFFAOYSA-N,Oc1ccc2c(c1)ccc1c2CC[C@@]2([C@@H]1CCC2=O)C
C979,JWBOIMRXGHLCPP-UHFFFAOYSA-N,Oc1ccc2c(c1)cccc2
C1073,UMNHNUOGFFWNIA-UHFFFAOYSA-N,Oc1ccc2c(c1)CCCC2
C1015,OWFJMIVZYSDULZ-PXOLEDIWSA-N,Oc1ccc2c(c1)cccn2
C7799,HSJUJKKYLDNMMW-UHFFFAOYSA-N,Oc1ccc2c(c1)oc(=O)cc2C
C8163,UWOZUINVJAAGAU-UHFFFAOYSA-L,Oc1ccc2c(c1)OC[C@]1([C@@H]2c2cc(O)c(cc2C1)O)O
C2180,ZPDJJEQOURSXEY-UHFFFAOYSA-N,Oc1ccc2c(c1Cc1c(O)ccc3c1cccc3)cccc2
C5915,RMVOJBZIVYFSOQ-MMALYQPHSA-N,Oc1ccc2c(c1Cl)cccc2
C5835,POKIXMUTMSQCFD-OISMXEOCSA-N,Oc1ccc2c(c1O)c1cccc3c1[C@@H](C2)[NH2+]CC3.[Cl-]
B-1065,HSLFISVKRDQEBY-UHFFFAOYSA-N,Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1
B-971,IXZVOZCULZBCDY-UHFFFAOYSA-N,Oc1ccc2c(OCC3(O)CC4=CC(=O)C(=CC4=C23)O)c1O
C8046,YIDJSSCLYWZDHK-UHFFFAOYSA-N,OC1CCc2c1cccc2
D-1216,PHMBVCPLDPDESM-UHFFFAOYSA-N,Oc1ccc2cc(O)ccc2c1
B-1663,SIZHJVYZJFWGHF-UHFFFAOYSA-N,Oc1ccc2CCCc2c1
B-4002,MDTRRKVOSSZNCC-UHFFFAOYSA-N,Oc1ccc2ccccc2c1
B-4148,YWMLORGQOFONNT-UHFFFAOYSA-N,Oc1ccc2CCCCc2c1
B-1161,XNRNJIIJLOFJEK-UHFFFAOYSA-N,Oc1ccc2ccccc2c1[N+]([O-])=O
A-1343,QQWLXNMPPFCVCD-UHFFFAOYSA-N,Oc1ccc2ccccc2c1C=O
B-1435,JIICYHFLIOGGHE-UHFFFAOYSA-N,Oc1ccc2N=C3C=CC(=O)C=C3Oc2c1
B-1752,LEBVLXFERQHONN-UHFFFAOYSA-N,Oc1ccc2Nc3ccccc3Sc2c1
B-4604,RZJQGNCSTQAWON-UHFFFAOYSA-N,Oc1ccc2ncccc2c1
B-3716,PGWAMIHTVMBZDQ-UHFFFAOYSA-N,Oc1cccc(Br)c1
C1369,RUBDHVDUWRMJGL-UHFFFAOYSA-L,Oc1cccc(c1)[N+](=O)[O-]
C9558,YWQMRMQXEJSKHI-UHFFFAOYSA-L,Oc1cccc(c1)[N+](C(C)C)(C)C.[I-]
C9674,MKUXAQIIEYXACX-UHFFFAOYSA-N,Oc1cccc(c1)[N+](C)(C)C.[Br-]
C9586,KNVQTRVKSOEHPU-UHFFFAOYSA-N,Oc1cccc(c1)[N+](C)(C)C.[I-]
C9556,MWVTWFVJZLCBMC-UHFFFAOYSA-N,Oc1cccc(c1)[N+](Cc1ccccc1)(C)C.[Br-]
C8026,WKAVKKUXZAWHDM-JEDNCBNOSA-N,Oc1cccc(c1)/C=N/NC(=O)c1ccncc1
C8407,UZQBOFAUUTZOQE-VSLWXVDYSA-N,Oc1cccc(c1)C(=O)[O-].[Na+]
C8090,IJKAOMCJQZGZPQ-UHFFFAOYSA-N,Oc1cccc(c1)C(=O)O
C5532,JKHRRGNPYDEKGJ-UHFFFAOYSA-N,Oc1cccc(c1)C(=O)OCCCN1CCCCC1C
C5159,TZWQBGUNOCNPLF-UHFFFAOYSA-N,Oc1cccc(c1)C(C1CCCCN1C)c1ccccc1.Cl
C6556,VZWXXKDFACOXNT-UHFFFAOYSA-N,Oc1cccc(c1)c1cccc(c1)O
C1452,HOUHCULPUAMVJW-UHFFFAOYSA-N,Oc1cccc(c1)Cl
C5985,FXYIDUGIODSYAI-UHFFFAOYSA-N,Oc1cccc(c1)I
C4329,YQYVFVRQLZMJKJ-UHFFFAOYSA-N,Oc1cccc(c1)Nc1ccccc1C(=O)O
C1632,GHOMLITVLACWGO-UHFFFAOYSA-N,Oc1cccc(c1)O
C9839,QOWSWEBLNVACCL-UHFFFAOYSA-N,Oc1cccc(c1N)O.Cl
B-3713,YWTLHUJMKYJQNI-UHFFFAOYSA-N,Oc1cccc(Cl)c1Cl
A-4458,HNONEKILPDHFOL-UHFFFAOYSA-M,Oc1cccc(O)c1
B-769,CDAISMWEOUEBRE-UHFFFAOYSA-N,Oc1cccc2C(=O)c3ccccc3C(=O)c12
C1675,QBSJMKIUCUGGNG-UHFFFAOYSA-N,Oc1cccc2c1C(=O)c1c(C2=O)cccc1O	
C997,KJMZMWZZTSTURU-UHFFFAOYSA-L,Oc1cccc2c1cccc2
C744,BOKLXRSOBOAPTP-UHFFFAOYSA-N,Oc1cccc2c1cccc2O
C879,GYFAGKUZYNFMBN-UHFFFAOYSA-N,Oc1cccc2c1cccn2
C5711,GEBUMRFWHSVZMX-UHFFFAOYSA-N,Oc1cccc2c1nc1ccccc1c2N
C913,MCOQHIWZJUDQIC-UHFFFAOYSA-N,Oc1cccc2c1nccc2
