Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS
SLGOCMATMKJJCE-UHFFFAOYSA-N,1.1872,154.125,2.0,1.0,0.0,56.0,0.0,0.8121
SLINHMUFWFWBMU-UHFFFAOYSA-N,1.3985,194.18599999999998,2.0,4.0,0.0,74.0,0.42857142857142855,-2.5
SLJDAVMWFVYEFI-UHFFFAOYSA-N,1.7397,130.18699999999998,4.0,2.0,0.0,54.0,0.0,-1.8841
SLRCCWJSBJZJBV-UHFFFAOYSA-N,4.401700000000002,397.8900000000001,0.0,6.0,0.0,100.0,0.8571428571428571,-4.285895804
SLRCCWJSBJZJBV-ZQDZILKHSA-N,2.4042000000000003,308.31500000000005,5.0,5.0,1.0,110.0,0.5714285714285714,-4.64
SLWGJZPKHAXZQL-UHFFFAOYSA-N,-4.1947,269.943,0.0,6.0,3.0,78.0,0.0,-4.770880972
SLXKOJJOQWFEFD-UHFFFAOYSA-N,4.1323000000000025,204.656,2.0,1.0,0.0,70.0,0.8571428571428571,-4.7925
SLZWEMYSYKOWCG-UHFFFAOYSA-N,0.22129999999999994,168.14799999999997,1.0,4.0,0.0,64.0,0.0,-1.226
SMCZLJWHBOXGOO-UHFFFAOYSA-L,1.1857999999999997,166.18,2.0,2.0,2.0,64.0,0.5,-1.5917
SMECTXYFLVLAJE-UHFFFAOYSA-M,3.0314200000000007,296.779,3.0,3.0,2.0,100.0,0.631578947368421,-3.98
SMEROWZSTRWXGI-HVATVPOCSA-N,2.2045000000000012,513.5090000000001,7.0,3.0,1.0,186.0,0.5142857142857142,-4.6731215619999995
SMEROWZSTRWXGI-UHFFFAOYSA-N,4.285820000000004,496.5240000000002,7.0,8.0,0.0,172.0,0.6285714285714286,-1.8471355440000001
SMGTYJPMKXNQFY-UHFFFAOYSA-N,3.154600000000001,444.56800000000015,3.0,6.0,2.0,176.0,0.0,-4.5835
SMIOEQSLJNNKQF-UHFFFAOYSA-N,5.853620000000003,375.374,3.0,2.0,1.0,138.0,0.7857142857142857,-6.39
SMKRKQBMYOFFMU-DRXWIORDSA-N,-0.36925999999999926,270.3,2.0,4.0,6.0,102.0,0.3,-3.29
SMPQTZLALIOWBF-UHFFFAOYSA-N,-0.7198000000000002,238.00799999999998,0.0,9.0,0.0,75.0,0.0,0.6456305496
SMYRHRFGKYUCFB-UHFFFAOYSA-N,-0.0854000000000002,185.22299999999996,1.0,3.0,2.0,74.0,0.0,-0.0173
SNDGLCYYBKJSOT-UHFFFAOYSA-N,-0.08539999999999975,185.22299999999996,1.0,3.0,2.0,74.0,0.0,-0.02
SNDPXSYFESPGGJ-SCSAIBSYSA-N,24.087000000000053,1978.5899999999992,36.0,27.0,6.0,702.0,0.5217391304347826,-8.540480954
SNDPXSYFESPGGJ-UHFFFAOYSA-N,1.047,174.19599999999997,1.0,4.0,0.0,70.0,0.0,0.759
SNHRLVCMMWUAJD-SUYDQAKGSA-N,4.524600000000004,278.4359999999999,0.0,2.0,0.0,114.0,0.0,-5.645384837000001
SNHRLVCMMWUAJD-UHFFFAOYSA-N,3.1350000000000016,256.13199999999995,2.0,1.0,1.0,84.0,0.375,-4.2324
SNICXCGAKADSCV-JTQLQIEISA-N,-3.0132,178.14000000000001,1.0,6.0,4.0,70.0,0.0,0.5201
SNICXCGAKADSCV-UHFFFAOYSA-N,1.1011000000000033,764.619,6.0,12.0,2.0,250.0,0.64,-2.202203848
SNIVVKDUMQYBAV-UHFFFAOYSA-M,0.47390000000000004,230.245,2.0,4.0,3.0,82.0,0.4,-1.231856439
SNLGBRZZFRSXHA-UHFFFAOYSA-N,7.399300000000001,376.881,2.0,1.0,0.0,100.0,0.631578947368421,-8.31
SNMVJSSWZSJOGL-UHFFFAOYSA-N,2.5852000000000017,144.258,5.0,1.0,1.0,62.0,0.0,-2.419
SNMWVZNAEWVHML-NQUVTRGKSA-N,4.938800000000005,279.44899999999996,6.0,2.0,0.0,106.0,0.3157894736842105,-5.0484
SNRUBQQJIBEYMU-UHFFFAOYSA-N,1.0248,88.14999999999999,2.0,1.0,1.0,38.0,0.0,-0.46810106189999995
SNTRKUOVAPUGAY-UHFFFAOYSA-N,3.0755700000000017,266.34800000000007,1.0,2.0,2.0,102.0,0.5,-2.48
SNUWGZLOWPBEIJ-UHFFFAOYSA-N,-1.6458999999999988,184.21699999999998,0.0,4.0,3.0,68.0,0.0,0.727886015
SNVIUSFXXHRDCP-UHFFFAOYSA-N,7.613200000000009,352.60300000000007,18.0,2.0,0.0,148.0,0.0,-8.070164748
SNWQKAWITMVCQW-UHFFFAOYSA-N,3.826400000000003,263.38400000000007,3.0,1.0,1.0,102.0,0.6,-4.02
SNWVRVDHQRBBFG-UHFFFAOYSA-N,0.08099999999999996,210.27599999999995,0.0,4.0,0.0,70.0,0.0,-1.66
SNYRXHULAWEECU-UHFFFAOYSA-N,3.052500000000002,184.27899999999997,6.0,2.0,0.0,76.0,0.0,-3.06681876
SOIFLUNRINLCBN-UHFFFAOYSA-N,7.749040000000008,420.6370000000003,4.0,2.0,2.0,168.0,0.3870967741935484,-8.146786217
SOKSKPNEBIDBOU-UHFFFAOYSA-N,18.097099999999976,885.4529999999991,50.0,6.0,0.0,368.0,0.0,-7.248195508999999
SOOLDKUMSVNBIW-UHFFFAOYSA-N,0.9475,163.648,3.0,2.0,0.0,60.0,0.0,0.7860892979999999
SOPPBXUYQGUQHE-JTQLQIEISA-N,-5.9945,177.32600000000002,0.0,0.0,0.0,24.0,0.0,-0.5036976261
SOYBSGQXDYYMDH-UHFFFAOYSA-N,4.395400000000002,247.253,1.0,2.0,0.0,90.0,0.8421052631578947,-7.1031
SOYKEARSMXGVTM-HNNXBMFYSA-N,-1.0962,60.09999999999999,1.0,2.0,2.0,26.0,0.0,1.2211
SPALXTYNFFFDEM-UHFFFAOYSA-N,1.6088200000000001,153.13699999999997,1.0,3.0,1.0,58.0,0.5454545454545454,-2.1103
SPANOECCGNXGNR-UHFFFAOYSA-N,5.4391000000000025,273.546,2.0,1.0,0.0,82.0,0.75,-6.2196
SPAYAPLBTKGPME-UHFFFAOYSA-N,6.981800000000008,452.63900000000046,14.0,3.0,2.0,180.0,0.36363636363636365,-6.09944947
SPCNPOWOBZQWJK-UHFFFAOYSA-N,1.9949000000000001,259.68899999999996,5.0,4.0,1.0,94.0,0.35294117647058826,-2.3005
SPEUIVXLLWOEMJ-UHFFFAOYSA-N,-0.3566,215.18399999999997,2.0,4.0,2.0,82.0,0.4,-1.83
SPJQDMKTFSPPLO-UHFFFAOYSA-N,6.620600000000001,326.437,1.0,0.0,0.0,88.0,0.7058823529411765,-7.3149
SPNQRCTZKIBOAX-UHFFFAOYSA-N,2.4953000000000003,202.28199999999998,1.0,1.0,2.0,70.0,0.7142857142857143,-2.5278
SPOPSCCFZQFGDL-UHFFFAOYSA-N,2.3528000000000002,184.49099999999996,2.0,1.0,0.0,62.0,0.0,-1.6157
SPPWGCYEYAMHDT-UHFFFAOYSA-N,2.9299000000000017,306.44599999999997,0.0,3.0,2.0,124.0,0.0,-3.5932
SPTHWAJJMLCAQF-UHFFFAOYSA-N,2.9299000000000017,306.44599999999997,0.0,3.0,2.0,124.0,0.0,-3.59
SPWMJDSWMVZTIE-UHFFFAOYSA-N,2.1465000000000005,278.695,3.0,4.0,1.0,98.0,0.631578947368421,0.4
SPWPAFQLIZTXFN-UHFFFAOYSA-M,9.9208,528.9030000000005,32.0,4.0,0.0,224.0,0.0,-7.94522478
SQABAALQCGKFFO-UHFFFAOYSA-N,3.857000000000003,180.24999999999997,2.0,0.0,0.0,68.0,0.8571428571428571,-5.7905
SQDFHQJTAWCFIB-UHFFFAOYSA-N,2.7840000000000007,356.4700000000002,5.0,5.0,1.0,140.0,0.34615384615384615,-5.85
SQGUQSRDWXDLIH-UHFFFAOYSA-N,1.2522,209.15699999999998,4.0,4.0,1.0,78.0,0.4,-1.8434
SQORATIMOBOFKR-UHFFFAOYSA-H,4.241100000000003,314.174,5.0,3.0,1.0,96.0,0.35294117647058826,-4.7982
SQZCAOHYQSOZCE-UHFFFAOYSA-N,0.6273,256.26500000000004,1.0,5.0,1.0,96.0,0.7894736842105263,-5.0
SQZCZXRYOJJCDU-UHFFFAOYSA-N,1.6215,100.16099999999999,0.0,1.0,0.0,42.0,0.0,-0.7219
SRBFZHDQGSBBOR-UHFFFAOYSA-N,8.580799999999998,429.77200000000016,1.0,0.0,0.0,106.0,0.6,-9.42
SRFCUPVBYYAMIL-UHFFFAOYSA-N,5.895800000000007,428.61000000000035,20.0,6.0,0.0,176.0,0.0,-6.933092295
SRFHDEQOIMRMHH-UHFFFAOYSA-N,2.830500000000002,180.24699999999999,4.0,2.0,2.0,72.0,0.46153846153846156,-1.9548
SRGBNANKQPZXFZ-UHFFFAOYSA-N,1.4080000000000001,216.089,4.0,3.0,2.0,64.0,0.0,-1.4895
SRKQWNFPTBNUKE-UHFFFAOYSA-N,-4.04493,95.53300000000002,0.0,1.0,3.0,32.0,0.0,1.352285044
SRLROPAFMUDDRC-UHFFFAOYSA-N,2.24488,361.7450000000002,4.0,7.0,1.0,128.0,0.24,-4.96733793
SRPWOOOHEPICQU-UHFFFAOYSA-N,4.136700000000003,336.479,6.0,2.0,0.0,132.0,0.48,-3.82
SRSFOMHQIATOFV-UHFFFAOYSA-N,1.7226000000000001,458.58800000000014,8.0,7.0,1.0,172.0,0.46875,-3.76
SRSXLGNVWSONIS-UHFFFAOYSA-N,4.188800000000003,418.4080000000002,0.0,4.0,0.0,152.0,0.625,-7.718509993
SSADPHQCUURWSW-UHFFFAOYSA-N,2.1191,179.19999999999996,2.0,3.0,1.0,60.0,0.5,-3.25
SSDSCDGVMJFTEQ-UHFFFAOYSA-N,1.25868,162.129,3.0,3.0,0.0,58.0,0.0,-0.2186
SSGFKDXGKBJUNX-UHFFFAOYSA-N,3.609600000000003,308.3330000000001,4.0,4.0,1.0,116.0,0.6956521739130435,-4.78
SSGODMHQNTWPOX-UHFFFAOYSA-N,1.1865999999999997,221.32199999999995,5.0,3.0,2.0,84.0,0.0,-3.080206763
SSHIVHKMGVBXTJ-UHFFFAOYSA-N,3.7161000000000026,182.30699999999996,6.0,1.0,0.0,76.0,0.0,-3.769441651
SSISHJJTAXXQAX-UHFFFAOYSA-N,-1.118,277.633,0.0,0.0,0.0,24.0,0.0,-5.443471086000001
SSJLDPRNDPUJAU-UHFFFAOYSA-N,6.289300000000007,376.58100000000013,8.0,3.0,1.0,154.0,0.2222222222222222,-7.09873715
SSJXIUAHEKJCMH-OLQVQODUSA-P,2.0782,278.33299999999997,4.0,4.0,2.0,100.0,0.631578947368421,-4.23
SSKRIDIHZLFJCG-UHFFFAOYSA-L,6.745900000000002,342.43600000000004,2.0,1.0,0.0,94.0,0.6666666666666666,-7.67
SSNMPSGFZBQHKA-UHFFFAOYSA-N,3.216800000000002,214.30499999999992,8.0,3.0,0.0,88.0,0.0,-4.296805043
SSOKMRFNHGGGGS-UHFFFAOYSA-N,4.116100000000002,233.108,1.0,0.0,0.0,64.0,0.9230769230769231,-5.5526
SSRGDXQQJKAWKX-UHFFFAOYSA-N,2.1658,219.687,0.0,0.0,0.0,32.0,0.0,-1.0407
SSSTWVDALJCPEV-UHFFFAOYSA-N,0.2923999999999999,214.24599999999998,2.0,3.0,2.0,76.0,0.42857142857142855,-1.6066
SSTJUBQGYXNFFP-UHFFFAOYSA-N,8.7061,445.7710000000001,2.0,1.0,0.0,112.0,0.5714285714285714,-10.1
SSTLCMOZTCLOLQ-UHFFFAOYSA-N,5.176620000000004,272.391,4.0,0.0,0.0,104.0,0.8571428571428571,-7.179920248999999
STCOOQWBFONSKY-UHFFFAOYSA-N,3.7878000000000025,301.43000000000006,7.0,3.0,1.0,120.0,0.45454545454545453,-1.68
STECJAGHUSJQJN-MKXJHAPZSA-N,1.3997,116.16399999999999,4.0,2.0,0.0,48.0,0.0,-0.6996
STECJAGHUSJQJN-UHFFFAOYSA-N,3.591400000000002,284.336,2.0,4.0,0.0,100.0,0.7,-6.756602507
STEPQTYSZVCJPV-UHFFFAOYSA-N,1.9032200000000001,137.138,1.0,2.0,0.0,52.0,0.6,-2.3243
STEYNUVPFMIUOY-UHFFFAOYSA-N,3.8144000000000027,195.265,1.0,1.0,0.0,74.0,0.8666666666666667,-6.813503151
STGXUBIZGYMIRM-UHFFFAOYSA-N,-0.3564,336.47700000000003,0.0,0.0,0.0,26.0,0.0,-7.63486078
STIAPHVBRDNOAJ-UHFFFAOYSA-N,4.308100000000003,437.5310000000002,6.0,5.0,1.0,162.0,0.4,-4.1488
STIPIHXPRMEWJB-UHFFFAOYSA-N,-2.798099999999991,491.60200000000026,20.0,6.0,1.0,176.0,0.0,-0.0195157831
STJLVHWMYQXCPB-UHFFFAOYSA-N,0.9743999999999999,109.128,0.0,2.0,2.0,42.0,0.75,-0.8
STJXCDGCXVZHDU-UHFFFAOYSA-N,2.975300000000002,158.285,7.0,1.0,1.0,68.0,0.0,-3.324378497
STKCVSYDRUHCAT-UHFFFAOYSA-N,-0.35609999999999997,146.42600000000002,0.0,2.0,0.0,16.0,0.0,-3.323633394
STKYPAFSDFAEPH-UHFFFAOYSA-N,1.94128,273.317,3.0,4.0,2.0,96.0,0.631578947368421,-3.6
STMIIPIFODONDC-UHFFFAOYSA-N,-0.01750000000000007,124.16099999999999,2.0,3.0,0.0,44.0,0.0,0.402
STMMVKNOSKBEEI-UHFFFAOYSA-N,-12.406400000000001,221.97599999999994,3.0,6.0,0.0,54.0,0.0,0.301076949
STNJBCKSHOAVAJ-UHFFFAOYSA-N,7.496800000000007,739.5760000000002,11.0,12.0,0.0,262.0,0.46153846153846156,-8.526560129
STRTXDFFNXSZQB-UHFFFAOYSA-N,0.7348799999999998,304.63800000000003,4.0,4.0,0.0,88.0,0.0,-7.438461097
STSRVFAXSLNLLI-ARJAWSKDSA-N,-8.335500000000003,143.981,4.0,4.0,0.0,52.0,0.0,0.34275407659999996
STUSTWKEFDQFFZ-UHFFFAOYSA-N,3.260580000000002,139.242,6.0,1.0,0.0,58.0,0.0,-3.2987
STVZJERGLQHEKB-UHFFFAOYSA-N,3.269000000000003,1202.634999999999,15.0,12.0,5.0,486.0,0.0,-4.64
STYDGEPZWWDNEI-UHFFFAOYSA-N,1.1554,233.33499999999998,3.0,1.0,1.0,92.0,0.35294117647058826,-0.8352255084
SUAKHGWARZSWIH-UHFFFAOYSA-N,-0.24219999999999975,149.102,4.0,5.0,0.0,58.0,0.0,-1.7111
SUBRHHYLRGOTHL-UHFFFAOYSA-N,1.8890999999999998,246.28999999999996,7.0,5.0,0.0,80.0,0.0,0.6086
SUCOUIBVJOOUIQ-UHFFFAOYSA-N,2.5951000000000017,208.257,4.0,3.0,1.0,82.0,0.4,-3.1572
SUFDFKRJYKNTFH-UHFFFAOYSA-N,4.0218000000000025,332.40000000000003,7.0,5.0,1.0,130.0,0.4583333333333333,-5.3694
SUGIJIFASYORQN-UHFFFAOYSA-N,-1.2061999999999997,131.13099999999997,1.0,3.0,3.0,52.0,0.0,0.4399221153
SUGZATOHBPXTDV-UHFFFAOYSA-N,5.244800000000003,254.332,0.0,0.0,0.0,94.0,0.9,-2.97
SUIIPPMGDURFRE-UHFFFAOYSA-N,3.9632000000000023,170.25499999999997,1.0,0.0,0.0,66.0,0.7692307692307693,-4.782393555
SUMDYPCJJOFFON-UHFFFAOYSA-N,-0.48939999999999384,562.5760000000002,7.0,6.0,0.0,182.0,0.631578947368421,-1.504668533
SUOAMBOBSWRMNQ-UHFFFAOYSA-N,-2.0167,175.144,4.0,3.0,4.0,68.0,0.0,-0.511
SURZCVYFPAXNGN-UHFFFAOYSA-N,4.635800000000003,438.3360000000001,6.0,9.0,0.0,156.0,0.5806451612903226,-6.194649108999999
SUSQOBVLVYHIEX-UHFFFAOYSA-N,2.2891999999999997,548.6730000000005,5.0,9.0,3.0,218.0,0.0,-3.1373
SUSRORUBZHMPCO-UHFFFAOYSA-N,-1.7972999999999977,196.33099999999996,3.0,2.0,0.0,66.0,0.0,0.48516237170000004
SUVIGLJNEAMWEG-UHFFFAOYSA-N,-2.9600999999999997,169.90099999999995,2.0,4.0,0.0,50.0,0.0,-2.084067899
SUVZGLSQFGNBQI-UHFFFAOYSA-N,3.7473000000000027,314.40900000000005,9.0,6.0,0.0,108.0,0.0,-4.274778498
SUYHYHLFUHHVJQ-UHFFFAOYSA-N,6.625300000000007,448.5800000000001,19.0,5.0,1.0,174.0,0.1935483870967742,-7.253899897999999
SVHOVVJFOWGYJO-UHFFFAOYSA-N,1.5281,145.16099999999997,0.0,1.0,1.0,54.0,0.9090909090909091,-1.4809999999999999
SVIKNKPDPGCMAE-UHFFFAOYSA-N,-7.329999999999999,142.04299999999998,0.0,4.0,0.0,32.0,0.0,0.1263337648
SVOAENZIOKPANY-CVBJKYQLSA-L,3.5328200000000027,425.44400000000024,4.0,6.0,0.0,158.0,0.625,-6.771509907
SVOAUHHKPGKPQK-UHFFFAOYSA-N,2.05222,186.594,1.0,2.0,2.0,64.0,0.5,-3.1248
SVOBELCYOCEECO-UHFFFAOYSA-N,1.7714,253.808,0.0,0.0,0.0,14.0,0.0,-2.886
SVONRAPFKPVNKG-UHFFFAOYSA-N,26.24660000000005,1018.9109999999984,66.0,1.0,1.0,432.0,0.0,-9.707106255
SVRNITUASJCBQJ-UHFFFAOYSA-N,0.7955000000000001,167.164,2.0,4.0,2.0,64.0,0.5,-0.2232
SVTBMSDMJJWYQN-UHFFFAOYSA-N,0.13119999999999987,220.232,2.0,4.0,2.0,84.0,0.625,-2.39
SVTDYSXXLJYUTM-UHFFFAOYSA-N,-4.271499999999999,203.19799999999998,6.0,4.0,3.0,80.0,0.0,-0.194310278
SVWDHNLFFDIWHM-UHFFFAOYSA-N,1.9222,127.574,0.0,1.0,1.0,42.0,0.75,-1.3733684130000001
SVYKKECYCPFKGB-UHFFFAOYSA-N,4.308220000000004,277.408,1.0,2.0,1.0,112.0,0.3,-4.598
SWBHWUYHHJCADA-UHFFFAOYSA-N,3.6130200000000023,278.335,5.0,5.0,0.0,90.0,0.375,-4.5695
SWCIQHXIXUMHKA-UHFFFAOYSA-N,3.0356000000000014,277.408,5.0,3.0,1.0,112.0,0.3,0.2567187446
SWDXALWLRYIJHK-UHFFFAOYSA-N,4.660560000000005,392.41900000000027,11.0,8.0,0.0,148.0,0.41379310344827586,-4.593750027
SWELIMKTDYHAOY-UHFFFAOYSA-N,1.03242,234.23000000000002,2.0,3.0,1.0,88.0,0.7058823529411765,-2.92
SWGZAKPJNWCPRY-UHFFFAOYSA-N,0.7953999999999999,118.17599999999999,5.0,2.0,1.0,50.0,0.0,-0.42
SWHYBBGFRAEKOS-UHFFFAOYSA-N,-0.6481999999999994,216.02,4.0,3.0,3.0,70.0,0.0,-0.03
SWIQOJQBTDWCRB-XVNBXDOJSA-N,2.0558,96.17299999999997,0.0,0.0,0.0,40.0,0.0,-2.7448
SWLDDKZEHUBBOY-UHFFFAOYSA-N,6.124900000000005,577.9260000000002,0.0,6.0,0.0,186.0,0.975609756097561,-6.9837209829999995
SWLVFNYSXGMGBS-UHFFFAOYSA-N,-1.0296999999999998,129.16299999999998,2.0,2.0,2.0,52.0,0.0,0.6335459397
SWMGXKSQWDSBKV-UHFFFAOYSA-N,0.7035000000000001,238.197,3.0,4.0,1.0,88.0,0.6470588235294118,-3.5
SWOKSHSHKMKETQ-WIBNQTOSSA-N,3.4342000000000024,190.28599999999997,2.0,1.0,0.0,76.0,0.0,-3.005248988
SWQWONXMUXCEDF-UHFFFAOYSA-N,-2.1798,158.117,1.0,3.0,4.0,60.0,0.0,-1.5087824859999999
SWSJPCDGJYPPCS-UHFFFAOYSA-N,1.823,102.17699999999999,4.0,1.0,0.0,44.0,0.0,-1.3192
SWSQBOPZIKWTGO-UHFFFAOYSA-N,1.9620199999999999,179.21899999999997,2.0,2.0,1.0,70.0,0.46153846153846156,-1.931164755
SWUIQEBPZIHZQS-UHFFFAOYSA-N,-0.8306,228.137,3.0,4.0,4.0,84.0,0.0,-0.9602557176000001
SWXVUIWOUIDPGS-UHFFFAOYSA-N,6.745900000000002,342.43600000000004,2.0,1.0,0.0,94.0,0.6666666666666666,-7.62
SXFJDZNJHVPHPH-UHFFFAOYSA-N,-2.7751999999999963,501.31900000000036,1.0,10.0,6.0,178.0,0.18181818181818182,-1.046901651
SXGYZCMGVZKIPJ-UHFFFAOYSA-N,4.094200000000003,322.452,5.0,2.0,0.0,126.0,0.5,-3.41504339
SXHQUGJSTGOXMD-UHFFFAOYSA-N,2.11594,134.178,1.0,1.0,0.0,52.0,0.6,-2.277035079
SXQBHARYMNFBPS-UHFFFAOYSA-N,-0.3808,127.6,0.0,0.0,0.0,6.0,0.0,-4.875401753
SXQFCVDSOLSHOQ-UHFFFAOYSA-N,2.401700000000001,140.22599999999997,0.0,1.0,0.0,58.0,0.0,-1.647141463
SXQRHGCUOZOOAF-UHFFFAOYSA-N,1.9286,139.242,0.0,1.0,1.0,58.0,0.0,-1.0831
SXQXMKMHOFIAHT-UHFFFAOYSA-N,3.991900000000002,200.32199999999997,10.0,1.0,1.0,84.0,0.0,-4.619583571000001
SXSWMAUXEHKFGX-UHFFFAOYSA-N,2.2187,302.52,1.0,2.0,0.0,60.0,0.5454545454545454,-4.2686
SXVPOSFURRDKBO-UHFFFAOYSA-N,-4.768079999999992,496.43000000000023,5.0,10.0,1.0,158.0,0.375,-0.4405855136
SXXILWLQSQDLDL-UHFFFAOYSA-N,2.5826000000000002,347.34800000000007,5.0,6.0,0.0,124.0,0.5,-4.57
SXYOAESUCSYJNZ-UHFFFAOYSA-L,4.221000000000004,337.4630000000001,0.0,3.0,1.0,132.0,0.2,-5.51
SXZIXHOMFPUIRK-UHFFFAOYSA-N,2.3296,104.15199999999997,1.0,0.0,0.0,40.0,0.75,-2.555269616
SXZSFWHOSHAKMN-UHFFFAOYSA-N,0.9985999999999999,183.11899999999997,2.0,4.0,2.0,68.0,0.46153846153846156,-2.2627334080000003
SYAUFWSKTQBAJI-UHFFFAOYSA-N,2.3253000000000004,110.971,0.0,0.0,0.0,30.0,0.0,-1.6138
SYBIZQPCZZHMNO-UHFFFAOYSA-N,2.3253000000000004,110.971,0.0,0.0,0.0,30.0,0.0,-1.614
SYBUTYMIJPIFDK-UHFFFAOYSA-N,-1.4038,394.99200000000013,6.0,9.0,0.0,74.0,0.0,-2.642008137
SYDNSSSQVSOXTN-UHFFFAOYSA-N,5.553220000000004,268.359,0.0,0.0,0.0,100.0,0.8571428571428571,-7.9663
SYEOWUNSTUDKGM-UHFFFAOYSA-N,1.6657,82.14599999999999,0.0,0.0,0.0,34.0,0.0,-2.613556425
SYHCUZIBEFBVNF-UHFFFAOYSA-H,1.5956000000000001,130.18699999999998,3.0,2.0,0.0,54.0,0.0,-1.8135
SYIRQWIOOCVBTC-UHFFFAOYSA-N,2.4060200000000007,302.37800000000004,5.0,4.0,2.0,118.0,0.5,-1.63
SYJFEGQWDCRVNX-UHFFFAOYSA-N,-0.07639999999999991,200.154,3.0,6.0,1.0,76.0,0.35714285714285715,-1.8433
SYLKPFKVJHIHES-UHFFFAOYSA-N,6.620600000000001,326.437,1.0,0.0,0.0,88.0,0.7058823529411765,-7.47
SYLKPFKVJHIHES-YUMQZZPRSA-N,0.7096999999999998,165.148,1.0,2.0,2.0,62.0,0.5,-1.3019
SYLUOHMELSXJDK-VURMDHGXSA-N,4.603900000000003,361.78100000000006,6.0,6.0,0.0,130.0,0.6,-5.6042
SYNWQVFZXSMWCS-UHFFFAOYSA-N,4.603900000000003,361.78100000000006,6.0,6.0,0.0,130.0,0.6,-5.6042
SYRLNYMGLYCYJS-UHFFFAOYSA-N,6.383200000000008,1618.7970000000007,36.0,39.0,21.0,596.0,0.45045045045045046,-0.7942190429000001
SYUHFMCJTDEIBB-UHFFFAOYSA-N,2.375800000000001,158.24099999999999,5.0,2.0,0.0,66.0,0.0,-2.932852123
SYURNNNQIFDVCA-UHFFFAOYSA-N,3.2095999999999996,299.03899999999993,0.0,2.0,0.0,108.0,0.0,-5.5960586260000005
SYUYTOYKQOAVDW-UHFFFAOYSA-N,4.802600000000004,300.44200000000006,2.0,2.0,0.0,120.0,0.0,-5.363817292
SYYPSBXVMCETKL-UHFFFAOYSA-N,2.1753,118.17899999999997,0.0,0.0,0.0,46.0,0.6666666666666666,-3.0351
SZAMSYKZCSDVBH-CLFAGFIQSA-N,2.3376,130.23099999999997,4.0,1.0,1.0,56.0,0.0,-1.7356
SZAQZZKNQILGPU-UHFFFAOYSA-N,3.8911000000000033,228.40799999999996,5.0,2.0,0.0,88.0,0.0,-4.943737963
SZCWBURCISJFEZ-UHFFFAOYSA-N,1.8457,360.45000000000005,3.0,5.0,2.0,142.0,0.0,-3.85
SZEMGTQCPRNXEG-UHFFFAOYSA-M,3.585820000000002,182.26600000000002,2.0,0.0,0.0,70.0,0.8571428571428571,-4.692503939
SZERMVMTUUAYML-UHFFFAOYSA-N,1.8645000000000003,328.7730000000002,3.0,5.0,0.0,112.0,0.2857142857142857,-3.2994
SZFOMJOELAAHAF-UHFFFAOYSA-N,3.376400000000001,317.197,3.0,3.0,2.0,100.0,0.631578947368421,-4.4
SZHIIIPPJJXYRY-UHFFFAOYSA-M,-0.8674000000000002,154.125,0.0,3.0,2.0,58.0,0.0,-1.89
SZHOJFHSIKHZHA-UHFFFAOYSA-N,2.9327000000000014,168.623,2.0,1.0,0.0,58.0,0.5454545454545454,-1.84670557
SZIFAVKTNFCBPC-UHFFFAOYSA-N,4.128000000000002,300.358,6.0,3.0,2.0,116.0,0.5454545454545454,-4.44
SZIWVPXLZYHQFM-UHFFFAOYSA-N,-5.992,25.939,0.0,0.0,0.0,8.0,0.0,-1.290101588
SZKKRCSOSQAJDE-UHFFFAOYSA-N,0.7936,72.107,0.0,1.0,0.0,30.0,0.0,0.3972950779
SZKVYEHTIWILMA-UHFFFAOYSA-N,5.619500000000003,697.613,12.0,4.0,0.0,122.0,0.0,-4.9405
SZQWZNOMEWDZLR-UHFFFAOYSA-N,11.08439999999999,422.8260000000003,21.0,0.0,0.0,182.0,0.0,-5.14904043
SZSNDQZFLGGEBX-UHFFFAOYSA-N,2.4144,274.36099999999993,9.0,4.0,2.0,112.0,0.0,-2.74
SZXCCXFNQHQRGF-UHFFFAOYSA-N,1.9838,270.288,0.0,3.0,3.0,102.0,0.6,-2.03
SZYJELPVAFJOGJ-UHFFFAOYSA-N,9.014400000000004,639.597,24.0,6.0,0.0,208.0,0.0,-5.394286712
TTXAKIMEQNUACJ-JEBHESKQSA-L,0.5463999999999996,96.08599999999998,0.0,3.0,4.0,40.0,0.0,-0.9826601144
TTXIFFYPVGWLSE-UHFFFAOYSA-P,1.6744999999999999,205.04399999999998,1.0,2.0,2.0,64.0,0.5,-2.0814
TTXPIURLJOPGTE-UHFFFAOYSA-N,0.7254999999999998,213.31,3.0,6.0,0.0,78.0,0.42857142857142855,-2.676
TUAHORSUHVUKBD-UHFFFAOYSA-N,4.1822000000000035,305.447,2.0,3.0,0.0,114.0,0.2857142857142857,-5.5307
TUBPSFQENHCYBW-HVDRVSQOSA-N,12.197459999999978,622.9340000000002,8.0,3.0,3.0,248.0,0.391304347826087,-7.396502027
TUBQDCKAWGHZPF-UHFFFAOYSA-N,2.831200000000002,158.285,6.0,1.0,1.0,68.0,0.0,-3.393259787
TUDRWVDXIQKGIO-UHFFFAOYSA-N,18.83739999999998,819.4379999999991,51.0,4.0,0.0,346.0,0.0,-6.4056602279999995
TUFGIGGYNZUDAL-UHFFFAOYSA-N,2.5800000000000005,288.387,0.0,3.0,3.0,114.0,0.2857142857142857,-4.0
