Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS,Label,Difference
BDVRKCMKQNMZQR-UHFFFAOYSA-N,4.0556,377.356,7,4,0,138,0.25,-2.452892725,-4.049483415,1.59659069
MYOOIYINODJOSW-OAZHBLANSA-N,-3.3297,199.703,4,2,2,68,0,-1.204844777,0.3918991082,1.596743885
YJYIDNNTUMEKSG-UHFFFAOYSA-N,4.3742,210.361,8,1,0,88,0,-5.496890424,-3.899743973,1.597146451
VEKIYFGCEAJDDT-UHFFFAOYSA-N,1.8532,248.363,12,4,1,104,0,-0.790860844,-2.389687259,1.598826415
UMKFEPPTGMDVMI-UHFFFAOYSA-N,-0.1496,262.302,13,6,0,106,0,0.581198398,-1.018445523,1.599643921
QIGBRXMKCJKVMJ-UHFFFAOYSA-N,3.6972,423.509,4,4,2,164,0.3870967742,-5.854540937,-4.254555796,1.599985141
AFRMBEPXLCTCKZ-UHFFFAOYSA-N,5.4085,342.697,4,1,0,112,0.5714285714,-4.543229877,-6.143683091,1.600453214
ZBMVGQKSAIYMRW-UHFFFAOYSA-N,5.9672,291.992,1,0,0,82,0.75,-8.53,-6.9292593,1.6007407
XCEYNQCFXXAOBL-UHFFFAOYSA-N,4.1238,268.187,5,1,0,90,0.5882352941,-5.286978232,-3.68608793,1.600890302
CEOCDNVZRAIOQZ-UHFFFAOYSA-N,1.9891,265.353,9,4,2,106,0.3157894737,-1.921123827,-0.3199999928,1.601123834
CQWXKASOCUAEOW-UHFFFAOYSA-N,1.9891,265.353,9,4,2,106,0.3157894737,-0.32,-1.921123862,1.601123862
QMMFVYPAHWMCMS-UHFFFAOYSA-N,-5.7266,544.212,9,4,0,134,0,0.26423108,-1.33694596,1.60117704
XKBBLYSGQCPRSO-UHFFFAOYSA-N,-3.0919,446.312,10,1,0,136,0,0.350361426,-1.251019614,1.60138104
OIRDTQYFTABQOQ-UHFFFAOYSA-N,3.8996,186.339,10,1,1,80,0,-4.984746451,-3.38304286,1.601703591
JVSWJIKNEAIKJW-UHFFFAOYSA-N,3.4311,361.548,7,4,2,142,0,-1.911753817,-3.513664495,1.601910678
AWLILQARPMWUHA-OGFXRTJISA-M,-0.862,264.326,4,3,1,90,0,-3.43985715,-1.836667657,1.603189493
PKKDWPSOOQBWFB-UHFFFAOYSA-N,-0.862,264.326,4,3,1,90,0,-1.836667653,-3.439857244,1.603189591
AXXGBXUAFMEEMQ-UHFFFAOYSA-N,1.4903,100.495,1,0,0,32,0,-0.9229632085,-2.526189194,1.603225985
ONCICIKBSHQJTB-UHFFFAOYSA-N,2.945,214.312,1,2,0,84,0.5625,-2.143525768,-3.746939765,1.603413997
HYDZMARBTYAIMU-UHFFFAOYSA-N,5.8589,583.791,6,6,1,224,0.2682926829,-5.253034588,-6.856463264,1.603428676
HXKKHQJGJAFBHI-UHFFFAOYSA-N,0.4849,409.489,7,5,5,144,0.4444444444,-1.29,-2.893660189,1.603660189
UVSDNCAZVSQJQA-UHFFFAOYSA-N,-1.417,234.231,3,3,1,84,0,0.1528,-1.451107775,1.603907775
RHNWGZJHWWJART-UHFFFAOYSA-N,-0.2477,73.095,0,1,1,30,0,1.13611233,-0.4680162038,1.604128534
KXZDXBWYWMOFCR-YHPRVSEPSA-L,5.9545,460.621,11,3,1,176,0.6857142857,-7.663343734,-6.059123891,1.604219843
XJGONMZLEDGBRM-UHFFFAOYSA-M,4.3968,310.393,4,2,1,120,0.5217391304,-5.579689876,-3.975107551,1.604582325
YCNSFOJOGIRLCD-XGVRSJHNSA-L,2.68174,235.331,4,2,2,94,0.3529411765,-1.09,-2.694840078,1.604840078
XWSYYWABEPNTFA-UHFFFAOYSA-L,-1.3572,163.202,3,3,4,58,0,0.588010203,-1.017895304,1.605905507
XSDQTOBWRPYKKA-UHFFFAOYSA-N,3.5322,304.687,2,4,0,104,0.8571428571,-6.12,-4.512811492,1.607188508
WJNRCWZSQKPZIJ-UHFFFAOYSA-P,4.1802,578.38,9,2,6,198,0.3333333333,-7.085510632,-5.47800615,1.607504482
JBMGJOKJUYGIJH-UHFFFAOYSA-N,-0.7047,163.14,0,5,2,60,0.8333333333,-3.97,-2.362310632,1.607689368
ZFVDSCASCRHXCP-SNVBAGLBSA-N,-0.2728,376.494,13,6,4,154,0,0.2109933627,-1.39731762,1.608310983
BCZFSDNVXODRAJ-JTTNIQEDSA-N,-9.411,802.833,15,19,17,320,0,0.083041044,-1.525367898,1.608408942
WREGKURFCTUGRC-UHFFFAOYSA-N,7.2657,390.46,13,4,0,148,0.4444444444,-5.7165,-7.325270272,1.608770272
WJJZURXPOSMHKT-MNDPQUGUSA-N,0.48562,381.37,5,9,2,138,0.4615384615,-1.604,-3.212987671,1.608987671
ZXWAPCCQSDUJRB-XIDBHWPPSA-N,1.51702,198.134,2,5,1,74,0.4285714286,-1.46,-3.069202456,1.609202456
BTNXBLUGMAMSSH-UHFFFAOYSA-N,6.37556,352.37,6,3,0,128,0.72,-7.77984306,-6.169929553,1.609913507
DERJYEZSLHIUKF-UHFFFAOYSA-N,3.09152,260.164,6,2,0,88,0.375,-4.450035468,-2.838825603,1.611209865
FVJIUQSKXOYFKG-UHFFFAOYSA-N,3.7266,312.365,6,4,0,120,0.5217391304,-5.422780359,-3.811112764,1.611667595
KMPQYAYAQWNLME-UHFFFAOYSA-N,0.7199,216.214,3,4,1,76,0.4285714286,-3.05,-1.438091722,1.611908278
TWSRVQVEYJNFKQ-UHFFFAOYSA-N,1.2021,420.893,6,5,2,156,0.4482758621,-6.297832757,-4.685721531,1.612111226
KKGIDNSPWHBLLE-UHFFFAOYSA-N,-1.3153,186.175,3,4,4,72,0,-1.95,-0.3362884325,1.613711567
PCUVRILJYXQWBX-UHFFFAOYSA-N,1.98636,200.094,0,2,0,70,0.4285714286,-3.702010523,-2.088262335,1.613748188
WVIDHXRYTCCXBY-UHFFFAOYSA-N,3.6583,338.289,0,2,1,110,0.3,-2.264470053,-3.878448288,1.613978235
RAZOKRUZEQERLH-UHFFFAOYSA-N,3.6358,305.761,5,4,0,110,0.5714285714,-2.743674845,-4.358140506,1.614465661
HMSVXZJWPVIVIV-ZCFIWIBFSA-N,0.42872,115.161,0,4,1,38,0.7142857143,0.150908576,-1.463796304,1.61470488
SPAYAPLBTKGPME-UHFFFAOYSA-N,6.9818,452.639,14,3,2,180,0.3636363636,-6.09944947,-7.715183713,1.615734243
YBBLOADPFWKNGS-UHFFFAOYSA-N,-3.0704,254.279,10,7,6,104,0,-1.9582,-0.3423929704,1.61580703
OEAIWCFLDKVTJA-UHFFFAOYSA-N,4.1958,356.506,2,3,2,142,0.2307692308,-6.051830381,-4.435741952,1.616088429
TWAYYLLFOQXVJV-UHFFFAOYSA-N,0.2441,440.42,9,10,6,166,0.5,-2.161851466,-3.778569253,1.616717787
CABMTIJINOIHOD-UHFFFAOYSA-N,3.6615,659.821,18,9,4,262,0.2553191489,-4,-5.616918619,1.616918619
ZVRYGOWMYYDRID-UHFFFAOYSA-N,0.8156,115.132,2,3,1,46,0,-1.950606339,-0.3327335429,1.617872796
UYLXIECXAARLRA-KHPPLWFESA-N,5.1228,376.496,2,3,1,146,0.4285714286,-6.894428661,-5.27614871,1.618279951
XWNZVGDZWLLXSJ-UHFFFAOYSA-N,0.41492,350.256,3,2,0,112,0.5714285714,-0.117874335,-1.736174583,1.618300248
AGPKZVBTJJNPAG-UHNVWZDZSA-N,0.5448,162.229,6,3,2,68,0,0.7899,-0.8284315239,1.618331524
LXZKVRZDXPACMC-UHFFFAOYSA-N,-0.1055,301.861,4,0,1,112,0.5714285714,-5.656981045,-4.03838796,1.618593085
SRZOHCZNOHUVHY-UHFFFAOYSA-N,-6.4972,282.206,2,6,0,78,0.375,0.549455318,-1.06923808,1.618693398
XWMWUNNOHGBMRT-UHFFFAOYSA-M,-3.3213,582.349,10,2,0,152,0,-5.109085863,-3.490273422,1.618812441
INAHAJYZKVIDIZ-UHFFFAOYSA-N,7.0006,552.8,6,4,4,222,0.3,-7.04359803,-5.424782732,1.618815298
MLRVZFYXUZQSRU-UHFFFAOYSA-N,1.3293,149.149,2,3,1,56,0.5454545455,-2.886266573,-1.266961947,1.619304626
SUPLROXPVQPDDY-UHFFFAOYSA-N,3.3421,295.386,4,3,1,114,0.5454545455,-5.255546045,-3.635301338,1.620244707
DUAAVZPXVWYBII-UHFFFAOYSA-N,1.9102,195.174,3,4,0,74,0.4285714286,-3.8925,-2.271548375,1.620951625
OHYNEUHOSWPWLZ-UHFFFAOYSA-N,3.6004,278.348,8,4,0,110,0.3,-6.40319542,-4.780756354,1.622439066
VRBKIVRKKCLPHA-UHFFFAOYSA-N,3.7625,319.286,1,3,1,118,0.5217391304,-2.742253384,-4.364694486,1.622441102
SYSHPMOZZLONAK-UHFFFAOYSA-N,1.8302,208.516,4,1,0,64,0,0.68087936,-0.9422559285,1.623135289
LNNSWVQGTLENTF-UHFFFAOYSA-N,-2.6658,433.552,8,0,2,166,0,-7.171652322,-5.548103522,1.6235488
IRSCQMHQWWYFCW-UHFFFAOYSA-N,3.2196,461.455,8,5,1,162,0.4137931034,-2.267917765,-3.891588812,1.623671047
KBAQMIYTOZVRBC-HZHRSRAPSA-N,3.8662,230.348,8,3,0,96,0,-4.116871778,-2.493059002,1.623812776
DXACIACMWHJFHD-UHFFFAOYSA-N,4.2257,264.419,3,4,1,90,0.5294117647,-5.91714268,-4.293277842,1.623864838
AUAHHJJRFHRVPV-BZDVOYDHSA-N,0.551,277.236,9,4,4,102,0,0.534425972,-1.089672703,1.624098675
IJRVQAXSAHHCNH-UHFFFAOYSA-M,5.1409,474.041,6,5,1,180,0.3636363636,-5.015896948,-6.640100166,1.624203218
ZJNLYGOUHDJHMG-UHFFFAOYSA-N,0.1068,169.995,2,2,1,52,0,-2.2304,-0.6061556746,1.624244325
HTAUUADKDLLMRU-UHFFFAOYSA-N,3.3958,291.372,4,3,0,106,0.6,-5.49782638,-3.873414133,1.624412247
GIZKPGCNANMOKF-VAVKUECISA-N,2.8737,511.615,7,6,4,200,0.3243243243,-6.054766719,-4.429990509,1.62477621
GJCOSYZMQJWQCA-UHFFFAOYSA-N,2.8737,511.615,7,6,4,200,0.3243243243,-6.054766719,-4.429990509,1.62477621
NYPYHUZRZVSYKL-SSDOTTSWSA-N,2.3898,392.371,9,4,1,144,0.4,-1.568384384,-3.193840603,1.625456219
CMEGANPVAXDBPL-INIZCTEOSA-N,5.9301,505.702,10,3,3,196,0.6315789474,-8.883036682,-7.257303815,1.625732867
QLUPQWGVSUSFPS-UHFFFAOYSA-N,3.6403,252.313,2,1,1,96,0.6315789474,-5.677663758,-4.051425921,1.626237837
HSIBGVUMFOSJPD-CFDPKNGZSA-N,0.2494,26.038,0,0,0,10,0,0.28999999,-1.336426377,1.626426367
JGUQDUKBUKFFRO-CIIODKQPSA-N,0.2494,26.038,0,0,0,10,0,-1.336426377,0.2899999917,1.626426369
WSTQLNQRVZNEDV-CSKARUKUSA-N,2.297,230.263,1,3,0,88,0.3529411765,-4.107,-2.480135095,1.626864905
IWDCLRJOBJJRNH-UHFFFAOYSA-N,2.35478,245.33,2,3,2,96,0.3333333333,-0.885959976,-2.512841866,1.62688189
LBOKTHVXIPFAJO-UHFFFAOYSA-N,2.255,165.192,2,2,1,64,0.5,-2.291132302,-3.918800205,1.627667903
DKVCHMQHUMLKPO-UHFFFAOYSA-N,2.97722,276.163,6,2,1,94,0.3529411765,-4.707156785,-3.079259381,1.627897404
CWERGRDVMFNCDR-UHFFFAOYSA-N,2.4367,413.503,5,7,1,152,0.5172413793,-5.63,-4.001984777,1.628015223
IQGIEMYBDGDBMR-UHFFFAOYSA-N,2.34606,350.444,4,6,0,130,0.4583333333,-5.1467,-3.518630455,1.628069545
KMKWGXGSGPYISJ-UHFFFAOYSA-N,4.6962,212.377,11,1,0,90,0,-5.984684801,-4.356573197,1.628111604
BBNGVMNBBLPZIR-UHFFFAOYSA-N,0.8291,182.204,0,3,1,62,0.5,-0.667033656,-2.295550567,1.628516911
WMLPCIHUFDKWJU-UHFFFAOYSA-N,3.5802,255.465,4,3,0,74,0,-1.7541,-3.383073486,1.628973486
VSNHCAURESNICA-UHFFFAOYSA-N,-0.0055,142.158,1,2,2,56,0,-1.736130797,-0.1050081051,1.631122692
BNIXVQGCZULYKV-UHFFFAOYSA-N,-2.8043,248.258,4,3,1,90,0,0.049141544,-1.581989884,1.631131428
QGQNYQWNUGSMAB-UHFFFAOYSA-N,-2.8043,248.258,4,3,1,90,0,-1.581989896,0.04914154485,1.631131441
QSRJVOOOWGXUDY-UHFFFAOYSA-N,4.7575,361.659,4,4,1,126,0.5,-3.4791,-5.11032961,1.63122961
HEDRZPFGACZZDS-MICDWDOJSA-N,-0.6347,545.426,4,10,0,167,0.5882352941,-1.171951452,-2.803234147,1.631282695
ZZRIQDWDJVLELF-UHFFFAOYSA-N,-0.8573,232.714,0,1,2,82,0.75,-4.141507631,-2.509525099,1.631982532
QZCLKYGREBVARF-UHFFFAOYSA-N,5.211,422.44,4,6,2,156,0.75,-8.271656595,-6.63749814,1.634158455
FXNYSZHYMGWWEZ-UHFFFAOYSA-N,-9.3328,290.26,5,2,4,98,0,0.537232245,-1.097417598,1.634649843
VXGYRCVTBHVXMZ-UHFFFAOYSA-N,1.406,121.183,2,1,1,48,0.6666666667,0.9166,-0.7183236966,1.634923697
AMDBBAQNWSUWGN-UHFFFAOYSA-N,-2.016,807.114,12,9,8,186,0.1818181818,-3.844729604,-2.208213099,1.636516505
PPXIIWYEVFSUCR-UHFFFAOYSA-N,2.5931,323.433,11,5,0,130,0.2608695652,-1.545996515,-3.182773105,1.63677659
XOVPZXXZORJJCG-UHFFFAOYSA-N,1.3689,138.126,1,4,1,52,0,0.859724533,-0.7778509782,1.637575511
IDBPHNDTYPBSNI-UHFFFAOYSA-N,1.167,109.6,2,1,1,40,0,0.960201334,-0.6778006155,1.63800195
VBQYVPWJXQKIMF-UHFFFAOYSA-N,1.5417,115.201,1,2,0,40,0,-2.70732142,-1.068979499,1.638341921
FXZFKDKFRLPXDC-UHFFFAOYSA-N,-1.05143,207.665,0,2,3,76,0,0.682642968,-0.9561543146,1.638797283
YGYNBBAUIYTWBF-UHFFFAOYSA-N,1.1038,684.824,21,12,8,274,0.25,-2.156151056,-3.798230628,1.642079572
CNNVSINJDJNHQK-UHFFFAOYSA-N,2.384,210.28,2,2,1,80,0.625,-4.251284163,-2.609175397,1.642108766
AVURWLKSFZBANQ-UHFFFAOYSA-N,2.8037,274.401,13,4,2,114,0,-4.660234439,-3.01810597,1.642128469
PIWKPBJCKXDKJR-UHFFFAOYSA-N,18.2519,763.466,47,2,2,328,0,-7.405668446,-9.049653931,1.643985485
GFUKPDBFDRKRRO-YXLFCKQPSA-N,3.6089,309.453,4,2,1,122,0.5217391304,-5.616693099,-3.972131271,1.644561828
PAMQYEWNNPDBLM-UHFFFAOYSA-N,-2.6271,217.331,2,3,1,66,0,0.66289229,-0.982533451,1.645425741
CRZQGDNQQAALAY-UHFFFAOYSA-N,5.1464,476.577,4,4,2,184,0.3428571429,-7.763261262,-6.11781327,1.645447992
YCIQUDDZPRNRMY-UHFFFAOYSA-N,0.0508,480.901,2,9,6,178,0.1818181818,-0.285853633,-1.93160428,1.645750647
GVNYQGKVULMAET-UHFFFAOYSA-N,-7.7732,678.615,0,12,0,144,0,-3.074227426,-4.721021903,1.646794477
WPIVWAZHVMSBHX-UHFFFAOYSA-N,-13.0014,888.402,12,24,0,216,0,0.051390961,-1.595967558,1.647358519
HETTWOPRDUZXMX-UHFFFAOYSA-N,-0.9326,765.246,17,9,3,225,0.2926829268,-0.707710938,-2.355446436,1.647735498
SFZCNBIFKDRMGX-UHFFFAOYSA-N,4.7,374.396,5,5,1,140,0.6428571429,-6.8573,-5.209532551,1.647767449
QFLZIWVSQDZLNW-UHFFFAOYSA-N,2.55062,178.062,1,1,0,56,0.6,-0.872158712,-2.520449807,1.648291095
UPMXNNIRAGDFEH-UHFFFAOYSA-N,6.2975,329.569,16,2,2,140,0,-6.829526532,-5.181179658,1.648346874
JOZZAIIGWFLONA-UHFFFAOYSA-N,1.394,144.605,1,2,2,50,0.6666666667,0.397933972,-1.250882879,1.648816851
YQPCHPBGAALCRT-UHFFFAOYSA-N,7.093,540.659,4,4,2,178,0.5294117647,-8.65,-7.000886981,1.649113019
INCSQLZZXBPATR-UHFFFAOYSA-N,4.90818,362.393,6,7,0,136,0.4444444444,-7.47281997,-5.823663962,1.649156008
ADCUEPOHPCPMCE-UHFFFAOYSA-N,9.0335,743.727,27,9,0,242,0,-5.394292294,-7.043521442,1.649229148
WMWBFVSTSRDWRL-UHFFFAOYSA-N,4.1151,374.562,19,5,3,156,0,-3.397432456,-5.046925085,1.649492629
SWUJAINMZHBCAY-UHFFFAOYSA-N,-3.0338,118.096,0,4,4,46,0,0.927764812,-0.7222112378,1.64997605
ICLCCFKUSALICQ-UHFFFAOYSA-N,1.1856,168.152,2,4,1,64,0.5,-3.204512738,-1.554490685,1.650022053
BPBYGUGIURNKEG-UHFFFAOYSA-N,-0.23,221.232,5,3,0,80,0,-2.952150973,-1.30125871,1.650892263
ITVGXXMINPYUHD-CUVHLRMHSA-N,2.3386,358.52,17,4,0,134,0,-2.366992667,-4.018257778,1.651265111
SXEIAGBDJHXATF-UHFFFAOYSA-L,0.3748,613.616,6,13,5,236,0.2727272727,-4.670625401,-3.018294677,1.652330724
RHLVCLIPMVJYKS-UHFFFAOYSA-N,3.0431,204.269,5,2,0,80,0.4,-1.6112,-3.264681845,1.653481845
VGFFLHYAQABHTR-UHFFFAOYSA-N,-3.8553,445.454,7,9,1,148,0.2068965517,0.351210786,-1.302642486,1.653853272
RTVBHGWWCHKNOE-TYMHPWAKSA-N,-1.4181,404.816,4,3,0,66,0.4285714286,0.091717699,-1.562252601,1.6539703
LUYJWKADMMYBRD-UHFFFAOYSA-N,1.4238,154.102,4,4,0,56,0,0.5112,-1.143365272,1.654565272
PVCJKHHOXFKFRP-UHFFFAOYSA-N,0.3029,196.206,0,3,2,76,0,-3.06,-1.405325807,1.654674193
UVSAFUWNKNTPOZ-UHFFFAOYSA-L,0.76012,181.235,4,3,3,72,0.4615384615,-0.998170684,-2.653176557,1.655005873
RTCOGUMHFFWOJV-UHFFFAOYSA-N,4.5546,505.915,11,10,1,186,0.3428571429,-6.963714867,-5.308465334,1.655249533
WVLBCYQITXONBZ-UHFFFAOYSA-N,7.6272,416.065,14,0,0,116,0,-5.415041201,-7.071463983,1.656422782
RDMOROXKXONCAL-UHFFFAOYSA-N,7.1661,548.692,1,0,0,88,0.7058823529,-9.7256,-8.068993749,1.656606251
GVYVHZKTSVDMNT-UHFFFAOYSA-N,5.423,466.324,5,5,2,160,0.5625,-8.464567785,-6.807921426,1.656646359
IUPCWCLVECYZRV-JZMZINANSA-N,3.2313,382.504,9,5,1,150,0.4285714286,-5.238243707,-3.581572928,1.656670779
XEKOWRVHYACXOJ-UHFFFAOYSA-N,5.1447,289.545,2,2,1,88,0.7058823529,-4.46,-6.117656845,1.657656845
GYRPICHNIDQFOD-IXGJNDBJSA-N,3.4116,311.293,3,5,1,116,0.652173913,-3.975973457,-5.633776455,1.657802998
RKUAZJIXKHPFRK-UHFFFAOYSA-N,-1.1452,530.652,29,12,6,218,0,0.053341445,-1.605302044,1.658643489
GSKZUBJRXCWFFE-XTMYEIJHSA-L,7.7338,362.535,19,3,0,146,0,-5.529966163,-7.189517074,1.659550911
XNLFHCPVTULKIV-VAWYXSNFSA-N,1.083,166.132,2,2,2,62,0.5,-2.1099999,-3.769720793,1.659720893
IDKAXRLETRCXKS-UHFFFAOYSA-N,3.2579,248.197,6,1,1,86,0.4,-1.503248554,-3.164090439,1.660841885
ZFKJIMJKFOYFAL-UHFFFAOYSA-N,2.612,311.388,4,7,0,106,0.5,-2.05237325,-3.71332926,1.66095601
DVLBYTMYSMAKHP-UHFFFAOYSA-N,-2.8456,185.249,0,3,0,52,0,0.73227695,-0.9310094567,1.663286407
VGZSUPCWNCWDAN-UHFFFAOYSA-N,3.6655,363.329,6,4,0,132,0.2608695652,-1.936010796,-3.59933488,1.663324084
DWBVNWWEQWTHLV-UHFFFAOYSA-N,0.0609,109.128,0,1,1,42,0,0.9361608079,-0.7274900539,1.663650862
QGEKBXUETMOETP-UHFFFAOYSA-L,1.1636,100.142,0,2,0,32,0,-0.2225,-1.886502781,1.664002781
ZQZNLPNVEXRNNG-UHFFFAOYSA-N,0.1529,266.282,3,5,3,94,0.6666666667,-3.55,-1.88591787,1.66408213
WJOGTCZNZPHODB-WQFRYHCKSA-N,-1.4409,455.425,14,0,2,148,0.4137931034,-7.579229909,-5.914715013,1.664514896
WQSDAEICEKYSPL-UHFFFAOYSA-N,4.5856,418.574,6,5,1,168,0,-5.48,-7.144650936,1.664650936
FQNNIZDWNAHSKK-UHFFFAOYSA-N,0.5464,162.229,7,3,2,68,0,-1.083023693,0.5816884597,1.664712153
RRWVWLGUQPLOMY-UHFFFAOYSA-N,0.66694,149.169,1,2,0,58,0.5454545455,-3.0653,-1.400573389,1.664726611
MWGATWIBSKHFMR-UHFFFAOYSA-N,5.1203,326.436,2,3,1,128,0.25,-7.04,-5.373793876,1.666206124
JBWSEIGJTHGZRV-UHFFFAOYSA-N,-2.0396,112.088,0,2,2,42,0,0.95044088,-0.7158994698,1.66634035
WQMAANNAZKNUDL-UHFFFAOYSA-N,0.8034,126.111,0,3,3,48,0.6666666667,0.60425499,-1.062723517,1.666978507
OYGYNUPKLMDVHM-UHFFFAOYSA-N,3.12842,322.368,3,4,2,122,0.7083333333,-2.3,-3.967247152,1.667247152
HLPPSQPFFGNHHE-HKUYNNGSSA-N,-3.4297,202.039,0,1,1,40,0,0.69456479,-0.9730059439,1.667570734
OGZPYBBKQGPQNU-DABLZPOSSA-N,1.1043,220.181,4,6,0,86,0,-3.02,-1.351010915,1.668989085
PXXKIYPSXYFATG-UHFFFAOYSA-N,1.5893,273.332,1,4,0,106,0,-0.41798998,-2.088160426,1.670170446
GRAKHOCSWNZIPQ-UHFFFAOYSA-N,2.418,222.24,5,4,1,86,0.375,-1.622546359,-3.292783117,1.670236758
QCKHVNQHBOGZER-UHFFFAOYSA-N,-4.9208,408.923,2,5,1,118,0.48,-3.06141105,-1.390678749,1.670732301
ZJRHNNNACBPWEB-UHFFFAOYSA-N,0.1392,299.323,8,6,2,118,0.2857142857,-0.272020107,-1.943110146,1.671090039
KVWWIYGFBYDJQC-UHFFFAOYSA-N,1.2939,247.974,0,2,0,18,0,-4.139133643,-2.467925084,1.671208559
IMWZZHHPURKASS-UHFFFAOYSA-N,4.20162,414.775,5,4,1,132,0.4166666667,-6.369836164,-4.698538121,1.671298043
KASGFDPQAMDPAZ-UHFFFAOYSA-N,4.189,246.35,9,2,0,98,0.3333333333,-5.883696695,-4.212103451,1.671593244
MZRMNCMJRSKSTF-UHFFFAOYSA-N,2.48172,379.464,6,6,1,146,0.6071428571,-2.56213723,-4.234357384,1.672220154
IBABXJRXGSAJLQ-UHFFFAOYSA-N,1.9451,193.206,3,3,1,74,0.4285714286,-0.8,-2.472265005,1.672265005
UKFXMSBXHCEXIK-UHFFFAOYSA-N,1.5131,192.17,2,3,1,72,0.4285714286,-3.8523,-2.179375414,1.672924586
QOWSWEBLNVACCL-UHFFFAOYSA-N,1.1018,161.588,0,3,3,56,0.6,0.791598931,-0.8817873444,1.673386275
ALNKTVLUDWIWIH-HLQCWHFUSA-N,11.4914,832.872,8,8,2,304,0.75,-5.716458279,-7.389988835,1.673530556
IAIHUHQCLTYTSF-MRTMQBJTSA-N,2.1673,309.303,4,6,3,110,0.5714285714,-1.59828953,-3.27237633,1.6740868
XYHDHXBLSLSXSR-UHFFFAOYSA-N,3.9494,326.267,5,2,1,114,0.5714285714,-2.20821378,-3.882723262,1.674509482
DAUFGBIKKGOPJA-UHFFFAOYSA-N,-4.4251,121.929,0,3,0,24,0,0.2664613742,-1.408070719,1.674532093
REEQLXCGVXDJSQ-UHFFFAOYSA-N,0.8081,240.222,1,5,1,88,0.8333333333,-4.23,-2.555151185,1.674848815
FUFJGUQYACFECW-UHFFFAOYSA-L,2.6318,228.247,3,3,1,86,0.7058823529,-4.580253828,-2.905375332,1.674878496
MYPKGPZHHQEODQ-UHFFFAOYSA-N,1.647,203.035,1,2,2,54,0.6,-0.2072,-1.882393663,1.675193663
NUQJOBPPCCFWJG-UHFFFAOYSA-N,3.4075,373.474,4,6,1,138,0.5,-3.109854247,-4.785199927,1.67534568
VAIYLVSTCHKPAY-UHFFFAOYSA-N,1.7208,349.337,4,5,2,132,0.4,-5.31,-3.634388106,1.675611894
PJMPHNIQZUBGLI-UHFFFAOYSA-N,3.2425,269.347,10,5,0,98,0,-0.949862709,-2.62588184,1.676019131
ZJYYHGLJYGJLLN-UHFFFAOYSA-N,0.3546,825.92,18,18,10,308,0.3214285714,-0.6359046156,-2.312862779,1.676958164
BCTQJXQXJVLSIG-UHFFFAOYSA-N,-1.3211,1131.269,14,23,13,450,0,-1.103103668,-2.780213721,1.677110053
LSAOZCAKUIANSQ-UHFFFAOYSA-N,1.5939,285.319,7,4,2,112,0.3,-4.18,-2.502321362,1.677678638
UKLDJPRMSDWDSL-UHFFFAOYSA-L,-18.8383,1206.126,0,6,6,282,0,-0.7664726235,-2.444730853,1.67825823
SGUSXTMVKMPQKI-UHFFFAOYSA-M,2.3818,302.307,2,4,1,106,0.6666666667,-5.02,-3.341061779,1.678938221
RFCPBHVDIXXSGT-UHFFFAOYSA-N,4.3222,337.46,13,4,1,136,0.25,-5.736671984,-4.057629119,1.679042865
MIZIOHLLYXVEHJ-UHFFFAOYSA-N,3.5317,344.451,8,4,2,136,0.48,-5.17919259,-3.499701023,1.679491567
PATBXKKMHRDFHF-UHFFFAOYSA-N,3.5317,344.451,8,4,2,136,0.48,-3.499700952,-5.179192543,1.679491591
PBVRVFGGNJUBSU-UHFFFAOYSA-M,2.431,561.77,22,11,4,198,0.1764705882,-5.154040674,-3.474290507,1.679750167
GOLGILSVWFKZRQ-UHFFFAOYSA-N,3.8593,571.918,4,2,2,94,0.3529411765,-6.549162006,-4.869076229,1.680085777
HZDIJTXDRLNTIS-DAXSKMNVSA-N,1.08844,680.722,6,12,0,212,0.6818181818,-1.222309624,-2.902672655,1.680363031
YTIHPYNMOXPHQK-UHFFFAOYSA-N,7.8929,340.592,20,1,1,144,0,-7.32811446,-5.647628329,1.680486131
VRRFWYJFMGDZAJ-UHFFFAOYSA-N,6.4952,367.618,16,3,0,154,0,-7.903584094,-6.223068772,1.680515322
KWISWUFGPUHDRY-UHFFFAOYSA-N,4.8085,529.181,4,5,2,182,0.7837837838,-7.62669423,-5.94598405,1.68071018
ZQUPQXINXTWCQR-UHFFFAOYSA-N,2.8712,254.241,1,4,2,94,0.8421052632,-4.331893886,-2.650897264,1.680996622
REXWOFSLUVLBDP-QNGOZBTKSA-N,4.15568,423.623,7,4,2,164,0.2068965517,-3.431072703,-5.112208033,1.68113533
VRRABDXZDGRGPC-UHFFFAOYSA-M,1.5148,370.408,4,6,4,128,0.5,-4.06353038,-2.382375102,1.681155278
XRTJYEIMLZALBD-UHFFFAOYSA-N,-2.3262,462.292,6,0,2,154,0.4285714286,-6.31855213,-4.637204008,1.681348122
GEFAWSVGHKMZNV-UHFFFAOYSA-N,-0.67248,305.834,0,3,1,104,0.7,-0.903408216,-2.585187351,1.681779135
OWXXKGVQBCBSFJ-UHFFFAOYSA-N,2.0719,341.407,2,5,0,132,0.24,-1.3,-2.98238999,1.68238999
SNDPXSYFESPGGJ-UHFFFAOYSA-N,1.047,174.196,1,4,0,70,0,0.759,-0.9234385879,1.682438588
