Name,Octanol-water partition coefficient,Molecular weight,Number of rotatable bonds,HAcceptors,HDonor,valence Electron,Aromatic Proportion,logS,Label,Difference
XMWCXZJXESXBBY-UHFFFAOYSA-L,4.7088,286.412,12,4,0,118,0,-7.61189317,-4.7262111,2.88568207
USAAVKOPISTKKF-UHFFFAOYSA-N,1.6162,305.978,15,0,1,124,0,-6.537272992,-3.650708395,2.886564597
UBGGREWUFINDKK-UHFFFAOYSA-N,6.8152,468.726,17,4,0,190,0.3529411765,-10.25096331,-7.357111915,2.893851395
IIDFEIDMIKSJSV-UHFFFAOYSA-N,1.5133,673.684,10,11,0,224,0.6086956522,0.171543767,-2.722610894,2.894154661
JOATXPAWOHTVSZ-UHFFFAOYSA-N,0.7863,660.991,6,3,1,120,0.2608695652,-5.523092553,-2.605257246,2.917835307
OMPLHFKUSGGZFF-UHFFFAOYSA-N,3.10282,397.855,5,7,3,148,0.4814814815,-2.864122635,-5.783747477,2.919624842
GLOOIONSKMZYQZ-UHFFFAOYSA-N,5.4264,241.463,14,1,1,104,0,-3.583510043,-6.50410681,2.920596767
OKVJCVWFVRATSG-UHFFFAOYSA-N,-2.9985,190.45,0,0,0,18,0,-5.978750981,-3.057305497,2.921445484
IBZATQUGDOLKJX-GPRJLHHYSA-N,-2.5034,190.164,3,4,4,58,0,-2.602434694,0.3192159529,2.921650647
NBLIVIWUPTWDMD-UHFFFAOYSA-N,0.399,494.707,6,6,6,196,0,0.305658081,-2.617357084,2.923015165
XYLMUPLGERFSHI-UHFFFAOYSA-N,1.635,268.272,1,5,2,100,0.6,-5.746,-2.822134971,2.923865029
HHEXVLXMZIVFSS-UHFFFAOYSA-N,5.8186,350.543,2,3,0,144,0,-3.021359064,-5.947182524,2.92582346
BTGRAWJCKBQKAO-UHFFFAOYSA-N,-0.179,214.221,3,4,2,84,0,-3.93,-0.9938088585,2.936191142
XCDXSSFOJZZGQC-UHFFFAOYSA-N,4.049,307.224,1,2,0,104,0.6,-1.387076098,-4.32383633,2.936760232
AYRRNFHDJUXLEQ-UHFFFAOYSA-N,6.1152,344.502,11,2,0,134,0.4615384615,-3.893739071,-6.832968011,2.93922894
AVVJXRYTKMKDQS-UHFFFAOYSA-N,3.7264,354.494,2,3,0,140,0.2307692308,-1.3269,-4.271894728,2.944994728
HRQGCQVOJVTVLU-UHFFFAOYSA-N,5.0266,254.414,12,2,0,106,0,-8.405541006,-5.459791293,2.945749713
AGUIVNYEYSCPNI-UHFFFAOYSA-N,-1.665,618.982,26,6,2,224,0,-0.3429717,-3.289198215,2.946226515
XWPWZOJBTOJEGW-UHFFFAOYSA-L,1.4656,286.253,6,3,0,104,0,0.5433,-2.403375875,2.946675875
IYHOIXNPULYXFO-UHFFFAOYSA-N,1.914,348.484,11,3,0,126,0.2608695652,-0.0969056512,-3.044130265,2.947224614
MKHNHUAKANLVLX-UHFFFAOYSA-N,-4.5082,496.215,6,1,0,116,0,-3.519579505,-0.5707961494,2.948783356
DJIIKEYPSTUVKV-UHFFFAOYSA-N,-2.57268,333.345,4,7,0,114,0.5,0.477115162,-2.472450323,2.949565485
ZRKWMRDKSOPRRS-UHFFFAOYSA-N,0.7949,212.249,3,3,2,84,0,-2.192349776,-5.142154217,2.949804441
TZMUWWOOCIMOBN-UHFFFAOYSA-N,4.80664,366.288,7,3,0,128,0.5,-6.829816302,-3.874504725,2.955311577
LHXDLQBQYFFVNW-UHFFFAOYSA-N,2.9917,192.302,0,1,0,78,0,-5.94156112,-2.985755516,2.955805604
QFOHBWFCKVYLES-UHFFFAOYSA-N,3.808,718.662,13,0,0,234,0.5454545455,-8.165443184,-5.209188166,2.956255018
YWRPCJIZYVCDOG-UHFFFAOYSA-N,-3.2361,126.941,0,0,0,21,0,-5.103601915,-2.14610498,2.957496935
YIVZYFDBEPMPNL-UHFFFAOYSA-N,3.5929,313.397,8,4,1,122,0.5217391304,-1.49,-4.447829632,2.957829632
DCFDVJPDXYGCOK-UHFFFAOYSA-N,4.1023,226.36,9,2,0,94,0,-6.055946609,-3.094053937,2.961892672
PZUDDXJZNSJESK-UHFFFAOYSA-N,0.46001,583.023,7,9,4,192,0.3157894737,-0.6308713175,-3.592995377,2.96212406
HJCIGAUHTJBHBQ-UHFFFAOYSA-N,5.5298,523.63,7,7,3,204,0.3684210526,-9.405368174,-6.442796059,2.962572115
GLDQAMYCGOIJDV-UHFFFAOYSA-N,6.2402,270.501,16,1,1,116,0,-8.3999996,-5.432168961,2.967830639
HQDAJGNZGNZGCO-UHFFFAOYSA-N,6.2402,270.501,16,1,1,116,0,-5.432168875,-8.399999619,2.967830744
VVNCNSJFMMFHPL-VKHMYHEASA-N,-0.75429,381.311,2,5,3,134,0.64,-0.250858715,-3.219736475,2.96887776
YCAGGFXSFQFVQL-UHFFFAOYSA-N,3.2151,440.459,6,6,3,164,0.5454545455,-8.166784234,-5.19090781,2.975876424
BANLNYYTSYHBAP-UHFFFAOYSA-N,3.3328,342.432,13,6,0,138,0,-6.58275132,-3.600463351,2.982287969
HODBGFIUYJVOQB-UHFFFAOYSA-N,3.209,676.829,8,10,4,260,0.2553191489,-2.234537574,-5.217120544,2.98258297
QYSUVIBYLINMGG-UHFFFAOYSA-N,3.4574,313.869,5,3,1,120,0.2857142857,0.260651756,-2.725361583,2.986013339
NXTVQNIVUKXOIL-UHFFFAOYSA-N,4.21962,329.355,2,4,2,122,0.72,-7.549181312,-4.562684414,2.986496898
HXJUTPCZVOIRIF-UHFFFAOYSA-N,1.1189,308.341,6,6,2,116,0.5217391304,0.510968723,-2.476326027,2.98729475
UVKXJAUUKPDDNW-UHFFFAOYSA-N,-6.5936,346.882,0,9,2,88,0,-0.2897617622,-3.280118639,2.990356877
VIUDTWATMPPKEL-UHFFFAOYSA-N,7.9997,591.784,15,6,0,226,0.2926829268,-11.35885907,-8.368490105,2.990368965
ZPJGNHUPXGDASP-UHFFFAOYSA-L,3.555,405.336,5,5,3,150,0.5172413793,-7.455526833,-4.461604643,2.99392219
QYEGXUUXWMKHHS-UHFFFAOYSA-N,-1.77868,297.264,6,6,0,100,0.3157894737,0.1703103591,-2.824130718,2.994441077
CBXMULHQEVXJDI-UHFFFAOYSA-N,1.8828,130.255,4,0,0,56,0,0.885205597,-2.113604349,2.998809946
VTGOHKSTWXHQJK-UHFFFAOYSA-N,1.8732,240.214,0,4,2,88,0.6666666667,-2.7785,-5.777564526,2.999064526
QAOJBHRZQQDFHA-UHFFFAOYSA-N,5.0904,312.586,11,2,2,134,0,-2.24,-5.241100461,3.001100461
GYSCXPVAKHVAAY-UHFFFAOYSA-N,-2.5734,136.056,0,3,1,32,0,-2.949026268,0.0526591073,3.001685375
WECDUOXQLAIPQW-UHFFFAOYSA-N,5.0618,340.504,14,4,0,140,0,-5.456575257,-8.463936806,3.007361549
LTWLHRVVHNBGBR-UHFFFAOYSA-N,0.17824,527.584,11,2,2,194,0.5555555556,-2.023316673,-5.030968032,3.007651359
ZPOBHUZRVVTGKB-UHFFFAOYSA-N,2.97357,188.34,7,2,2,72,0,0.16,-2.854052121,3.014052121
XRAILAIVPUNDJC-UHFFFAOYSA-N,-1.0143,777.088,10,8,8,174,0.1935483871,-0.74434272,-3.758571235,3.014228515
PNWVOLKZHJEWQU-UHFFFAOYSA-N,3.8156,506.37,17,4,2,142,0,-6.555236839,-3.539939553,3.015297286
PVQGHYHZNQUJTL-UHFFFAOYSA-M,16.4285,807.339,47,6,0,338,0,-5.373538065,-8.389980526,3.016442461
DNPSYFHJYIRREW-UHFFFAOYSA-N,3.3912,236.536,4,2,0,80,0,-6.8424,-3.824501031,3.017898969
IZGZADRFKHDVHC-UHFFFAOYSA-N,2.8736,296.62,0,4,0,96,0,-6.953686491,-3.933298084,3.020388407
HCTKORQPUZCIAO-UHFFFAOYSA-N,4.2904,289.463,7,2,0,118,0.2857142857,-1.62,-4.649836857,3.029836857
UUTBHLBAOBZVBU-UHFFFAOYSA-N,1.9129,400.047,17,2,2,158,0.2222222222,-2.658464889,-5.689618718,3.031153829
AXJLEYVRLPNPGF-UHFFFAOYSA-N,-0.3808,9.012,0,0,0,2,0,-7.255851179,-4.224545093,3.031306086
HUPFGZXOMWLGNK-UHFFFAOYSA-N,-1.8684,340.974,2,0,0,52,0,0.467277449,-2.565154231,3.03243168
RJGHQTVXGKYATR-UHFFFAOYSA-L,4.5583,376.136,3,2,1,100,0.3333333333,-1.9733,-5.008731784,3.035431784
RDJTWDKSYLLHRW-UHFFFAOYSA-N,3.9012,206.266,8,2,0,80,0,-1.2005,-4.237467436,3.036967436
PISUWIAFYNMOIB-UHFFFAOYSA-N,2.2895,339.819,3,5,0,126,0.2608695652,0.322454376,-2.715666321,3.038120697
WAPNOHKVXSQRPX-SSDOTTSWSA-N,-2.87794,472.232,0,2,0,100,0.6315789474,-5.004838523,-1.964628097,3.040210426
CWLKGDAVCFYWJK-UHFFFAOYSA-N,7.49724,624.391,4,5,2,186,0.5142857143,-5.18,-8.220673559,3.040673559
MNWSGMTUGXNYHJ-UHFFFAOYSA-N,5.8826,791.076,3,11,5,320,0,-10.92140987,-7.878460392,3.042949478
ODQWDBNAMVRLSR-UHFFFAOYSA-N,8.0682,501.497,1,4,0,180,0.8205128205,-4.399238344,-7.444266488,3.045028144
CVINWVPRKDIGLL-UHFFFAOYSA-N,1.9329,251.37,5,2,0,102,0.3333333333,0.583312842,-2.466010764,3.049323606
FTNJWQUOZFUQQJ-NDAWSKJSSA-N,-1.4566,208.239,6,5,4,76,0,-2.56,0.4926846128,3.052684613
RCRHKXGEYNVPDK-UHFFFAOYSA-N,-0.4996,56.077,0,1,0,8,0,-1.768326879,-4.822043931,3.053717052
KRTSDMXIXPKRQR-WAYWQWQTSA-N,3.4847,307.434,8,3,1,124,0.2727272727,-0.326383879,-3.382143325,3.055759446
XHOJAWVAWFHGHL-UHFFFAOYSA-N,-0.3199,520.579,9,10,7,204,0.2702702703,-0.372094354,-3.428225982,3.056131628
AVZGRVCEWBPUNN-UHFFFAOYSA-N,1.8379,312.306,4,4,0,116,0.2857142857,0.3925,-2.665830713,3.058330713
FIEYHAAMDAPVCH-UHFFFAOYSA-N,6.0084,523.512,8,6,2,188,0.5555555556,-8.19387684,-5.130826007,3.063050833
LOWQSAJOHJTFNH-UHFFFAOYSA-N,2.5025,367.829,6,6,4,136,0.48,-1.596692732,-4.664517287,3.067824555
GBJBDVLMURYXQR-RJZFESICSA-L,-14.7609,371.37,0,0,0,80,0,0.3652265972,-2.711203555,3.076430152
BPMFZUMJYQTVII-UHFFFAOYSA-N,2.2028,306.24,3,0,0,92,0.9473684211,-6.532688851,-3.455667874,3.077020977
BUAJNGPDPGKBGV-UHFFFAOYSA-N,3.63032,695.762,2,12,4,270,0.12,-8.374113388,-5.294359509,3.079753879
CNCBPCXAUZPIGA-UHFFFAOYSA-N,6.2616,551.49,0,0,0,66,0.5,-9.5374,-6.454980838,3.082419162
DCPDZFRGNJDWPP-UHFFFAOYSA-N,2.8148,262.268,0,4,2,96,0.6,-6.7197753,-3.630836195,3.088939105
VSCWAEJMTAWNJL-UHFFFAOYSA-K,6.2066,269.517,16,1,1,116,0,-3.631245614,-6.723355472,3.092109858
VRYMTAVOXVTQEF-UHFFFAOYSA-N,2.1451,468.04,6,1,1,172,0.7058823529,-7.884950343,-4.790260599,3.094689744
GGCSSNBKKAUURC-UHFFFAOYSA-N,0.7478,496.259,7,1,0,118,0,0.30429072,-2.791895863,3.096186583
LOSWWGJGSSQDKH-UHFFFAOYSA-N,-1.6136,428.41,10,8,2,148,0.4137931034,-0.689355493,-3.786167327,3.096811834
SWCIQHXIXUMHKA-UHFFFAOYSA-N,3.0356,277.408,5,3,1,112,0.3,0.2567187446,-2.840485732,3.097204477
IGVRMQTYZVEVJA-UHFFFAOYSA-L,-4.0328,480.216,3,0,0,110,0,0.318562461,-2.784605585,3.103168046
QNVRIHYSUZMSGM-UHFFFAOYSA-N,4.3608,290.362,3,2,0,110,0.5454545455,-7.985818524,-4.882090698,3.103727826
FTJDCBUTDLGPDM-UHFFFAOYSA-N,3.392,230.698,0,2,1,80,0.875,-0.899145212,-4.008256562,3.10911135
SCABKEBYDRTODC-UHFFFAOYSA-N,0.1783,315.304,3,3,1,110,0.6956521739,-5.176510186,-2.066698629,3.109811557
BBVOMHRLNCRXRH-UHFFFAOYSA-N,5.7156,310.38,6,4,0,100,0.6315789474,-3.3305,-6.440389157,3.109889157
SMEROWZSTRWXGI-UHFFFAOYSA-N,4.28582,496.524,7,8,0,172,0.6285714286,-1.847135544,-4.962779571,3.115644027
PUZPDOWCWNUUKD-UHFFFAOYSA-M,-8.2806,1060.898,10,19,4,336,0.3714285714,-0.6872171371,-3.803529616,3.116312479
FQYUMYWMJTYZTK-UHFFFAOYSA-N,0.7571,305.834,0,4,0,72,0,-5.498714031,-2.381844277,3.116869754
UACSYZPPUXXDTL-UHFFFAOYSA-N,0.5459,181.831,0,0,0,33,0,-0.369803817,-3.488791604,3.118987787
BASMANVIUSSIIM-UHFFFAOYSA-N,2.93,313.357,4,5,0,120,0.5217391304,-6.929013035,-3.791848665,3.13716437
RAJJRSWYQMFJLA-UHFFFAOYSA-N,3.6628,676.689,16,13,2,243,0.2727272727,-3.542587387,-6.686114914,3.143527527
GNOIPBMMFNIUFM-UHFFFAOYSA-N,-7.33,361.873,0,4,0,32,0,0.4414438192,-2.707064774,3.148508593
YJLSYXATLKWVRI-UHFFFAOYSA-N,2.803,409.881,1,3,2,78,0.4285714286,-0.4888,-3.637994122,3.149194122
XRXMNWGCKISMOH-UHFFFAOYSA-N,2.5037,237.258,1,3,1,88,0.6666666667,-6.3,-3.148263958,3.151736042
XQCFHQBGMWUEMY-ZPUQHVIOSA-N,3.1834,214.087,1,2,0,50,0.6,-0.267618262,-3.421995907,3.154377645
KSVSZLXDULFGDQ-UHFFFAOYSA-M,3.0119,382.767,3,8,1,134,0.5925925926,-7.582934488,-4.422827855,3.160106633
QSFOWAYMMZCQNF-UHFFFAOYSA-N,4.0782,226.36,8,2,0,94,0,-2.354799685,-5.517047415,3.16224773
DLNMMVNCTSAPOW-LMKNCCGPSA-M,6.3494,646.614,0,6,2,232,0.88,-8.810645103,-5.64719369,3.163451413
MNOJRWOWILAHAV-UHFFFAOYSA-N,-6.3509,174.06,0,0,0,24,0,-5.583643126,-2.406267219,3.177375907
DJDNLDKPWOJAFU-UHFFFAOYSA-L,2.8058,246.741,2,2,1,88,0.5882352941,0.209823934,-2.977591038,3.187414972
PMSRCBOGDIMQAT-UHFFFAOYSA-N,-0.1076,316.334,6,4,0,100,0.6,0.499854127,-2.68795083,3.187804957
FYSBYQYDBNHFED-UHFFFAOYSA-N,9.9083,516.857,4,4,2,196,0.3428571429,-11.36117614,-8.170000076,3.191176064
IZIPRBSCGMISKX-UHFFFAOYSA-N,9.9083,516.857,4,4,2,196,0.3428571429,-8.17,-11.36117649,3.191176491
FAOZLTXFLGPHNG-KNAQIMQKSA-N,0.59808,241.643,0,1,0,18,0,-0.0821,-3.277396195,3.195296195
IPPAUTOBDWNELX-UHFFFAOYSA-N,1.3332,288.302,2,4,2,96,0.5555555556,0.5402,-2.65814204,3.19834204
OJHDVAOAFKILCS-UHFFFAOYSA-N,-0.0167,114.122,0,2,2,40,0,-3.333093505,-0.1332358564,3.199857649
ZRZNJUXESFHSIO-JKZASVEESA-N,-0.2979,154.121,0,4,1,58,0,0.812138182,-2.390839105,3.202977287
DDQCSVBNRCHUCE-UHFFFAOYSA-L,5.8812,400.61,4,2,2,158,0.4,-9.7376178,-6.532100581,3.205517219
ANPZMAPFKWAFEX-UHFFFAOYSA-N,7.4916,955.247,10,6,4,376,0.2898550725,-1.657896392,-4.863685282,3.20578889
JGGWNGRBXJWAOC-HKJPBSJPSA-N,6.0374,665.226,23,9,0,225,0,-1.825456143,-5.033536882,3.208080739
CXOFVDLJLONNDW-UHFFFAOYSA-N,2.5357,526.029,8,5,2,196,0.4864864865,-7.294495949,-4.08511469,3.209381259
KIGQVWWOESIMBG-UHFFFAOYSA-N,-3.2054,121.952,0,4,0,32,0,-4.246082833,-1.035263771,3.210819062
PJHBSPRZHUOIAS-UHFFFAOYSA-N,5.0002,358.563,18,4,2,150,0,-6.855595469,-3.643638119,3.21195735
SVONRAPFKPVNKG-UHFFFAOYSA-N,26.2466,1018.911,66,1,1,432,0,-9.707106255,-6.492177105,3.21492915
MUJOIMFVNIBMKC-UHFFFAOYSA-N,0.8983,452.38,7,9,2,154,0.5806451613,-2.199137363,-5.41887363,3.219736267
ZMOIAEHZILNVCK-UHFFFAOYSA-N,12.4979,665.149,38,2,4,280,0,-5.822918943,-9.044167085,3.221248142
FUKCEEDRHGCYHH-UHFFFAOYSA-N,0.8373,327.294,9,0,0,94,0,0.4850619562,-2.737907211,3.222969167
PGUKYDVWVXRPKK-UHFFFAOYSA-N,3.16142,288.782,1,4,1,104,0.7,-0.858505602,-4.08785531,3.229349708
XSWKLHINRKWMTD-UHFFFAOYSA-L,-2.6198,97.943,0,0,1,16,0,1.908299785,-1.325018135,3.23331792
WYWIFABBXFUGLM-UHFFFAOYSA-N,4.33932,314.86,4,2,0,116,0.5454545455,-1.501601667,-4.737931035,3.236329368
PEWXRXAGXPYMIB-ANPZCEIESA-L,3.86819,265.341,2,3,1,92,0.9473684211,-7.544697041,-4.307348219,3.237348822
VIAUKNFHMJPBHP-UHFFFAOYSA-N,1.8369,241.423,5,3,2,102,0,0.316191362,-2.923489813,3.239681175
LUHNRLWMHQQYAM-UHFFFAOYSA-N,-0.1213,122.419,0,0,0,16,0,-8.062542962,-4.822500818,3.240042144
HYHCSLBZRBJJCH-UHFFFAOYSA-M,4.613,225.42,9,1,0,96,0,-1.53,-4.772899196,3.242899196
WDRYRZXSPDWGEB-UHFFFAOYSA-N,3.5184,625.562,9,4,8,230,0.2857142857,-7.119572605,-3.874419684,3.245152921
MTDIDKAIUDTPOH-UHFFFAOYSA-N,3.5044,390.354,0,4,2,140,0.6666666667,-7.591458634,-4.345318177,3.246140457
ZASWBHFDPXLANO-UHFFFAOYSA-N,-0.0123,240.213,1,1,0,42,0,-4.514309168,-1.262039631,3.252269537
FEGFQZKEEWPHPY-UHFFFAOYSA-L,2.6437,336.469,20,6,0,140,0,-1.301635776,-4.554332095,3.252696319
WLKAPQROLQEIEH-UHFFFAOYSA-N,4.3914,388.375,4,4,4,144,0.6896551724,-0.553021722,-3.80682148,3.253799758
LBVWPKTYUAVUEG-UHFFFAOYSA-N,3.595,360.885,4,4,1,134,0.4,-0.879758256,-4.137611712,3.257853456
ATFNSNUJZOYXFC-RQJHMYQMSA-N,-0.2624,154.121,0,4,1,58,0,-2.545199487,0.7126856004,3.257885087
SSGTUBQRKAFHOM-PCEILQJBSA-N,-0.086,417.764,7,3,1,142,0.4615384615,-4.789051882,-1.530315214,3.258736668
UEYYGXZIKYKIMT-UHFFFAOYSA-N,0.1147,368.162,3,4,0,106,0.6818181818,-4.963978957,-1.703018373,3.260960584
BYBUKOLWVLGTJF-UHFFFAOYSA-N,6.4548,416.135,6,3,0,130,0.68,-7.57233652,-4.309999943,3.262336577
RBABXJPJIHMBBP-WXUKJITCSA-N,3.9681,368.049,15,0,0,146,0.24,-0.9531217854,-4.22516318,3.272041395
FKRCODPIKNYEAC-UHFFFAOYSA-N,2.8863,209.333,5,1,0,86,0.4,0.213188429,-3.06222673,3.275415159
HYYBABOKPJLUIN-UHFFFAOYSA-N,1.12772,443.227,4,2,0,126,0.5652173913,0.285847566,-2.989880594,3.27572816
QZXCCPZJCKEPSA-UHFFFAOYSA-N,2.9638,529.837,3,2,1,76,0.4285714286,-6.790655823,-3.514397935,3.276257888
JMTRFDQKURLOMK-UHFFFAOYSA-L,7.1244,663.08,4,3,2,152,0.6,-10.3473464,-7.065918947,3.281427453
HUFKLTWJUGBMTC-UHFFFAOYSA-N,3.14514,244.382,2,2,1,98,0.3333333333,-6.190513002,-2.90666422,3.283848782
DHZBEENLJMYSHQ-UHFFFAOYSA-N,1.321,317.32,3,5,2,120,0.4347826087,-5.32,-2.03405697,3.28594303
JQVAPEJNIZULEK-UHFFFAOYSA-N,2.4444,382.336,6,7,3,142,0.5357142857,-7.525540341,-4.236170263,3.289370078
RBNIGDFIUWJJEV-LLVKDONJSA-N,4.886,350.462,8,4,2,136,0.4615384615,-7.931857078,-4.639946637,3.291910441
ZAOHKACVOFGZOI-UHFFFAOYSA-N,9.05996,472.754,13,3,0,194,0.1764705882,-12.55736392,-9.263072413,3.294291507
QMSHUERTGDUVNN-GHTWIPNGSA-N,2.7808,514.826,1,2,2,70,0.4615384615,-5.820681744,-2.518060859,3.302620885
CZAUMIGWDFREBR-UHFFFAOYSA-N,0.6336,108.949,0,0,0,13,0,-7.635822708,-4.329275508,3.3065472
RPTHWMGVZGXIPQ-UHFFFAOYSA-N,2.257,542.589,7,8,2,192,0.4736842105,-1.987836786,-5.297062692,3.309225906
ZQSXNBHXKJQHBH-UHFFFAOYSA-N,5.9112,226.448,4,0,0,98,0,-3.354968489,-6.664668541,3.309700052
JTZCTMAVMHRNTR-UHFFFAOYSA-N,3.57518,277.323,4,3,0,104,0.5714285714,-7.744015885,-4.433423295,3.31059259
CYEKUDPFXBLGHH-UHFFFAOYSA-N,1.2294,169.224,2,2,1,68,0,-4.53,-1.214844961,3.315155039
MJTGQALMWUUPQM-UHFFFAOYSA-N,3.68044,656.733,17,13,1,256,0.2978723404,-8.51203745,-5.19121819,3.32081926
PFJJMJDEVDLPNE-UHFFFAOYSA-N,3.1652,458.61,7,10,0,168,0.3666666667,-1.259698438,-4.582213745,3.322515307
OEVJJBPEVKMYFQ-UHFFFAOYSA-N,3.5687,426.991,3,1,0,156,0.6774193548,-1.743927996,-5.068794367,3.324866371
CNFAVWPHWCKUOM-UHFFFAOYSA-N,4.1752,397.232,4,5,2,124,0.76,-1.96,-5.289106658,3.329106658
VHCNQEUWZYOAEV-UHFFFAOYSA-N,0.4844,363.885,6,4,2,136,0.48,-1.348776549,-4.682402607,3.333626058
NXLIEUOZIPULBY-UHFFFAOYSA-L,2.2126,378.658,0,6,0,126,0,0.187453533,-3.148223388,3.335676921
XNEFYCZVKIDDMS-UHFFFAOYSA-N,9.8817,562.82,21,5,1,216,0.425,-4.847279535,-8.185463194,3.338183659
NTOZWWRQYAJWGC-UHFFFAOYSA-N,0.09387,133.886,0,1,0,20,0,-6.126735167,-2.787258621,3.339476546
ILFKMCMFANUWPS-UHFFFAOYSA-N,3.8963,400.471,10,6,0,156,0.4137931034,-8.058503028,-4.715356819,3.343146209
PCZOHLXUXFIOCF-CRNKPSAOSA-N,0.6075,274.38,11,2,0,104,0,-6.286064107,-2.940061577,3.34600253
TXRPHPUGYLSHCX-UHFFFAOYSA-N,0.673,295.6,0,5,0,85,0,0.5292955703,-2.818650728,3.347946298
OWYWGLHRNBIFJP-UHFFFAOYSA-N,6.0205,587.164,11,7,0,220,0.5714285714,-8.882266484,-5.531650865,3.350615619
KWZYIAJRFJVQDO-UHFFFAOYSA-N,2.2924,266.124,3,3,2,90,0.375,0.4499772209,-2.90129867,3.351275891
IFRTXENWUYJADC-UHFFFAOYSA-L,1.8706,264.018,2,2,1,58,0.5454545455,0.511853735,-2.841232247,3.353085982
GFOAMOJEXALILA-UHFFFAOYSA-N,-3.6427,482.232,5,0,0,112,0,0.316743073,-3.039865854,3.356608927
FTQWRYSLUYAIRQ-UHFFFAOYSA-N,6.9834,512.731,2,4,1,206,0,-10.59594624,-7.229066602,3.366879638
JIMMILCKVYOFET-UHFFFAOYSA-N,2.1552,222.465,0,3,0,72,0,0.652738306,-2.716380492,3.369118798
HHDDWTCUQVPOBP-UHFFFAOYSA-N,3.3011,226.348,7,3,0,84,0,0.6452233386,-2.725081524,3.370304862
KFUSEUYYWQURPO-UHFFFAOYSA-N,0.0605,196.249,4,4,0,64,0,-3.91989545,-0.5466754838,3.373219966
KTXUOWUHFLBZPW-UHFFFAOYSA-N,-3.0861,403.309,4,2,1,140,0.7407407407,-5.352778432,-1.977057209,3.375721223
IIUZTXTZRGLYTI-LKUJNTHKSA-N,2.413,244.246,2,4,0,92,0.5555555556,-6.211736201,-2.834108529,3.377627672
SOPPBXUYQGUQHE-JTQLQIEISA-N,-5.9945,177.326,0,0,0,24,0,-0.5036976261,-3.89351789,3.389820264
KQXDHUJYNAXLNZ-XQSDOZFQSA-N,-1.6533,380.282,0,3,2,124,0.2608695652,0.176530328,-3.219165156,3.395695484
KWVPFECTOKLOBL-KTKRTIGZSA-N,4.3104,444.93,0,6,0,144,0,-7.9407,-4.539365756,3.401334244
OWZPCEFYPSAJFR-UHFFFAOYSA-N,-5.6517,255.33,0,8,0,64,0,0.5928981548,-2.811169531,3.404067686
OJIIZIWOLTYOBS-UHFFFAOYSA-N,2.9663,578.684,13,8,4,220,0.275,-1.09967839,-4.506683467,3.407005077
DOIRQSBPFJWKBE-UHFFFAOYSA-N,-0.1137,222.2,2,5,2,84,0.625,0.653255945,-2.760300494,3.413556439
YYRIJHSNZXZKJD-UHFFFAOYSA-J,4.082,450.712,11,4,2,186,0,-1.539955769,-4.954867239,3.41491147
ZCQGVMCLCWQOPN-UHFFFAOYSA-N,-3.3545,494.243,4,0,0,116,0,-3.932765584,-0.5166107526,3.416154831
OJCZPLDERGDQRJ-UHFFFAOYSA-N,3.8378,393.487,6,5,3,152,0.6206896552,-1.569624523,-4.987152416,3.417527893
KKHGNHUXFIKANY-GPPWNDLUSA-M,-1.8633,647.817,6,2,0,252,0,-1.81318896,-5.233710374,3.420521414
CRGZRXUKXVTRNO-UHFFFAOYSA-N,0.78998,461.108,1,6,2,140,0.4444444444,-6.30586781,-2.881535221,3.424332589
YASYVMFAVPKPKE-UHFFFAOYSA-N,4.5746,400.556,6,6,0,164,0,-2.204723233,-5.629939006,3.425215773
LECKQPWCSYMCDR-UHFFFAOYSA-N,2.8327,248.259,1,3,1,86,0.7647058824,-0.47,-3.896065096,3.426065096
MJQIARGPQMNBGT-ZCXUNETKSA-N,0.9838,234.324,8,5,0,88,0,-4.606388779,-1.179751571,3.426637208
ZZVUWRFHKOJYTH-UHFFFAOYSA-N,1.5246,423.74,10,4,0,120,0,-0.905288847,-4.334495686,3.429206839
VBFINEQLTLSUPP-UHFFFAOYSA-N,-1.118,197.841,0,0,0,28,0,-1.045896296,-4.479864225,3.433967929
FEPNBMKNKFJTBE-UHFFFAOYSA-N,-2.9478,458.323,8,1,0,140,0,-5.482194705,-2.037401759,3.444792946
ACVNYUMGXUDACR-UHFFFAOYSA-N,1.9511,470.401,10,6,1,170,0.3870967742,-0.5518943051,-3.997331906,3.445437601
WXPWPYISTQCNDP-UHFFFAOYSA-N,3.0948,413.455,5,7,1,150,0.6551724138,-7.831098413,-4.38213412,3.448964293
KIUPQKLADOGVNI-UHFFFAOYSA-M,4.852,437.628,7,3,3,174,0.28125,-8.947378142,-5.498218852,3.44915929
QSVMFFQOVYIPQM-UHFFFAOYSA-N,-0.2401,86.936,0,2,0,19,0,-6.161048404,-2.711810818,3.449237586
LLPMAOBOEQFPRE-UHFFFAOYSA-N,2.4427,448.436,7,9,0,154,0.5806451613,-0.8354591701,-4.285298407,3.449839237
WIJSFCWRMNIREB-UHFFFAOYSA-N,7.469,474.302,26,0,0,196,0,-3.37502496,-6.834024866,3.458999906
WYDUSKDSKCASEF-UHFFFAOYSA-N,1.8958,351.41,4,6,1,134,0.6538461538,-6.488909265,-3.027544482,3.461364783
VTHAGPOYEBHLQJ-UHFFFAOYSA-N,2.7426,299.691,7,5,0,106,0,0.5233,-2.941266601,3.464566601
VTHJTEIRLNZDEV-UHFFFAOYSA-L,2.7426,299.691,7,5,0,106,0,0.5233,-2.941266601,3.464566601
